participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,left_wrist_space2D,right_wrist_space2D,left_knee_space2D,right_knee_space2D,nose_space2D,total_arm_boundingbox2D,total_lower_body_boundingbox2D,left_arm_entropy,right_arm_entropy,left_wrist_entropy,right_wrist_entropy,total_arm_entropy2Daggregated,left_wrist_variability2D,right_wrist_variability2D,left_knee_variability2D,right_knee_variability2D,left_wrist_submovements,right_wrist_submovements,left_knee_submovements,right_knee_submovements,right_wrist_SpeedAVG,left_wrist_SpeedAVG,left_knee_SpeedAVG,right_knee_SpeedAVG,right_wrist_AccelAVG,left_wrist_AccelAVG,right_knee_AccelAVG,left_knee_AccelAVG,right_wrist_SpeedSD,left_wrist_SpeedSD,right_knee_SpeedSD,left_knee_SpeedSD,right_wrist_AccelSD,left_wrist_AccelSD,right_wrist_SpeedIntegral,left_wrist_SpeedIntegral,right_knee_SpeedIntegral,left_knee_SpeedIntegral,X_embeddings,Y_embeddings
37,52.0,Österreich,Woman / Weiblich,"Österreichisch, deutsch",2.0,Englisch (fließend),3.0,74.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g17_compr.mp4,ch2g17,17.0,2.0,kalt,kalt_g_ch2,lndw,0.1232006931963432,0.1165604675904606,0.0110100896443629,0.0075915680150031,0.0,0.1968869968641937,0.0038946581685604,3.305352189210695,3.241334839854235,1.3498190279547269,1.3254587126250414,1.1238903638927875,2075.418297864587,1934.8155237931956,766.6696610314082,435.90759582596394,5.0,6.0,12.0,13.0,0.0001674149743141,0.0001499067784762,1.3121170073834216e-05,1.6152615370302804e-05,-7.205369624456517e-08,-2.7570635568625004e-07,2.2169697662407213e-08,-2.3348396645832697e-08,0.0002161851521109,0.0001921281938995,9.882631504537292e-06,1.6221306527094854e-05,1.4433497311497076e-05,1.2221421682645116e-05,0.0628024720135172,0.0563676084888188,0.0049663105322157,0.0060996787897222,-1.8316191,-2.6216614
15,44.0,Bünde,Woman / Weiblich,Deutsch,1.0,"English (fluent), French (Fluent), Spanish (basic), Polish (basic)",5.0,70.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g15_compr.mp4,ch1g15,15.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.0699395310312611,0.0543684834169591,0.0099996912076684,0.0147893349078291,0.0,0.0392525813211426,0.0102615441017247,5.550087938592471,5.532991110640667,2.7381501027766784,2.656240777670944,2.8688106326661806,133.7017479594341,160.4767715725015,120.97692617464892,225.3940308344529,13.0,14.0,13.0,10.0,0.000170648552003,0.0002330524001776,4.705391581194449e-05,4.1385299148485976e-05,6.858966403942183e-08,6.430766024575671e-07,-5.6926574513306017e-08,9.16868643525201e-08,0.000102691103491,0.0001185334553983,3.2669336355404245e-05,1.9890010434610062e-05,2.5876858630018655e-05,2.545145592740036e-05,0.0509595188744936,0.0695403415877412,0.0125681330398622,0.0110637471127134,-2.9191928,-3.8737962
30,45.0,Dresden,Woman / Weiblich,Deutsch,1.0,Englisch,2.0,51.0,Right-handed / Rechtshänder*in,leise_g_ch2_g10_compr.mp4,ch2g10,10.0,2.0,leise,leise_g_ch2,lndw,0.0,0.1443114828715368,0.0,0.0,0.0115837311501274,0.0519721202362353,0.0,0.0,3.865647531274787,0.0,1.6221242084716363,1.6626982849388068,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0001877290717225,1.0169475864259823e-05,0.0,0.0,-3.0373661996926013e-07,-3.1514370208876094e-08,0.0,0.0,0.0002031891718329,7.990283065495683e-06,0.0,0.0,0.0,0.0,0.0363275359303103,0.0019601837005699,0.0,0.0,6.93965,-0.56104237
21,22.0,Berlin,Non-binary / Nicht-binär,Deutsch,1.0,"English (fluent), Estonia (basic knowledge)",3.0,50.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g1_compr.mp4,ch2g1,1.0,2.0,kalt,kalt_g_ch2,lndw,0.1204680809736904,0.0967026498557938,0.0025101919359961,0.0061209539178386,0.0,0.2137168160223661,0.0008129846273896,4.4417449661805355,3.360504401065344,1.8609115935385676,1.4315630952763347,1.5659834930581138,2109.63398615863,2133.1163084054233,366.6666666666663,140.69796859708754,4.0,4.0,3.0,8.0,0.0001816800426614,0.0002221681616319,9.753647471144816e-06,5.155527574279067e-06,9.60949790559247e-07,6.929176524878286e-07,1.4037028090248044e-08,2.986861816907879e-08,0.0002319412029564,0.0002327653487009,3.904109864889654e-06,4.4890591499351564e-06,1.1014338517116124e-05,1.206302718113118e-05,0.0546838794646488,0.0669760406334069,0.0014535489965869,0.0007695953525949,-1.1771556,-2.4510229
2,24.0,Regensburg,Prefer not to say / Keine Angabe,Deutsch,1.0,"English (fluent), French (fluent), Spanish (good knowledge), Italian (basic), Russian (basic), Vietnamese (basic)",7.0,17.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g2_compr.mp4,ch1g2,2.0,1.0,Donner,Donner_g_ch1,lndw,0.2273909750050842,0.2015421117465147,0.0,0.0,0.0,0.2010244096928558,0.0,3.657994631343475,5.5198812256747765,1.5611310462169743,2.901443183262254,2.6905551717824743,0.0,82.02679477907493,0.0,0.0,2.0,4.0,0.0,0.0,0.0005065030573093,0.0003647615341622,0.0,0.0,-4.017586199851341e-07,3.26031124488259e-08,0.0,0.0,0.0002394049754803,0.0003556561016851,0.0,0.0,0.0,0.0,0.0976956648229302,0.0703830889683331,0.0,0.0,2.8234317,-3.037366
3,67.0,Weesp,Woman / Vrouw,Nederland s,,Engels vloeiend Duits basis,3.0,80.0,Right-handed / Rechtshandig,onweer_g_ch1_g3_compr.mp4,ch1g3,3.0,1.0,onweer,onweer_g_ch1,nijmegen,0.0,0.3410129141019699,0.0,0.0,0.0,0.3059670061339399,0.0,0.0,5.315469359142332,0.0,2.664685861446477,2.6003703956532926,0.0,362.18660704393307,0.0,0.0,0.0,8.0,0.0,0.0,0.0003415622123757,9.719747065202916e-05,0.0,0.0,-4.7357836979835523e-07,-6.993898831776222e-07,0.0,0.0,0.0002248408856914,6.548877012214861e-05,0.0,0.0,0.0,0.0,0.1104748286333679,0.0313337837782213,0.0,0.0,6.646088,0.8054626
56,21.0,Berlin,Man / Männlich,"Deutsch, Englisch",2.0,non,2.0,80.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g16_compr.mp4,ch3g16,16.0,3.0,Donner,Donner_g_ch3,lndw,0.3624908898882378,0.3206788459903624,0.0088239613286201,0.0069018190954441,0.0154611797169945,0.6591278583466802,0.005703325135793,4.328380142780244,4.716936270063416,2.2348339949188665,2.5214121926587088,2.3191380333718836,338.5016001931647,323.81073957132486,149.99999999999952,20.78698548207765,5.0,7.0,3.0,4.0,0.0003943946051652,0.0004446471782428,2.2786007274975705e-05,3.0357706397579856e-05,-5.137546432550707e-07,-1.8591728864130558e-07,-1.1086778974101125e-07,-8.605994135485962e-08,0.0002276810091006,0.0002725657367742,1.235963779943152e-05,1.4246978196455366e-05,2.2246587351428155e-05,2.107774850735935e-05,0.0936995103348974,0.1056654381220199,0.001827150811907,0.0024424075868665,-1.32579,-5.1860857
1,27.0,Romania,Woman / Vrouw,Romanian,,"English(fluent), German (fluent), Dutch (basic), French (basic), Spanish (basic) (",5.0,41.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g1_compr.mp4,ch1g1,1.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.071231289879586,0.0970626641894925,0.0120383924539767,0.0128125705229402,0.0,0.0564172990453232,0.004880520256445,5.525732246965631,5.726431561679365,2.752753419215095,2.837441680165737,2.8496220987226084,125.81694630713268,103.01575072754194,130.1541553953116,63.40395672507428,10.0,8.0,9.0,7.0,0.0003397086467157,0.0002972826096369,4.9308654741984706e-05,4.1106947250223913e-05,-2.447229942768e-07,5.977341090789291e-07,-4.145081102883067e-08,-5.947960441439269e-08,0.000207244708761,0.0002005956508978,3.132216746779739e-05,1.913222311814912e-05,4.1865867626556795e-05,4.715391171022908e-05,0.080804013490595,0.0706513285537634,0.0113734187561469,0.0094729762039709,-2.0133789,-5.252706
1,27.0,Romania,Woman / Vrouw,Romanian,,"English(fluent), German (fluent), Dutch (basic), French (basic), Spanish (basic) (",5.0,41.0,Right-handed / Rechtshandig,stil_g_ch1_g1_compr.mp4,ch1g1,1.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.2393485538625634,0.0,0.0,0.0,0.0915342233809285,0.0,0.0,3.683513208475928,0.0,1.526639926663276,1.5620378876163958,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0002533410474038,2.569163251856437e-05,0.0,0.0,-2.7401963480018287e-08,-1.455945332108881e-07,0.0,0.0,0.0002902131990639,1.769364495809851e-05,0.0,0.0,0.0,0.0,0.0519169134417281,0.0052447404543989,0.0,0.0,6.762112,0.16177385
42,35.0,chisinau,Man / Männlich,"Deutsch, Russisch ",2.0,"englisch (fließend), spanisch (Grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g2_compr.mp4,ch3g2,2.0,3.0,kalt,kalt_g_ch3,lndw,0.19294379211294,0.1861269665406763,0.0,0.0,0.0,0.1845192324956977,0.0,4.269769347766733,3.978416615183381,1.948916872226026,1.9034682751953325,1.9772117494408816,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.000311094528748,0.0003035840543152,0.0,0.0,2.189754505601368e-06,1.294045172287042e-06,0.0,0.0,0.0002933782796684,0.0002776272992002,0.0,0.0,0.0,0.0,0.0467400622485488,0.0456902853986609,0.0,0.0,4.0668254,-1.4834954
36,15.0,2008,Man / Männlich,Deutsch,1.0,"English(fluent), french (basic knowledge)",3.0,45.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g16_compr.mp4,ch2g16,16.0,2.0,langsam,langsam_g_ch2,lndw,0.0928177405660017,0.0608471992434779,0.0544520330787095,0.0476364458880854,0.0,0.0758390917258224,0.0427930108532783,5.497650154730165,5.618658870980241,2.7232023313161764,2.80918801277669,2.752831202186078,686.7469076688684,581.0670261586757,449.7653709312102,670.7488188973077,8.0,13.0,6.0,10.0,6.322623551603595e-05,0.0001225965992174,6.407586154020121e-05,6.756027569474074e-05,1.0296456912545481e-07,6.426705920731914e-08,-7.74253662361673e-08,-1.4432475932852214e-08,3.254892023090023e-05,8.059461132052484e-05,3.341877370027053e-05,3.918407092751341e-05,2.7810008026240417e-06,6.859933718435444e-06,0.0305754139649209,0.0593813988380256,0.0309932281464188,0.0327021628816032,-4.4945045,-3.8466463
52,21.0,Berlin,Man / Männlich,Deutsch,1.0,"Englisch- sehr gut, Italienisch - grundlegend",3.0,53.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g12_compr.mp4,ch3g12,12.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.0911861703079697,0.094700871813765,0.0111546913129965,0.0159616734043406,0.0,0.0456011438953926,0.0118237414703983,5.205442321378229,5.067380491852895,2.4595888418037104,2.275141885697442,2.618858986737159,217.8209991123925,563.1261946589889,122.68693220279494,106.61022812442069,7.0,6.0,5.0,7.0,0.0001803961042851,0.0002009666440741,6.136890864412241e-05,4.495427161747266e-05,-1.7711477248647929e-06,-1.306766065215192e-06,-6.10695247009576e-08,-1.9072080343298257e-07,0.0001592326984354,0.0001535726405859,3.832121396470424e-05,2.6533653702648763e-05,2.068294447822844e-05,2.6310562635871673e-05,0.0420948529680548,0.0469984760299199,0.0119328316359374,0.0087293003540737,-1.9459472,-4.341158
9,33.0,Salem (India),Woman / Vrouw,Tamil,,"English (fluent), Hindi (good)",3.0,25.0,Right-handed / Rechtshandig,onweer_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,onweer,onweer_g_ch1,nijmegen,0.0,0.4027399869300645,0.0,0.0,0.0266044821583837,0.4664466787017436,0.0,0.0,5.482646412369337,0.0,2.7808095553846384,2.6735640250310406,0.0,679.7330630747848,0.0,0.0,0.0,7.0,0.0,0.0,0.0004871688361909,7.03495354080206e-05,0.0,0.0,1.7091065529364533e-06,7.580821549996216e-08,0.0,0.0,0.0002871883646193,6.600996048613214e-05,0.0,0.0,0.0,0.0,0.1755579834634886,0.0253701611479117,0.0,0.0,6.6019964,0.77044773
27,40.0,Lieshout,Man / Man,Nederlands,,"Engels (vloeiend), Duits (goed), Frans (basis)",4.0,70.0,Left-handed / Linkshandig,stil_g_ch2_g7_compr.mp4,ch2g7,7.0,2.0,stil,stil_g_ch2,nijmegen,0.0686148088182598,0.0638169535941154,0.0222234525587977,0.0218443092401649,0.0,0.0499733428089468,0.015118246599154,3.6618794679152336,4.072368645794666,1.4366898121305256,2.0431796982765964,2.2571619921382866,446.1771778946956,1228.617570192953,1024.9440004613168,605.2289511691758,4.0,8.0,8.0,13.0,7.427903982002302e-05,5.901193496997163e-05,2.107333253089674e-05,2.32983961481066e-05,4.35968620438889e-07,-7.87437499353705e-08,9.982506661589163e-08,7.306840863558962e-08,7.691760219509098e-05,9.448073050470422e-05,1.593652186743992e-05,1.7513939657116758e-05,4.862824744225152e-06,1.8190223755638923e-06,0.0360730870571871,0.028771500542359,0.0079842161190837,0.008827630287501,-2.027121,-1.670393
27,40.0,Lieshout,Man / Man,Nederlands,,"Engels (vloeiend), Duits (goed), Frans (basis)",4.0,70.0,Left-handed / Linkshandig,nijmegen_nijmegen_rennen_g_ch2_g7_compr.mp4,ch2g7,7.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.0659257509782395,0.0846215274309927,0.0166647489140128,0.0097229923541431,0.0,0.0584291410461814,0.014694177489585,5.633116225222737,5.690492072498186,2.7335381320858385,2.909428798549502,2.856181879811767,189.6585626075735,86.79652730828569,142.02943612638006,139.4624907449552,16.0,17.0,20.0,27.0,0.0002133558821289,0.0001838481037983,3.271133898150472e-05,6.505057535475772e-05,5.803014695952496e-09,-3.564088931216613e-07,4.548767252883684e-09,-4.700253292507573e-10,8.598844541005749e-05,0.0001061743796428,1.3587617057453843e-05,3.0183305954404687e-05,1.9256519988729612e-05,1.755340599880702e-05,0.1014664346115815,0.0873916783073432,0.0155529076549895,0.030935817072037,-4.9007463,-4.650713
47,23.0,Freudenstadt ,Woman / Weiblich,Deutsch,1.0,"Englisch (fließend), Spanisch (Grundkenntnisse)",3.0,62.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g7_compr.mp4,ch3g7,7.0,3.0,Donner,Donner_g_ch3,lndw,0.2094807382088059,0.2119336681940443,0.014041720146694,0.0142235901726442,0.0480850502434794,0.2549335471737025,0.0083211572907356,5.135312846700028,5.187081394876504,2.583943488149786,2.594183577629679,2.521018015126104,629.128340750759,727.5338861905706,172.88403306519984,210.13223349966023,4.0,5.0,6.0,6.0,0.0004561335762326,0.0004508880782432,4.9715477453860025e-05,4.3034499931727047e-05,-6.447156634092449e-07,-8.393880116986765e-07,-1.2483985399887366e-07,3.533054304311081e-08,0.0002809322369525,0.0002818441246315,1.5057900176766937e-05,1.9328769136650804e-05,2.32942645061468e-05,2.9924633674145193e-05,0.1315740982622855,0.1301322650579727,0.0073599286797304,0.0063707426639768,-1.4480234,-5.2761936
8,24.0,Viersen,Woman / Weiblich,"Deutsch, Russisch, Komi, Englisch",4.0,Spanisch (gute Kenntnisse),5.0,54.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g8_compr.mp4,ch1g8,8.0,1.0,Donner,Donner_g_ch1,lndw,0.2292986698094407,0.2267098997327704,0.0,0.0,0.0,0.3425560081022385,0.0,5.635071748599893,5.467591210149324,2.8143961465575247,2.8285807815494812,2.886579884804223,31.426968052730498,62.85393610546566,0.0,0.0,4.0,4.0,0.0,0.0,0.0004912315784972,0.000502510631097,0.0,0.0,-1.2898023054086791e-06,-1.4632781136407632e-06,0.0,0.0,0.000284779592216,0.0002885756536437,0.0,0.0,0.0,0.0,0.10125755394706,0.1036339828941483,0.0,0.0,2.680074,-3.2538006
16,23.0,"Haarlem, Nederland",Woman / Vrouw,"Nederlands, Litouws",,"English (fluent), German (basic knowledge)",4.0,35.0,Right-handed / Rechtshandig,stil_g_ch1_g16_compr.mp4,ch1g16,16.0,1.0,stil,stil_g_ch1,nijmegen,0.0273847184904627,0.0965812882054718,0.0,0.0,0.0,0.0339442233809759,0.0,3.823250231617672,3.942595397042928,1.8232803130512576,2.1663635012240623,2.1458955150110444,1116.6666666666638,1110.5163338635657,0.0,0.0,3.0,5.0,0.0,0.0,0.0001502405172191,4.109860107299031e-05,0.0,0.0,2.705665835100796e-07,9.724671491529225e-08,0.0,0.0,0.0001571628374298,4.64616314558845e-05,0.0,0.0,0.0,0.0,0.0316963943868701,0.0086933516796035,0.0,0.0,6.434325,-1.196679
9,58.0,Berlin ,Woman / Weiblich,Deutsch,1.0,No,1.0,50.0,Left-handed / Linkshänder*in,kalt_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,kalt,kalt_g_ch1,lndw,0.1517941165516619,0.1335063254558942,0.0,0.0,0.0,0.197481833278267,0.0,4.516237729903002,3.1428253272102875,2.218596578687884,1.66562533347113,2.0138488868267883,1119.8908676989695,1943.5211101389025,0.0,0.0,6.0,5.0,0.0,0.0,0.0001665961575406,0.0001941133705984,0.0,0.0,-4.830771959891036e-07,4.39593960834753e-07,0.0,0.0,0.0001959846161761,0.0001731698294407,0.0,0.0,0.0,0.0,0.0564504339845477,0.0661549732884809,0.0,0.0,4.942143,-2.857665
56,21.0,Berlin,Man / Männlich,"Deutsch, Englisch",2.0,non,2.0,80.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g16_compr.mp4,ch3g16,16.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.0835411485391933,0.0913394639248426,0.0182887731656808,0.0176742341904072,0.0,0.0577021042416642,0.0168718932655404,5.261265797150417,5.165756610170121,2.4041240743965853,2.5057077615305565,2.50502259535096,453.0195993217214,85.38295750972006,135.14395616855774,151.94215923530297,8.0,8.0,9.0,10.0,0.0001976014043283,0.0001524779228934,6.063340072799051e-05,6.306137065430925e-05,2.0354248778065683e-08,-1.0413601936521233e-07,-2.6811932563480016e-08,1.0630635980998182e-07,0.0001404933706956,0.0001207862714441,5.10095017427549e-05,5.2527356203890765e-05,2.3057704837473708e-05,1.788743563544941e-05,0.0647414494638029,0.0499676087559504,0.019425797626093,0.020224453211245,-4.007864,-5.8633547
46,26.0,Weimar,Woman / Weiblich,German ,1.0,"English (fluent), Spanish (B1) ",3.0,75.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g6_compr.mp4,ch3g6,6.0,3.0,kalt,kalt_g_ch3,lndw,0.1042215565278715,0.1058695078426334,0.0142967414816554,0.0154565836280182,0.0,0.1354471322127138,0.0157571703156936,3.589614873400077,4.483448119768216,1.4582302261393614,1.835405620455534,1.6696064339005532,0.0,1336.7548691689494,558.4922383049891,367.6124166685439,2.0,4.0,4.0,5.0,0.0001330095018184,0.0001399065969327,1.6834609102457137e-05,1.8863246848708207e-05,-1.7028415101162337e-07,-1.373381382806742e-06,7.553389912072309e-08,1.9339116556383226e-08,0.0001487904951037,0.0001821782139653,1.2419917522441088e-05,1.2355103069213528e-05,7.546667442950568e-06,4.85405616407753e-06,0.0364298667829481,0.0381038072171551,0.0030336875816759,0.0034017520535641,-1.3367268,-2.156447
32,24.0,Berlin,Woman / Weiblich,Deutsch,1.0,"Englisch - fließend, Deutsche Gebärdensprache - gute Kenntnisse, Französisch - Grundkenntnisse",4.0,41.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g12_compr.mp4,ch2g12,12.0,2.0,langsam,langsam_g_ch2,lndw,0.1164379368456755,0.1138551382647767,0.0188000427855193,0.0209605603189416,0.0256965587549777,0.109424274629877,0.0263421995965495,4.646044212494218,5.032245456462768,2.279568781998035,2.421031478591835,2.445549919224281,594.1588098799973,358.8900713774762,1127.0249266032972,657.9935832176105,4.0,5.0,4.0,6.0,0.0001697412137801,0.0001431848516247,4.242679819561949e-05,3.7053937969520155e-05,5.267616995442716e-07,7.294240645661841e-07,1.3403620878106945e-07,1.6135414979190996e-07,0.0001313016436703,0.0001238880225393,3.068940683203153e-05,3.0490857949564655e-05,1.3847471399237556e-05,1.1701886970401476e-05,0.0441787589153945,0.0372559691572468,0.0106736483206492,0.0093260552564013,-2.546513,-0.9969509
5,25.0,1998,Man / Man,Italian,,"English (fluent), Spanish (good), Arabic (basic)",4.0,71.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g5_compr.mp4,ch1g5,5.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.0313467284756103,0.0878583831851167,0.0089312817702837,0.0070968888918319,0.0,0.0331312016666336,0.002513814729814,4.954531304145432,5.5549334448434875,2.275788223771851,2.707052454550257,2.801091090976566,708.0521650844069,29.626205149466312,159.5363652959784,132.41464100611404,8.0,14.0,16.0,17.0,0.0002703210398647,4.827666381224903e-05,2.0276955077365397e-05,2.1110969903466555e-05,-1.2563795257986768e-07,2.0355026690927155e-08,8.74190994835169e-09,-3.7063709606127754e-08,0.0001447485341711,3.985013727159362e-05,1.0565713692443383e-05,1.095924488885908e-05,2.9552126092032155e-05,5.344900364648041e-06,0.1129230960165211,0.0201568096560342,0.0084646237752247,0.0088088855050822,-2.4791963,-2.5455136
5,25.0,1998,Man / Man,Italian,,"English (fluent), Spanish (good), Arabic (basic)",4.0,71.0,Right-handed / Rechtshandig,stil_g_ch1_g5_compr.mp4,ch1g5,5.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.2302831609867443,0.0,0.0,0.0,0.0960277812402331,0.0,0.0,4.000285919937749,0.0,1.7613690214441515,1.73980397589678,0.0,1008.3333333333278,0.0,0.0,0.0,3.0,0.0,0.0,0.0002077167101705,1.9459506519375984e-05,0.0,0.0,-3.149004003958936e-07,-3.7860423871779156e-08,0.0,0.0,0.0002378835720356,1.5241844170391346e-05,0.0,0.0,0.0,0.0,0.0556097974604695,0.0051967701946147,0.0,0.0,7.096143,-0.27657095
39,39.0,Berlin,Woman / Weiblich,Deutsch ,1.0,"English fluent, Spanisch basic",3.0,41.0,Left-handed / Linkshänder*in,kalt_g_ch2_g19_compr.mp4,ch2g19,19.0,2.0,kalt,kalt_g_ch2,lndw,0.0535923029569336,0.0516090141957748,0.0063210184536485,0.0042904240502451,0.026304334329856,0.0968485013663506,0.0011703302512898,2.979411134639791,2.917353810957575,1.1135462788174064,0.9220550194635992,1.0675707493429811,1624.4229744743343,929.2600849899642,434.96506619496773,201.29339567374845,5.0,5.0,14.0,18.0,7.23792232538578e-05,7.406855759065827e-05,8.632796264420984e-06,1.133563500720326e-05,-2.6205274036670193e-07,-1.2376005411046398e-07,-1.8358416434587035e-09,-1.0610633379606804e-08,0.0001472212847255,0.0001354387284164,4.295276912930078e-06,1.0198474267600396e-05,1.6480192351417876e-05,1.4284821445962384e-05,0.0304996466312066,0.0311983549978448,0.0036476663889395,0.0047841702498607,-2.0034964,-2.3561397
52,21.0,Berlin,Man / Männlich,Deutsch,1.0,"Englisch- sehr gut, Italienisch - grundlegend",3.0,53.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g12_compr.mp4,ch3g12,12.0,3.0,Donner,Donner_g_ch3,lndw,0.3763372825422676,0.378448802682651,0.0142854852194856,0.015035969730454,0.0356084118493193,0.614938337159965,0.0086048056092828,5.2337510916383865,5.085890647887332,2.568805991071,2.394369748736333,2.611117960926017,200.00000000000125,438.0794223048086,223.74478406224728,0.0,3.0,4.0,4.0,2.0,0.0004469986850352,0.0004570553364524,4.251368409565675e-05,4.84845500074228e-05,-2.150346993896611e-06,-2.2417454947436387e-06,-2.5775013980850466e-07,-6.936051527324578e-07,0.0002489965531016,0.0002717881069148,2.263643612572513e-05,2.261936963581091e-05,9.850797381175444e-06,1.0528413147353446e-05,0.1002434914038242,0.1024753620073467,0.0032899970135833,0.0037371812231408,-0.8263458,-4.967685
12,35.0,oss,Man / Man,dutch,,englisch good knowledge,2.0,60.0,Right-handed / Rechtshandig,stil_g_ch1_g12_compr.mp4,ch1g12,12.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.1152010423746598,0.0,0.0,0.0,0.1006780333231068,0.0,0.0,1.9157433065271872,0.0,0.8375633638793818,1.1596300157649089,0.0,1408.3333333333312,0.0,0.0,0.0,3.0,0.0,0.0,0.0001882358693009,5.204103047521352e-05,0.0,0.0,2.830870145620548e-06,3.746247861214938e-07,0.0,0.0,0.000307547854015,4.107957989506884e-05,0.0,0.0,0.0,0.0,0.0387872508496818,0.0108081564801546,0.0,0.0,5.20266,-0.857308
40,,,,,,,,,,kalt_g_ch2_g20_compr.mp4,ch2g20,20.0,2.0,kalt,kalt_g_ch2,lndw,0.1188610158356609,0.1347350397847502,0.0199660004603355,0.0311019994557484,0.0659994831528381,0.1735785236622637,0.0161785948865825,4.448057495341962,4.230726023161418,1.677690771794401,1.6157774797548428,1.8977942937448773,1630.290533071399,902.3407061636976,136.46326326972596,824.4842664087357,5.0,9.0,6.0,5.0,0.0001724537795262,0.0001599662165442,4.650630811382515e-05,3.382100195358301e-05,1.9122968323469445e-06,1.4543240287831926e-06,1.1262855800963045e-07,1.3609175683757736e-08,0.0002086002786527,0.0001881241428314,4.298646969605007e-05,2.8896683945665313e-05,1.4501361549221518e-05,1.3940525018733e-05,0.0591308263545631,0.0548234703244111,0.0149611417794393,0.0109134338255024,-2.5452673,-1.5017494
43,41.0,Vienna ,Woman / Weiblich,English ,1.0,German (fluent) Spanish (fluent) French (intermidiate) mandarin Chinese (beginner),5.0,73.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g3_compr.mp4,ch3g3,3.0,3.0,Donner,Donner_g_ch3,lndw,0.2108931869991601,0.365885156424181,0.0,0.0,0.0268821703511663,0.5347117075857047,0.0,3.841802482161832,5.263555043741977,1.9419990903029911,2.665460287784777,2.791553014816878,291.0177967490817,596.899395952861,0.0,0.0,4.0,6.0,0.0,0.0,0.0004938942236074,0.0002923679866505,0.0,0.0,-3.876117784669791e-06,6.210688553497531e-07,0.0,0.0,0.0003058821207143,0.0002815555557394,0.0,0.0,0.0,0.0,0.1094588033395656,0.0650404385493204,0.0,0.0,2.9712818,-3.1545472
23,40.0,18/04/1983,Woman / Vrouw,Italian,,"English (fluent), French (basic)",3.0,60.0,Right-handed / Rechtshandig,stil_g_ch2_g3_compr.mp4,ch2g3,3.0,2.0,stil,stil_g_ch2,nijmegen,0.0271618622466393,0.1148642450523142,0.0,0.0,0.0,0.0629640179902364,0.0,5.362044388258659,4.63274482943438,2.6357662958308894,2.151309231433035,2.300329792083209,1164.8721317523948,1874.3471085509736,0.0,0.0,9.0,9.0,0.0,0.0,7.71925529098584e-05,2.118985614544687e-05,0.0,0.0,-2.0128650167122473e-07,-3.6377036359824864e-08,0.0,0.0,6.980266639783074e-05,1.5002146320736628e-05,0.0,0.0,0.0,0.0,0.0396822405723803,0.0109116484711563,0.0,0.0,6.320273,-2.9634852
