participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,left_wrist_space2D,right_wrist_space2D,left_knee_space2D,right_knee_space2D,nose_space2D,total_arm_boundingbox2D,total_lower_body_boundingbox2D,left_arm_entropy,right_arm_entropy,left_wrist_entropy,total_arm_entropy2Daggregated,left_wrist_variability2D,right_wrist_variability2D,left_knee_variability2D,right_knee_variability2D,left_wrist_submovements,right_wrist_submovements,left_knee_submovements,right_wrist_SpeedAVG,left_wrist_SpeedAVG,left_knee_SpeedAVG,right_knee_SpeedAVG,right_wrist_AccelAVG,left_wrist_AccelAVG,right_knee_AccelAVG,left_knee_AccelAVG,right_wrist_SpeedSD,left_wrist_SpeedSD,right_knee_SpeedSD,left_knee_SpeedSD,right_wrist_AccelSD,left_wrist_AccelSD,right_wrist_SpeedRange,left_wrist_SpeedRange,right_knee_SpeedRange,left_knee_SpeedRange,right_wrist_AccelRange,left_wrist_AccelRange,right_knee_AccelRange,left_knee_AccelRange,right_wrist_SpeedIntegral,left_wrist_SpeedIntegral,right_knee_SpeedIntegral,left_knee_SpeedIntegral,X_embeddings,Y_embeddings
5,25.0,1998,Man / Man,Italian,,"English (fluent), Spanish (good), Arabic (basic)",4.0,71.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g5_compr.mp4,ch1g5,5.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.0,0.0,0.0089312817702837,0.0070968888918319,0.0,0.0331312016666336,0.002513814729814,0.0,0.0,0.0,2.801091090976566,0.0,0.0,159.5363652959784,132.41464100611404,0.0,0.0,17.0,0.0002703210398647,4.827666381224903e-05,2.0276955077365397e-05,2.1110969903466555e-05,-1.2563795257986768e-07,2.0355026690927155e-08,8.74190994835169e-09,-3.7063709606127754e-08,0.0001447485341711,3.985013727159362e-05,1.0565713692443383e-05,1.095924488885908e-05,2.9552126092032155e-05,5.344900364648041e-06,0.0005732149259929,0.0002103312442541,4.8420262885320175e-05,4.251224107688629e-05,0.0001137024706127,3.388578108571887e-05,1.1101697090169306e-05,9.757432597253997e-06,0.1129230960165211,0.0201568096560342,0.0084646237752247,0.0088088855050822,6.8081794,13.762298
5,25.0,1998,Man / Man,Italian,,"English (fluent), Spanish (good), Arabic (basic)",4.0,71.0,Right-handed / Rechtshandig,stil_g_ch1_g5_compr.mp4,ch1g5,5.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.0,0.0,0.0,0.0,0.0960277812402331,0.0,0.0,0.0,0.0,1.73980397589678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002077167101705,1.9459506519375984e-05,0.0,0.0,-3.149004003958936e-07,-3.7860423871779156e-08,0.0,0.0,0.0002378835720356,1.5241844170391346e-05,0.0,0.0,0.0,0.0,0.0007424649082431,5.54651688107936e-05,0.0,0.0,7.731799226548518e-05,9.20693916944514e-06,0.0,0.0,0.0556097974604695,0.0051967701946147,0.0,0.0,-0.6108228,12.361331
39,39.0,Berlin,Woman / Weiblich,Deutsch ,1.0,"English fluent, Spanisch basic",3.0,41.0,Left-handed / Linkshänder*in,kalt_g_ch2_g19_compr.mp4,ch2g19,19.0,2.0,kalt,kalt_g_ch2,lndw,0.0535923029569336,0.0516090141957748,0.0063210184536485,0.0042904240502451,0.026304334329856,0.0968485013663506,0.0011703302512898,2.979411134639791,2.917353810957575,0.9220550194635992,1.0675707493429811,1624.4229744743343,929.2600849899642,434.96506619496773,201.29339567374845,5.0,5.0,18.0,7.23792232538578e-05,7.406855759065827e-05,8.632796264420984e-06,1.133563500720326e-05,-2.6205274036670193e-07,-1.2376005411046398e-07,-1.8358416434587035e-09,-1.0610633379606804e-08,0.0001472212847255,0.0001354387284164,4.295276912930078e-06,1.0198474267600396e-05,1.6480192351417876e-05,1.4284821445962384e-05,0.0008095577084086,0.0007414214868467,2.0116380733400975e-05,5.863575921706802e-05,0.0001973180184222,0.0001687887442271,5.277867947680408e-06,1.4117385519682774e-05,0.0304996466312066,0.0311983549978448,0.0036476663889395,0.0047841702498607,6.498776,14.628217
52,21.0,Berlin,Man / Männlich,Deutsch,1.0,"Englisch- sehr gut, Italienisch - grundlegend",3.0,53.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g12_compr.mp4,ch3g12,12.0,3.0,Donner,Donner_g_ch3,lndw,0.3763372825422676,0.378448802682651,0.0142854852194856,0.015035969730454,0.0356084118493193,0.614938337159965,0.0086048056092828,5.2337510916383865,5.085890647887332,2.394369748736333,2.611117960926017,200.00000000000125,438.0794223048086,223.74478406224728,0.0,3.0,4.0,2.0,0.0004469986850352,0.0004570553364524,4.251368409565675e-05,4.84845500074228e-05,-2.150346993896611e-06,-2.2417454947436387e-06,-2.5775013980850466e-07,-6.936051527324578e-07,0.0002489965531016,0.0002717881069148,2.263643612572513e-05,2.261936963581091e-05,9.850797381175444e-06,1.0528413147353446e-05,0.0008248792388928,0.0009693993136143,6.87052794511769e-05,6.525837192649532e-05,7.625296778929666e-05,0.0001011293357605,1.4089768663323596e-05,1.1940842787694707e-05,0.1002434914038242,0.1024753620073467,0.0032899970135833,0.0037371812231408,9.801699,16.541613
12,35.0,oss,Man / Man,dutch,,englisch good knowledge,2.0,60.0,Right-handed / Rechtshandig,stil_g_ch1_g12_compr.mp4,ch1g12,12.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.0,0.0,0.0,0.0,0.1006780333231068,0.0,0.0,0.0,0.0,1.1596300157649089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001882358693009,5.204103047521352e-05,0.0,0.0,2.830870145620548e-06,3.746247861214938e-07,0.0,0.0,0.000307547854015,4.107957989506884e-05,0.0,0.0,0.0,0.0,0.0010733216569076,0.0001619756741258,0.0,0.0,8.755615564692357e-05,3.684316092669458e-05,0.0,0.0,0.0387872508496818,0.0108081564801546,0.0,0.0,-0.7288163,11.009473
40,,,,,,,,,,kalt_g_ch2_g20_compr.mp4,ch2g20,20.0,2.0,kalt,kalt_g_ch2,lndw,0.1188610158356609,0.1347350397847502,0.0199660004603355,0.0311019994557484,0.0659994831528381,0.1735785236622637,0.0161785948865825,4.448057495341962,4.230726023161418,1.6157774797548428,1.8977942937448773,1630.290533071399,902.3407061636976,136.46326326972596,824.4842664087357,5.0,9.0,5.0,0.0001724537795262,0.0001599662165442,4.650630811382515e-05,3.382100195358301e-05,1.9122968323469445e-06,1.4543240287831926e-06,1.1262855800963045e-07,1.3609175683757736e-08,0.0002086002786527,0.0001881241428314,4.298646969605007e-05,2.8896683945665313e-05,1.4501361549221518e-05,1.3940525018733e-05,0.0006885560572568,0.0006873945408825,0.0001697883291072,0.0001321742968388,0.0001068748569903,0.0001112617522534,2.0019661812074712e-05,2.129076290007484e-05,0.0591308263545631,0.0548234703244111,0.0149611417794393,0.0109134338255024,8.84978,14.328246
43,41.0,Vienna ,Woman / Weiblich,English ,1.0,German (fluent) Spanish (fluent) French (intermidiate) mandarin Chinese (beginner),5.0,73.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g3_compr.mp4,ch3g3,3.0,3.0,Donner,Donner_g_ch3,lndw,0.2108931869991601,0.365885156424181,0.0,0.0,0.0268821703511663,0.5347117075857047,0.0,3.841802482161832,5.263555043741977,2.665460287784777,2.791553014816878,291.0177967490817,596.899395952861,0.0,0.0,4.0,6.0,0.0,0.0004938942236074,0.0002923679866505,0.0,0.0,-3.876117784669791e-06,6.210688553497531e-07,0.0,0.0,0.0003058821207143,0.0002815555557394,0.0,0.0,0.0,0.0,0.0012001874156974,0.0008580275091418,0.0,0.0,0.0001380069402161,0.0001336933161443,0.0,0.0,0.1094588033395656,0.0650404385493204,0.0,0.0,-1.6133373,7.5301743
23,40.0,18/04/1983,Woman / Vrouw,Italian,,"English (fluent), French (basic)",3.0,60.0,Right-handed / Rechtshandig,stil_g_ch2_g3_compr.mp4,ch2g3,3.0,2.0,stil,stil_g_ch2,nijmegen,0.0,0.0,0.0,0.0,0.0,0.0629640179902364,0.0,0.0,0.0,0.0,2.300329792083209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71925529098584e-05,2.118985614544687e-05,0.0,0.0,-2.0128650167122473e-07,-3.6377036359824864e-08,0.0,0.0,6.980266639783074e-05,1.5002146320736628e-05,0.0,0.0,0.0,0.0,0.0003129129125854,6.618670097496626e-05,0.0,0.0,2.848597858274896e-05,9.419732217200516e-06,0.0,0.0,0.0396822405723803,0.0109116484711563,0.0,0.0,-3.1786027,11.153654
23,40.0,18/04/1983,Woman / Vrouw,Italian,,"English (fluent), French (basic)",3.0,60.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch2_g3_compr.mp4,ch2g3,3.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.0,0.0,0.0124056377859801,0.01268500367389,0.0,0.0734420728587078,0.0077184895040439,0.0,0.0,0.0,2.6139618714994013,0.0,0.0,132.59168735465795,132.32955494186123,0.0,0.0,11.0,0.0001606125910431,0.0002039879212612,3.879466467615392e-05,4.736534462307344e-05,-1.2567854967519055e-06,2.256601226345369e-06,1.3431648646220956e-07,1.176750229614207e-07,8.985139669234806e-05,0.0001383217914069,1.8704656294583267e-05,2.812113317067059e-05,1.900008009694171e-05,2.4016789865358793e-05,0.0003916852137785,0.0007696438906615,8.059152492698136e-05,0.00014279964706,9.453652410548612e-05,0.0001088552805776,2.2048610866111563e-05,4.45087519955525e-05,0.0407365247451105,0.0515445702296948,0.0098568738046186,0.0120318793203816,8.921075,14.1197405
27,40.0,Lieshout,Man / Man,Nederlands,,"Engels (vloeiend), Duits (goed), Frans (basis)",4.0,70.0,Left-handed / Linkshandig,langzaam_g_ch2_g7_compr.mp4,ch2g7,7.0,2.0,langzaam,langzaam_g_ch2,nijmegen,0.0,0.0,0.0398414365059222,0.0230717840748989,0.0,0.0630574911974477,0.0304103871829279,0.0,0.0,0.0,2.735095969448523,0.0,0.0,536.539192935198,363.2398792486088,0.0,0.0,16.0,7.329995977093459e-05,7.212848137817003e-05,2.4836872336977675e-05,3.21432668066192e-05,-5.0830623902643886e-08,-8.616782158220851e-08,-1.2500970618806106e-08,3.2361951225243007e-09,5.87454146108866e-05,3.662773139420322e-05,1.673466153591744e-05,1.933659068682443e-05,3.4548900871238213e-06,3.051440272266058e-06,0.0002708551475108,0.0001617596330758,7.086440639543021e-05,8.822013796838804e-05,2.1880746515659192e-05,1.9630084543272245e-05,9.918273753205557e-06,8.943504175806373e-06,0.0520835378305684,0.0511866400863402,0.0176416538083809,0.0228346576302893,7.895222,12.11812
13,10.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,50.0,Left-handed / Linkshänder*in,kalt_g_ch1_g13_compr.mp4,ch1g13,13.0,1.0,kalt,kalt_g_ch1,lndw,0.1226495325110877,0.1069274156697712,0.0,0.0,0.0,0.0732868838718872,0.0,4.634972630441228,3.903055426823326,1.5761558846299022,1.953771091540456,546.8819444003491,0.0,0.0,0.0,5.0,2.0,0.0,0.0001357798907673,0.0001711837338602,0.0,0.0,-8.357188027140093e-07,-3.014436098409851e-07,0.0,0.0,0.0001420538250566,0.0001319254390394,0.0,0.0,0.0,0.0,0.0005021994803469,0.00048109107396,0.0,0.0,5.655789920139876e-05,7.553316391366871e-05,0.0,0.0,0.0371980541333043,0.0469863148908132,0.0,0.0,-2.8242059,10.508487
60,35.0,Germany,Man / Männlich,German,1.0,English (fluent),2.0,85.0,Right-handed / Rechtshänder*in,leise_g_ch3_g20_compr.mp4,ch3g20,20.0,3.0,leise,leise_g_ch3,lndw,0.0,0.1713635527420412,0.0,0.0,0.0,0.0704161082078035,0.0,0.0,2.5059517384239,1.0103400762080617,1.086655554776994,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0001329293731073,1.0086240044337465e-05,0.0,0.0,-1.6495015115742433e-07,1.7676655709662053e-08,0.0,0.0,0.0002137060302854,6.316300990049624e-06,0.0,0.0,0.0,0.0,0.0007135213399237,2.739193506451227e-05,0.0,0.0,7.187120865615091e-05,4.142894430859643e-06,0.0,0.0,0.0496584057668858,0.0037614307346689,0.0,0.0,-0.95029855,12.315059
11,23.0,2000,Man / Man,Engels,,"English (fluent), dutch (basic), Spanish (basic), Hindi (basic)",5.0,39.0,Right-handed / Rechtshandig,onweer_g_ch1_g11_compr.mp4,ch1g11,11.0,1.0,onweer,onweer_g_ch1,nijmegen,0.0,0.0,0.0170922583731602,0.0178758364614343,0.0,0.4031351342922219,0.0080937705135948,0.0,0.0,0.0,2.8018810906959457,0.0,0.0,486.8800203284247,304.8223526361961,0.0,0.0,9.0,0.0002702006842992,9.602343433968372e-05,2.0833041542979985e-05,1.7566167189935386e-05,4.415730659330201e-07,-1.1872362021989725e-07,-8.589858351572747e-08,-5.9376119193862366e-08,0.0001620930655343,0.0001283698115505,1.0819862567625186e-05,9.040717855525413e-06,1.6601997737630636e-05,2.002114229392762e-06,0.0005963110376082,0.0005140481355513,4.94184460632593e-05,3.5489831170218344e-05,9.003924118538854e-05,5.786631990146218e-05,7.0787871967931265e-06,5.459202913109688e-06,0.1040921645040816,0.0368832750010786,0.0055797228116844,0.0046965129041698,6.729238,14.022038
18,19.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,64.0,Right-handed / Rechtshänder*in,langsam_g_ch1_g18_compr.mp4,ch1g18,18.0,1.0,langsam,langsam_g_ch1,lndw,0.0704123682301677,0.0352386145428458,0.0156032680844413,0.0145864109666738,0.0,0.0173036277244535,0.0046438286242958,5.391554983321537,5.187842260916472,2.572551740360308,2.855280438084894,116.666666666664,1274.1252143052436,127.06346727739394,303.3449201644368,3.0,4.0,8.0,6.16264800328111e-05,9.08654846344032e-05,2.016551694912052e-05,2.0302087561530644e-05,-1.6256973623430557e-07,-5.338344656631628e-08,-6.582979823216473e-09,-2.6823757301839305e-08,3.902907616270114e-05,6.536665387342385e-05,1.1028846121568494e-05,9.379428669566972e-06,4.53035652179742e-06,4.874845813677677e-06,0.0001578103952649,0.0002338022048819,4.3359003507370944e-05,4.506760696863509e-05,2.9417593400361793e-05,2.1768706388250067e-05,5.95301000785905e-06,5.012014053725287e-06,0.0177002690418361,0.0261441790275419,0.0056571311786112,0.0056946633734423,7.351774,12.397911
31,36.0,"Germany, dessau ",Woman / Weiblich,German ,1.0,"English (fluent), Swedish (good), Italian (basic), French (basic) ",5.0,12.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch2_g11_compr.mp4,ch2g11,11.0,2.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch2,lndw,0.0,0.0,0.0122751183055765,0.0128856247152462,0.0239842092592422,0.0926763269125504,0.0078657348245336,0.0,0.0,0.0,2.7922216926665717,0.0,0.0,281.45565183633494,159.8456045187077,0.0,0.0,16.0,0.0002594396454729,0.0002303003225833,3.55242871802813e-05,3.0575440652152745e-05,1.0616130097958042e-08,-3.293492447100565e-07,-1.76873922384669e-08,1.7622967546363235e-08,0.0001835658115728,0.0001400338172174,2.240889068617132e-05,1.6193410646205868e-05,3.8928377761861225e-05,3.2670018143861905e-05,0.0006685792059611,0.0005737703570491,0.0001093179199321,8.191627518270351e-05,0.0001567299751044,0.0001410211637805,2.9582818956481815e-05,1.942642707033498e-05,0.0956792468038439,0.084752811195997,0.0121686354166107,0.0104575368089974,9.5463505,15.521236
14,8.0,Nijmegen,Man / Man,"German, English, Dutch.",,No others,3.0,50.0,Right-handed / Rechtshandig,koud_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,koud,koud_g_ch1,nijmegen,0.0,0.0,0.0,0.0,0.0425849839583345,0.1486285703170476,0.0,0.0,0.0,0.0,2.2004455266635428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001770523554974,0.0001328877700748,0.0,0.0,8.237676743056217e-08,-7.61829685404531e-08,0.0,0.0,0.000158541494438,0.0001710261251981,0.0,0.0,0.0,0.0,0.0006284955151681,0.0005531388138264,0.0,0.0,8.118313633366547e-05,6.982608148236848e-05,0.0,0.0,0.0426368128414982,0.0320026088690137,0.0,0.0,-2.3017316,10.031157
48,28.0,Greece,Woman / Weiblich,Greek,1.0,Greek- basic,1.0,28.0,Right-handed / Rechtshänder*in,leise_g_ch3_g8_compr.mp4,ch3g8,8.0,3.0,leise,leise_g_ch3,lndw,0.2407340576886167,0.2098565874492116,0.0,0.0,0.0116673892411921,0.1367651847262249,0.0,3.31844090301135,4.0029937456082925,1.705467114399306,2.017471904491068,0.0,133.3333333333269,0.0,0.0,2.0,3.0,0.0,0.0001958122653889,0.0001945912431836,0.0,0.0,-4.052233785771084e-07,-4.29264598858245e-09,0.0,0.0,0.0002396387158473,0.0002672607980856,0.0,0.0,0.0,0.0,0.000804445146892,0.00090837160551,0.0,0.0,8.012878214025789e-05,8.322828150567939e-05,0.0,0.0,0.0619910529405366,0.0616783482912568,0.0,0.0,-1.7987404,8.505927
49,50.0,Düsseldorf ,Man / Männlich,Deutsch,1.0,"English (fluent), French (Grundkenntnisse)",3.0,80.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g9_compr.mp4,ch3g9,9.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.0,0.0,0.0312330632589696,0.0222547974050964,0.0,0.0815276341144458,0.0318086197562768,0.0,0.0,0.0,2.8085094393852827,0.0,0.0,429.24630126860495,388.97808238598634,0.0,0.0,12.0,9.086877563688516e-05,0.0001143185571789,3.852922929411261e-05,5.51086506354468e-05,9.230458929340825e-08,2.0148765825056157e-07,-9.286639947955751e-09,1.0266886687057906e-08,6.036202077990453e-05,7.76338993740202e-05,2.4149344276910232e-05,3.1513312121697765e-05,6.458739529206631e-06,7.063912821708138e-06,0.0003110072508982,0.00033753696964,9.520774452368424e-05,0.0001161173218168,3.900082682261949e-05,4.106390148941515e-05,1.246820106414089e-05,1.7682855654877702e-05,0.0678343835488511,0.0853072241960337,0.0262416502775911,0.037545828772078,8.70677,12.33419
55,20.0,Coimbra,Woman / Weiblich,"Deutsch, Portugiesisch",2.0,"englisch (fluent), französisch (grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g15_compr.mp4,ch3g15,15.0,3.0,langsam,langsam_g_ch3,lndw,0.0619293766714009,0.0549005078676634,0.0,0.0,0.0,0.0209079298779389,0.0,3.7733948180765777,4.257939044742726,1.6747324074854089,1.7345935733543398,966.9858987570836,915.8413793330968,0.0,0.0,4.0,4.0,0.0,8.644047372985284e-05,9.174245484944724e-05,0.0,0.0,-7.6765284288312e-07,-6.896136714146517e-07,0.0,0.0,0.0001096083334565,0.0001188649471987,0.0,0.0,0.0,0.0,0.0004608157250993,0.0004809436896188,0.0,0.0,6.281031462141631e-05,7.368765983052973e-05,0.0,0.0,0.0256749347319154,0.0272818568213548,0.0,0.0,-2.8283186,10.680594
6,24.0,China,Woman / Weiblich,Chinese,1.0,"English - fluent, German - basic knowledge ",3.0,71.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g6_compr.mp4,ch1g6,6.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.0,0.0,0.0128004815845409,0.012968458774714,0.0,0.0733502377717237,0.0107054819458446,0.0,0.0,0.0,2.817902981082616,0.0,0.0,116.6666666666639,208.11212746106585,0.0,0.0,8.0,0.0001328263484742,0.0002166748972115,3.5464062479373574e-05,3.285461278389213e-05,4.29186899805311e-07,3.742609978362059e-07,4.0727784078503156e-08,-1.277488601167042e-08,6.553104876375117e-05,0.0001167765101581,1.554757253324282e-05,2.11598938028034e-05,1.012671280876326e-05,1.6571717589561636e-05,0.0002764653067061,0.0004966443945203,6.156068537139444e-05,8.224858817864197e-05,4.7236328243792654e-05,6.784949633507107e-05,1.1462301101000385e-05,1.599451575524182e-05,0.0417251628253511,0.0681732908397014,0.0088792467266912,0.0082350606125863,7.80092,13.903789
7,50.0,England,Woman / Weiblich,Englisch,1.0,German fluent ,2.0,40.0,Left-handed / Linkshänder*in,leise_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,leise,leise_g_ch1,lndw,0.1767872709450741,0.0,0.0,0.0,0.0,0.0640567423270439,0.0,2.299894955270231,0.0,0.0,0.9939584823346164,2066.666666666664,0.0,0.0,0.0,3.0,0.0,0.0,1.2733634630249089e-05,0.0001731910441689,0.0,0.0,8.069647186677417e-08,-1.205648295694862e-07,0.0,0.0,1.4000749334361196e-05,0.0002764656110601,0.0,0.0,0.0,0.0,5.019513262530355e-05,0.000869003344842,0.0,0.0,5.980468088284095e-06,0.0001051417502621,0.0,0.0,0.0039056591691667,0.0533089768827614,0.0,0.0,-3.58758,10.445169
9,33.0,Salem (India),Woman / Vrouw,Tamil,,"English (fluent), Hindi (good)",3.0,25.0,Right-handed / Rechtshandig,koud_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,koud,koud_g_ch1,nijmegen,0.0,0.0,0.0,0.0,0.0,0.2262178860853958,0.0,0.0,0.0,0.0,0.7904066648523774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001653681942636,0.0001614571589437,0.0,0.0,1.1885526682353887e-06,1.5413946580188328e-06,0.0,0.0,0.0002752405431807,0.0002370439614126,0.0,0.0,0.0,0.0,0.0008553933307486,0.0007513236449395,0.0,0.0,0.0001227833254105,8.978271892180954e-05,0.0,0.0,0.0548878594351701,0.0538502741021115,0.0,0.0,-0.91667783,9.229761
35,15.0,Berlin,Man / Männlich,"Deutsch, Bayrischer Akzent( Niedeerbayern)",2.0,English(fließend) Französisch(gute Kenntnisse),4.0,43.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g15_compr.mp4,ch2g15,15.0,2.0,Donner,Donner_g_ch2,lndw,0.2525752594508925,0.2460287746183043,0.0,0.0,0.0667574745652472,0.4094605944355799,0.0,4.973709721941404,4.623069595294311,2.5074814444376616,2.5278008260202114,285.6218848602283,273.1842411809713,0.0,0.0,5.0,4.0,0.0,0.0003191935273079,0.0003040900026595,0.0,0.0,-6.273398547163009e-09,4.87855988409642e-07,0.0,0.0,0.0002210200828275,0.0002147788070865,0.0,0.0,0.0,0.0,0.0008869688407129,0.0009637219762227,0.0,0.0,9.533083036290862e-05,0.0001181478733777,0.0,0.0,0.1087975669029381,0.1035907001745414,0.0,0.0,-1.0885736,7.930004
14,8.0,Nijmegen,Man / Man,"German, English, Dutch.",,No others,3.0,50.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.0,0.0,0.0289271368039007,0.0235641985098099,0.066443580825871,0.1521650345909938,0.0203068398396899,0.0,0.0,0.0,2.7823658209702593,0.0,0.0,125.76156893988762,168.0891675687888,0.0,0.0,8.0,0.000255594773509,0.0002113088482546,0.0001014087612818,0.0001129017028585,-1.1662276742694983e-06,5.508839362349403e-07,6.120931834957561e-07,7.550529504243378e-07,0.0001313835334214,0.0001477145967325,5.965951728871855e-05,5.8677687533336504e-05,2.564724688074984e-05,1.6814643484066693e-05,0.0005293923496074,0.0006406620618836,0.0002879176295062,0.0002577552410802,0.0001139708536963,0.0001077648664408,8.477096383905596e-05,6.840011295010133e-05,0.045539386704369,0.0376823859986138,0.0180413765599027,0.0201035827767115,9.689772,14.120106
59,27.0,"Deutschland, Gera",Woman / Weiblich,Deutsch,1.0,"Englisch (gute Kenntnisse), französisch (Grundkenntnisse)",3.0,40.0,Right-handed / Rechtshänder*in,leise_g_ch3_g19_compr.mp4,ch3g19,19.0,3.0,leise,leise_g_ch3,lndw,0.0,0.1770261419408249,0.0036199090968813,0.0041626162540455,0.0,0.0752154808840157,0.0010068438867195,0.0,3.9835728922522815,1.559270997980913,1.743950793621014,0.0,0.0,211.78620130152132,49.88876515698623,0.0,2.0,6.0,0.0002673735200835,3.29168120801606e-05,8.904326398457966e-06,7.62732854388723e-06,1.9983284301950026e-07,2.906739511599435e-07,5.795797936880814e-08,1.4324921144132804e-08,0.0002857416511723,2.135558376557078e-05,7.859890108262056e-06,3.1611722920064444e-06,2.04910414600687e-05,1.839626298532176e-06,0.0008106833144974,7.637954035123332e-05,2.1948628402001374e-05,1.3254849830039951e-05,0.0001028748030489,1.027244957813792e-05,3.459213322559314e-06,2.8713399960329866e-06,0.050404734246478,0.0061800271057319,0.0011393068456387,0.0009807719325786,-0.3368737,12.167959
29,69.0,Muenchen,Woman / Weiblich,deutsch ,1.0,"English,  French,  Turkish ",4.0,45.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g9_compr.mp4,ch2g9,9.0,2.0,langsam,langsam_g_ch2,lndw,0.0527592524438462,0.0411790906904438,0.0346113331867186,0.0231579591171859,0.0338381536002647,0.0208395856954441,0.048078855718525,5.658127028112068,5.466039548702582,2.8139192246840485,2.886964717028232,470.22453265552986,269.4687592816573,301.85706175782605,255.9079695689249,17.0,14.0,21.0,5.217523079515315e-05,8.343777949347357e-05,4.155475017061799e-05,6.139056914418417e-05,1.3890882332819313e-08,3.446169748814592e-08,-2.826350181955209e-09,5.0825179707831726e-08,2.6457028161417935e-05,4.05957675780962e-05,1.795787494185111e-05,3.3991989191270806e-05,3.528132455005247e-06,4.910250869139714e-06,0.0001256533887838,0.0001776477654841,7.233862144033957e-05,0.0001968622831848,2.120633319388299e-05,2.793660251932279e-05,1.4113939625967276e-05,2.5870381691713224e-05,0.030756614813648,0.0492011652122393,0.0245039276726771,0.0361826484673172,8.63078,11.960776
1,27.0,Romania,Woman / Vrouw,Romanian,,"English(fluent), German (fluent), Dutch (basic), French (basic), Spanish (basic) (",5.0,41.0,Right-handed / Rechtshandig,langzaam_g_ch1_g1_compr.mp4,ch1g1,1.0,1.0,langzaam,langzaam_g_ch1,nijmegen,0.0,0.0,0.0230852396103354,0.0259564875995471,0.0,0.2398923792444728,0.013321528280565,0.0,0.0,0.0,2.8220235624818257,0.0,0.0,331.4556166197086,287.703732162095,0.0,0.0,9.0,0.0002802777728101,0.0002367821914389,5.293474142904508e-05,5.190228897355036e-05,-1.1983002258184865e-07,-5.220386030639842e-07,-4.6972886887693755e-08,-9.66292002413124e-08,0.0001434987495314,0.0001334313409087,2.7615132929776614e-05,2.6928861515007256e-05,1.575958509014709e-05,1.368757707519711e-05,0.0005398637775969,0.0004501616869091,0.0001117322752561,0.0001282716630214,9.941565914105038e-05,7.790635130512072e-05,1.690648621442156e-05,2.0962325546819184e-05,0.0960176061277544,0.0810791054882776,0.0181894278821874,0.0178273348435331,7.9250274,14.741052
14,11.0,Berlin,Man / Männlich,Deutsch,1.0,Englisch (basic),2.0,40.0,Right-handed / Rechtshänder*in,leise_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,leise,leise_g_ch1,lndw,0.0,0.212865121534319,0.0,0.0,0.0,0.0808637277205899,0.0,0.0,3.897068926500736,1.6802188279553452,1.7169722924202624,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0001890584213679,2.073241810757768e-05,0.0,0.0,-3.386526757519458e-07,1.279051501861573e-09,0.0,0.0,0.0002302376112824,1.4033281773981336e-05,0.0,0.0,0.0,0.0,0.000748033293338,6.418654343930782e-05,0.0,0.0,7.826286436422275e-05,1.2739113910794423e-05,0.0,0.0,0.0511630841255817,0.0056055583086825,0.0,0.0,-0.7907856,12.513512
