participantID,generation_number,chain_number,chainID,event,age,extrovert,TotalLanguages,Gender,NumOfNativeLanguages,diff_in_age,diff_in_extrovert,diff_in_gender,diff_in_TotalNativeLanguages,diff_in_TotalLanguages,total_dist_Donner,diff_in_gesture_space_Donner,gesture_space_Donner,diff_in_entropy_Donner,entropy_Donner,diff_in_variability_Donner,variability_Donner,diff_in_arm_bounding_box_Donner,arm_bounding_box_Donner,diff_in_intermittency_Donner,total_body_intermittency_Donner,diff_in_time_Donner,time_Donner,total_dist_kalt,diff_in_gesture_space_kalt,gesture_space_kalt,diff_in_entropy_kalt,entropy_kalt,diff_in_variability_kalt,variability_kalt,diff_in_arm_bounding_box_kalt,arm_bounding_box_kalt,diff_in_intermittency_kalt,total_body_intermittency_kalt,diff_in_time_kalt,time_kalt,total_dist_rennen,diff_in_gesture_space_rennen,gesture_space_rennen,diff_in_entropy_rennen,entropy_rennen,diff_in_variability_rennen,variability_rennen,diff_in_arm_bounding_box_rennen,arm_bounding_box_rennen,diff_in_intermittency_rennen,total_body_intermittency_rennen,diff_in_time_rennen,time_rennen,total_dist_leise,diff_in_gesture_space_leise,gesture_space_leise,diff_in_entropy_leise,entropy_leise,diff_in_variability_leise,variability_leise,diff_in_arm_bounding_box_leise,arm_bounding_box_leise,diff_in_intermittency_leise,total_body_intermittency_leise,diff_in_time_leise,time_leise,total_dist_langsam,diff_in_gesture_space_langsam,gesture_space_langsam,diff_in_entropy_langsam,entropy_langsam,diff_in_variability_langsam,variability_langsam,diff_in_arm_bounding_box_langsam,arm_bounding_box_langsam,diff_in_intermittency_langsam,total_body_intermittency_langsam,diff_in_time_langsam,time_langsam,diff_in_gesture_space_mean,diff_in_entropy_mean,diff_in_variability_mean,diff_in_arm_bounding_box_mean,diff_in_intermittency_mean,diff_in_time_mean,total_dist_mean,gesture_space_mean,entropy_mean,variability_mean
10,10,1,ch1g10,lndw,25.0,70.0,3.0,Man / Männlich,1.0,33,20,1,0,2,,0.039561422236252364,1.4214910517273347,0.7755512372663427,1.7779900108812323,238.76768647896245,123.47839317162588,0.25957897427117954,0.286653961943145,0.25957897427117954,0.286653961943145,1833.3333333333185,1616.6666666666674,,0.14434938155431154,0.5813819921191976,0.291971707025406,2.3058205938521943,1449.8301805173592,316.66666666666845,0.0844000231385938,0.1130818101396732,0.0844000231385938,0.1130818101396732,2400.000000000024,3283.3333333333253,874.9582546757651,0.0667285765330195,0.0913693899059492,0.018581986294023967,2.8159932595673856,132.27328305937397,115.05815349121217,0.0425296342008601,0.0354348080563676,0.0425296342008601,0.0354348080563676,650.0000000000118,5266.666666666684,,0.006299997484326192,0.4764167319648263,0.815933689735798,2.1823369001207444,1999.999999999996,0.0,0.0166705383216693,0.0671797709606265,0.0166705383216693,0.0671797709606265,1483.333333333403,3816.666666666659,5752.749815508895,0.4092050589692956,0.7855301188441388,0.22679870190203122,2.748296119620706,124.96228944623061,593.0405117790157,0.1217934744197601,0.1401720411967872,0.1217934744197601,0.1401720411967872,1416.6666666666297,12166.666666666548,0.13322888735544103,0.42576746444472036,789.1666879003844,0.10499452887041257,0.10499452887041257,1556.6666666666774,3313.8540350923304,0.6712378569122894,2.3660873768084523,229.64874502170443
11,11,1,ch1g11,lndw,25.0,76.0,4.0,Woman / Weiblich,1.0,0,6,1,0,1,,0.015112687721957618,1.4366037394492923,0.9278613132050251,2.7058513240862574,206.50477138209624,329.98316455372213,0.13444438685026489,0.4210983487934099,0.13444438685026489,0.4210983487934099,2066.666666666686,3683.3333333333535,,0.629831220339456,1.2112132124586537,0.22194399931861675,2.527764593170811,378.68829198288415,695.3549586495526,0.11020171249291902,0.2232835226325922,0.11020171249291902,0.2232835226325922,266.666666666672,3016.6666666666533,1331.2737571179998,0.0721823722838722,0.1635517621898214,0.04311016832569203,2.8591034278930776,154.77844777558914,269.8366012668013,0.021907611900332795,0.0573424199567004,0.021907611900332795,0.0573424199567004,583.3333333333348,4683.333333333349,,0.0017273757282867397,0.4746893562365396,0.4236325609999214,1.758704339120823,0.0,0.0,0.018841638691343504,0.08602140965197,0.018841638691343504,0.08602140965197,749.9999999999982,3066.6666666666606,,0.5605314061317495,0.2249987127123894,2.748296119620706,0.0,593.0405117790157,0.0,0.1401720411967872,0.0,0.1401720411967872,0.0,683.3333333333285,11483.33333333322,0.2558770124410644,0.8729688322939921,266.602404583917,0.08511347822632948,0.08511347822632948,870.000000000004,1331.2737571179998,0.7022113566093393,1.9702847368541938,259.0349448940152
12,12,1,ch1g12,lndw,25.0,55.0,4.0,Man / Männlich,1.0,0,21,1,0,0,,0.09568789576922954,1.3409158436800628,0.10948266612685842,2.596368657959399,188.3437336205911,141.63943093313102,0.07525279295336618,0.4963511417467761,0.07525279295336618,0.4963511417467761,2616.666666666725,1066.666666666628,,0.4592925388838922,0.7519206735747614,1.285108029166723,1.242656564004088,1120.1836819625225,1815.5386406120751,0.03202782760884859,0.2553113502414408,0.03202782760884859,0.2553113502414408,1866.6666666666797,4883.333333333333,1456.4320055866451,0.029042605044776793,0.1345091571450446,0.07342073961406959,2.785682688279008,48.0115593839071,221.82504188289423,0.010228211612903798,0.0471142083437966,0.010228211612903798,0.0471142083437966,966.6666666666965,3716.666666666653,,0.10080038870682756,0.5754897449433671,0.46471311745825417,2.223417456579077,1016.666666666666,1016.666666666666,0.033425789106268394,0.1194471987582384,0.033425789106268394,0.1194471987582384,866.6666666666652,3933.3333333333258,,0.31484774302346374,0.5398464557358531,2.5887382648474766,2.5887382648474766,555.1784762541503,555.1784762541503,0.0408567594530984,0.0408567594530984,0.0408567594530984,0.0408567594530984,1100.000000000009,12583.333333333228,0.19993423428563797,0.9042925634426762,585.6768235775675,0.038358276146897075,0.038358276146897075,1483.333333333355,1456.4320055866451,0.6685363750158178,2.28737272633381,750.1696512697833
13,13,1,ch1g13,lndw,10.0,50.0,2.0,Woman / Weiblich,1.0,15,5,1,0,2,,0.4477033471819094,0.8932124964981534,0.15762133850030713,2.438747319459092,774.3030439439501,915.9424748770812,0.2520601999908587,0.2442909417559174,0.2520601999908587,0.2442909417559174,2850.000000000041,3916.666666666669,,0.1794182297575072,0.5725024438172542,0.711114527536368,1.953771091540456,265.5386406120799,1549.9999999999952,0.1820244663695536,0.0732868838718872,0.1820244663695536,0.0732868838718872,316.66666666659876,4566.666666666734,663.03013991788,0.07001512412836651,0.0644940330166781,0.1410543136142941,2.644628374664714,73.76951528062227,148.05552660227195,0.0169967694531575,0.0641109777969541,0.0169967694531575,0.0641109777969541,216.6666666666556,3499.9999999999973,,0.2510124637462373,0.3244772811971298,0.24043983004931224,1.982977626529765,1016.666666666666,0.0,0.07411353300394989,0.0453336657542885,0.07411353300394989,0.0453336657542885,200.00000000000637,3733.3333333333194,9781.436310581426,0.1776115459633132,0.7174580016991663,0.2130492029486435,2.80178746779612,103.87720270599993,451.30127354815033,0.0501735818062458,0.0910303412593442,0.0501735818062458,0.0910303412593442,5833.333333333186,6750.000000000043,0.2251521421554667,0.292655842529785,446.83101384186364,0.11507371012475312,0.11507371012475312,1883.3333333332976,5222.2332252496535,0.5144288512456764,2.3643823759980296,613.0598550054997
14,14,1,ch1g14,lndw,11.0,40.0,2.0,Man / Männlich,1.0,1,10,1,0,0,,0.17189227162929055,1.065104768127444,0.3451029015778646,2.7838502210369565,432.70493647746787,483.2375383996133,0.0607675893877935,0.1835233523681239,0.0607675893877935,0.1835233523681239,666.6666666666456,3250.000000000023,,0.44360809534087975,1.016110539158134,0.23410611717309293,2.187877208713549,1549.9999999999952,0.0,0.118268076487136,0.1915549603590232,0.118268076487136,0.1915549603590232,1366.666666666712,3200.0000000000223,1579.0124573862263,0.03154494522816341,0.0960389782448415,0.14750749066923285,2.7921358653339468,43.4898296656514,191.54535626792335,0.0127478269994672,0.0513631507974869,0.0127478269994672,0.0513631507974869,833.3333333333603,4333.333333333358,,0.20742465205919924,0.5319019332563291,0.26600533410950256,1.7169722924202624,0.0,0.0,0.0355300619663014,0.0808637277205899,0.0355300619663014,0.0808637277205899,766.6666666666806,4500.0,12911.434612495786,0.05366816664001306,0.7711261683391794,0.05329919122722648,2.8550866590233466,373.1198196371482,824.4210931852986,0.05099919156614599,0.1420295328254902,0.05099919156614599,0.1420295328254902,7816.666666666443,14566.666666666486,0.1816276261795092,0.2092042069513839,479.86291715605256,0.05566254928136882,0.05566254928136882,2289.999999999968,7245.223534941007,0.6960564774251855,2.467184449305612,299.840797570567
15,15,1,ch1g15,lndw,44.0,70.0,5.0,Woman / Weiblich,1.0,33,30,1,0,3,,0.017212908852219266,1.0823176769796632,0.011553178968996214,2.7954034000059527,211.80103057913152,271.4365078204818,0.07339490420834932,0.2569182565764732,0.07339490420834932,0.2569182565764732,3399.9999999999905,6650.000000000014,,0.27254543051315083,0.7435651086449832,0.4841032841682915,1.7037739245452574,993.4352421003088,993.4352421003088,0.012069161503599907,0.1794857988554233,0.012069161503599907,0.1794857988554233,2516.666666666662,5716.666666666684,257.1527285813316,0.009493081698857389,0.1055320599436989,0.07667476733223388,2.8688106326661806,72.76001328077898,118.78534298714438,0.012110569476344299,0.0392525813211426,0.012110569476344299,0.0392525813211426,116.66666666663787,4449.999999999995,,0.07294182518087589,0.4589601080754532,0.39716749056572676,1.3198048018545356,0.0,0.0,0.023629537425969002,0.0572341902946209,0.023629537425969002,0.0572341902946209,283.33333333333485,4216.666666666665,2986.246678385678,0.08787911021896888,0.8590052785581482,0.02456631670538112,2.8796529757287277,249.39090074126773,575.0301924440308,0.005630906776871197,0.1476604396023614,0.005630906776871197,0.1476604396023614,1333.3333333332866,15899.999999999773,0.09201447129281445,0.1988130075481259,305.4774373402974,0.025367015878226745,0.025367015878226745,1529.9999999999823,1621.699703483505,0.6498760464403894,2.313489146960131,391.73745707039313
16,16,1,ch1g16,lndw,27.0,30.0,2.0,Man / Männlich,1.0,17,40,1,0,3,,0.07373383387846344,1.0085838431011998,0.020240876060449775,2.775162523945503,3.5507909119674537,274.98729873244923,0.03765926041107659,0.2945775169875498,0.03765926041107659,0.2945775169875498,683.3333333333039,5966.66666666671,,0.10891484172099719,0.8524799503659803,0.1406252139618882,1.8443991385071457,943.4352421002887,50.00000000002001,0.0025002202471144097,0.1819860191025377,0.0025002202471144097,0.1819860191025377,933.3333333333721,6650.000000000056,1989.4246444092043,0.019971537358208794,0.0855605225854901,0.7930653689085037,2.075745263757677,640.551790270833,759.3371332579774,0.018469592971336702,0.0207829883498059,0.018469592971336702,0.0207829883498059,1150.0000000000355,5600.000000000031,,0.2080325001495943,0.6669926082250475,0.510535926172708,1.8303407280272437,458.33333333332166,458.33333333332166,0.0566202606326037,0.1138544509272246,0.0566202606326037,0.1138544509272246,1366.666666666686,5583.333333333351,11851.610675771586,0.10835478056678582,0.7506504979913624,0.5440563347586727,2.335596640970055,457.6889931643842,1032.719185608415,0.04749034882232819,0.1001700907800332,0.04749034882232819,0.1001700907800332,6099.999999999816,9799.999999999956,0.1038014987348099,0.4017047439724445,500.71202995615903,0.03254793661689192,0.03254793661689192,2046.666666666643,6920.517660090395,0.6728534844538161,2.1722488590415248,515.0753901864366
17,17,1,ch1g17,lndw,,,,,,,,,,,,0.3644922572219573,0.6440915858792424,0.1984483249043798,2.576714199041123,19.00938687670947,255.97791185573976,0.23466143580973842,0.0599160811778114,0.23466143580973842,0.0599160811778114,3133.3333333333617,2833.333333333348,,0.46014073280067463,0.3923392175653057,1.0302193123140002,0.8141798261931453,50.00000000002001,0.0,0.018954009738948396,0.2009400288414861,0.018954009738948396,0.2009400288414861,2700.0000000000546,3950.000000000002,7621.38109400424,0.0026406345695532962,0.0882011571550434,0.3833017194578634,2.4590469832155404,501.00379992464445,258.3333333333329,0.023739485574763002,0.0445224739245689,0.023739485574763002,0.0445224739245689,4300.0000000000255,1300.0000000000057,,0.1865615720335781,0.4804310361914694,0.24647621463313762,1.583864513394106,458.33333333332166,0.0,0.0327055359181854,0.0811489150090392,0.0327055359181854,0.0811489150090392,2883.333333333302,2700.000000000049,2104.3255899890546,0.386896730660827,0.3637537673305354,0.036297911273152295,2.3718945522432073,10.58355426971525,1022.1356313386998,0.0799950392188479,0.0201750515611853,0.0799950392188479,0.0201750515611853,16.666666666626043,9816.666666666582,0.28014638545731807,0.37894869651650664,207.78601488088216,0.07801110125209662,0.07801110125209662,2606.666666666674,4862.853341996648,0.3937633528243193,1.9611400148174245,307.2893753055545
18,18,1,ch1g18,lndw,19.0,64.0,2.0,Woman / Weiblich,1.0,,,,,,,0.10774711219626432,0.5363444736829781,0.20890185525141147,2.7856160542925346,177.41049172390058,78.5674201318392,0.026752458890804,0.0331636222870074,0.026752458890804,0.0331636222870074,416.6666666666856,2416.6666666666624,,0.5456086196937826,0.9379478372590884,1.4730235459505256,2.287203372143671,0.0,0.0,0.04950268199177771,0.1514373468497084,0.04950268199177771,0.1514373468497084,1383.3333333333462,2566.6666666666556,476.64783429558105,0.044237858997205594,0.0439632981578378,0.10828616560127236,2.5673331488168127,15.609077484058332,273.94241081739125,0.0133050519425622,0.0312174219820067,0.0133050519425622,0.0312174219820067,199.99999999999568,1500.0000000000014,,0.012032516634713664,0.4683985195567557,0.2959707982475024,1.8798353116416084,0.0,0.0,0.0200382631694496,0.0611106518395896,0.0200382631694496,0.0611106518395896,66.66666666672563,2633.3333333333235,8670.267683789749,0.0081165490133841,0.3718703163439195,0.48338588584168685,2.855280438084894,813.6356979520899,208.49993338660988,0.0028714238367318,0.0173036277244535,0.0028714238367318,0.0173036277244535,5033.3333333331975,4783.333333333385,0.14354853130707007,0.5139136501784798,201.33105343200978,0.02249397596626506,0.02249397596626506,1419.99999999999,4573.457759042665,0.4717048890001159,2.475053664995904,112.20195286716807
19,19,1,ch1g19,lndw,57.0,39.0,2.0,Woman / Weiblich,1.0,38,25,0,0,0,,0.5975668649968979,1.133911338679876,0.28682547617549625,2.4987905781170383,223.4320893109806,301.9995094428198,0.2378136153616531,0.2709772376486605,0.2378136153616531,0.2709772376486605,2316.666666666686,4733.3333333333485,,0.11343546362984491,0.8245123736292435,0.19967100733670806,2.087532364806963,722.9963799578094,722.9963799578094,0.008370846687069305,0.1598081935367777,0.008370846687069305,0.1598081935367777,400.0000000000241,2966.6666666666797,9893.802506670636,0.012043507605240596,0.0560068057630784,0.0708409950382558,2.6381741438550685,544.2579630836899,818.2003739010812,0.0725700590541373,0.103787481036144,0.0725700590541373,0.103787481036144,5399.999999999745,6899.999999999747,,0.20438769073886098,0.2640108288178947,0.8546494092778192,1.0251859023637893,1418.2888316124229,1418.2888316124229,0.025437310799908998,0.0356733410396806,0.025437310799908998,0.0356733410396806,1049.9999999999977,3683.333333333321,4692.238965222482,0.25376281883638946,0.6256331351803089,0.10661003332359131,2.748670404761303,331.7716872231299,540.2716206097398,0.0717921095856394,0.0890957373100929,0.0717921095856394,0.0890957373100929,2699.999999999988,7483.333333333373,0.23623926916144672,0.30371938423037415,648.1493902376066,0.08319678829768162,0.08319678829768162,2373.3333333332885,7293.0207359465585,0.5808148964140802,2.1996706787808322,760.3513431047745
20,20,1,ch1g20,lndw,,,,,,,,,,,,0.02289528353613557,1.1110160551437405,0.11518062053117495,2.6139711986482133,221.60930460408628,80.3902048387335,0.010612544741136487,0.260364692907524,0.010612544741136487,0.260364692907524,916.6666666666897,5650.000000000038,,0.13053369819234695,0.6939786754368965,0.7879431777088517,1.299589187098111,722.9963799578094,0.0,0.025782245366823914,0.1855904389036016,0.025782245366823914,0.1855904389036016,1233.3333333333312,4200.000000000011,2565.8379333675,0.053902347015342494,0.1099091527784209,0.581541088832568,2.0566330550225005,172.95279006643898,645.2475838346422,0.052092783933070805,0.0516946971030732,0.052092783933070805,0.0516946971030732,1199.999999999729,5700.000000000018,,0.09601397538489984,0.1679968534329949,0.00869971487173915,1.0338856172355284,158.34612226174227,1576.6349538741651,0.07906128655893449,0.1147346275986151,0.07906128655893449,0.1147346275986151,2383.333333333374,6066.666666666695,1191.9591737919486,0.16215666165783515,0.4634764735224738,0.30097613500843456,2.4476942697528683,235.64857773222104,775.9201983419608,0.035703046906189605,0.0533926904039033,0.035703046906189605,0.0533926904039033,583.3333333333785,6899.9999999999945,0.093100393157312,0.35886814739055367,302.31063492445963,0.040650381501231056,0.040650381501231056,1263.3333333333005,1878.8985535797244,0.5092754420629053,1.8903546655514443,615.6385881779004
21,1,2,ch2g1,lndw,22.0,50.0,3.0,,1.0,,,,,,,1.2717943849181808,0.0738533135513324,2.708971435621531,0.0,150.51352426826858,0.0,0.3506731194123202,0.0,0.3506731194123202,0.0,2583.333333333363,5800.000000000025,,0.14023098412100587,0.5795970723474623,0.676414607977349,1.5659834930581138,2121.3639916773313,2121.3639916773313,0.10028481167123761,0.2137168160223661,0.10028481167123761,0.2137168160223661,2350.000000000012,5033.333333333336,,,,,,,,,,,,,,,0.05988047167893629,0.3909433294209468,0.35765364392666177,1.2215423732492876,242.38253924669255,1159.0492059133603,0.017982928797537302,0.0750157829566265,0.017982928797537302,0.0750157829566265,866.6666666666642,3283.3333333333235,22965.302841570196,0.03391429331462148,0.6788242504388167,0.041428691701073994,2.7654035334276377,644.9181136263306,854.9445669866385,0.028373651968135793,0.1311222581254275,0.028373651968135793,0.1311222581254275,13333.333333333207,17349.999999999873,0.3764550335081861,0.9461170948066538,789.7945422046557,0.12432862796230773,0.12432862796230773,4783.333333333311,22965.302841570196,0.43080449143963956,1.3882323499337599,1033.8394411443326
22,2,2,ch2g2,lndw,59.0,69.0,3.0,Woman / Weiblich,1.0,37,19,1,0,0,,1.1164419647689618,1.1902952783202942,2.6188148722946765,2.6188148722946765,1341.711955757352,1341.711955757352,0.1939960345953202,0.1939960345953202,0.1939960345953202,0.1939960345953202,899.9999999999955,4900.000000000029,2399.201921439369,0.13748007516471672,0.717077147512179,0.19441132155105012,1.3715721715070637,158.7976446035084,1962.566347073823,0.06954591138713032,0.1441709046352358,0.06954591138713032,0.1441709046352358,800.0000000000182,5833.333333333354,4707.272812935272,0.0913992141799361,0.1202349252853353,0.1435142717025184,2.775149345393894,166.90780874557387,419.582390855537,0.014838168217993598,0.0366236502983692,0.014838168217993598,0.0366236502983692,2516.66666666668,6166.666666666694,,0.11211527381848596,0.2788280556024608,0.2572488873862042,1.4787912606354918,1159.0492059133603,0.0,0.0647895150252027,0.0102262679314238,0.0647895150252027,0.0102262679314238,1000.0000000000014,4283.333333333325,17816.499037027002,0.2181870638397303,0.897011314278547,0.1262677698106125,2.89167130323825,481.1272733810171,373.8172936056214,0.014122513156722097,0.1169997449687054,0.014122513156722097,0.1169997449687054,10366.666666666482,6983.33333333339,0.3351247183543662,0.6680514245490123,661.5187776801623,0.07145842847647378,0.07145842847647378,3116.666666666636,8307.657923800549,0.6406893441997632,2.227199790613875,819.5355974584667
23,3,2,ch2g3,lndw,35.0,43.0,4.0,Woman / Weiblich,1.0,24,26,0,0,1,,,,,,,,,,,,,,3976.742990947622,0.19454071116871163,0.9116178586808906,0.5890817379290343,1.960653909436098,670.8996804071592,1291.6666666666638,0.0464492636519869,0.1906201682872227,0.0464492636519869,0.1906201682872227,2233.3333333333653,3599.9999999999886,4041.9976087130185,0.0149570620827352,0.1351919873680705,0.29375337882327335,2.4813959665706204,22.851332374625485,442.4337232301625,0.0037064420450445,0.0329172082533247,0.0037064420450445,0.0329172082533247,2366.6666666666642,3800.00000000003,,0.058832812767249665,0.3376608683697105,0.9052350783349892,2.384026338970481,415.47746963918104,415.47746963918104,0.1487579113673612,0.158984179298785,0.1487579113673612,0.158984179298785,0.0,4283.333333333325,2678.748443398842,0.2680425072944206,1.1650538215729676,0.04186183517712472,2.8498094680611255,62.2260990194809,311.5911945861405,0.08348324876005021,0.2004829937287556,0.08348324876005021,0.2004829937287556,1666.6666666666497,8650.00000000004,0.13409327332827928,0.4574830075661054,292.8636453601116,0.07059921645611071,0.07059921645611071,1566.6666666666697,3565.8296810198276,0.6373811339979099,2.418971420759581,615.292263530537
24,4,2,ch2g4,lndw,66.0,60.0,5.0,Woman / Weiblich,1.0,31,17,0,0,1,,,,,,,,,,,,,,,0.3749332191163087,0.5366846395645819,0.8427670695717631,1.117886839864335,433.33333333332916,1724.999999999993,0.1129855890120105,0.0776345792752122,0.1129855890120105,0.0776345792752122,1066.6666666666756,4666.666666666664,3587.553428022683,0.09334959844828591,0.0418423889197846,0.23163933144288018,2.2497566351277403,983.4648455309696,1425.898568761132,0.012580927506382303,0.045498135759707,0.012580927506382303,0.045498135759707,2066.666666666658,5866.666666666688,,0.0266397845206649,0.3110210838490456,0.6437581040330229,1.740268234937458,526.1891970274839,941.666666666665,0.1388799559773457,0.0201042233214393,0.1388799559773457,0.0201042233214393,983.3333333333326,3299.9999999999923,3313.810103431422,0.5561636449595656,0.608890176613402,0.41447593942781014,2.4353335286333153,276.6148871214687,588.2060817076092,0.1397610612490504,0.0607219324797052,0.1397610612490504,0.0607219324797052,1116.6666666666097,9766.66666666665,0.2627715617612063,0.5331601111188691,554.9005657533128,0.10105188343619723,0.10105188343619723,1308.333333333319,3450.681765727052,0.3746095722367035,1.885811309640712,1170.1928292838497
25,5,2,ch2g5,lndw,33.0,80.0,2.0,Man / Männlich,1.0,33,20,1,0,3,7374.004968678706,0.40866842794740266,1.614844946620816,0.7244742838673548,2.445367045214544,2308.3117748812456,969.2494232365788,0.22712742138211794,0.4996401561158749,0.22712742138211794,0.4996401561158749,1499.9999999997926,6299.999999999957,,0.15037402527878685,0.6870586648433687,0.11125346537136793,1.006633374492967,1724.999999999993,0.0,0.0900976835626088,0.167732262837821,0.0900976835626088,0.167732262837821,1816.666666666707,6483.333333333371,2472.021111476729,0.0684956353041945,0.1103380242239791,0.5687311117162013,2.8184877468439415,1402.9924263965886,22.90614236454352,0.0115938683066312,0.0339042674530758,0.0115938683066312,0.0339042674530758,1033.3333333333658,6900.000000000054,,0.11175446146936252,0.4227755453184081,0.18195221806630713,1.9222204530037652,70.32510842953945,871.3415582371256,0.041142525039328,0.0612467483607673,0.041142525039328,0.0612467483607673,1666.666666666681,4966.666666666673,3154.47880879532,0.25488342437851663,0.3540067522348853,0.18681584433224252,2.622149372965558,269.85965963811776,318.34642206949144,0.041510540003122195,0.019211392476583,0.041510540003122195,0.019211392476583,1366.6666666666297,8400.00000000002,0.19883519487565265,0.35464538467069473,1155.297793869097,0.08229440765876164,0.08229440765876164,1476.6666666666354,4333.501629650252,0.6378047866482913,2.162971598504155,436.36870918154784
26,6,2,ch2g6,lndw,,,,,,,,,,,4624.449891725304,0.2843814462213714,1.3304635003994445,0.08296814677719766,2.3623988984373465,74.5694418589161,1043.8188650954949,0.12465188671755811,0.3749882693983168,0.12465188671755811,0.3749882693983168,3216.666666666588,3083.3333333333694,,0.39309504717663707,0.2939636176667317,1.2015937224702158,2.2082270969631828,339.8236450563299,339.8236450563299,0.02323013316717501,0.144502129670646,0.02323013316717501,0.144502129670646,1183.3333333333358,5300.0000000000355,3007.727493375706,0.049238728032976006,0.0610992961910031,0.0915764282284588,2.9100641750724003,80.15355768910507,103.05970005364858,0.0525036125646957,0.0864078800177715,0.0525036125646957,0.0864078800177715,1666.6666666666915,5233.333333333362,,0.028318187862875266,0.4510937331812834,0.5964587323808144,1.3257617206229508,871.3415582371256,0.0,0.051018648071959,0.1122653964327263,0.051018648071959,0.1122653964327263,616.6666666667215,5583.333333333395,2722.281388119214,0.16360232387394413,0.5176090761088294,0.2040875376222293,2.826236910587787,101.99254740641663,216.3538746630748,0.05451357784282079,0.0737249703194038,0.05451357784282079,0.0737249703194038,1683.3333333333012,6716.666666666719,0.18372714663356077,0.43533691349578324,293.57615004957864,0.06118357167284173,0.06118357167284173,1673.3333333333278,3451.4862577400745,0.5308458447094585,2.326537760336733,340.61121697370965
27,7,2,ch2g7,lndw,13.0,73.0,5.0,,2.0,,,,,,7247.415521750886,0.019922034294608038,1.3105414661048365,0.11039187338221046,2.472790771819557,264.57421659143006,779.2446485040648,0.029533533622694397,0.3454547357756224,0.029533533622694397,0.3454547357756224,4833.333333333344,7916.666666666713,,,,,,,,,,,,,,1887.606053214197,0.002042618350731995,0.0631419145417351,0.3942354906775134,2.515828684394887,740.3065707128884,843.366270766537,0.042619838002036496,0.043788042015735,0.042619838002036496,0.043788042015735,1050.0000000000346,4183.333333333328,,0.21343378378697558,0.664527516968259,0.6499595786947083,1.9757212993176592,0.0,0.0,0.004915911228130093,0.1171813076608564,0.004915911228130093,0.1171813076608564,1150.0000000000418,4433.333333333353,5014.371113285048,0.6344104382474187,1.1520195143562482,0.11843043953138599,2.707806471056401,290.6811154267576,507.0349900898324,0.16139872818769602,0.2351236985070998,0.16139872818769602,0.2351236985070998,3333.3333333335013,3383.3333333332175,0.21745221866993358,0.31825434557145454,323.89047568276897,0.05961700276013925,0.05961700276013925,2591.66666666673,4716.46422941671,0.7975576029927697,2.418036806647126,532.4114773401086
28,8,2,ch2g8,lndw,80.0,80.0,1.0,Woman / Weiblich,1.0,67,7,0,1,4,4310.093459432936,0.05434092181062966,1.2562005442942068,0.3776634516297852,2.850454223449342,575.2045222694093,204.04012623465553,0.02351433736527342,0.321940398410349,0.02351433736527342,0.321940398410349,2616.6666666667006,5300.000000000013,,,,,,,,,,,,,,1795.605747907313,0.04511216146744561,0.1082540760091807,0.40840379868545984,2.924232483080347,633.7970200799596,209.5692506865774,0.0367849557038353,0.0805729977195703,0.0367849557038353,0.0805729977195703,766.6666666666697,3416.666666666658,,0.49917516952935925,0.1653523474388997,0.3347334239478048,2.310454723265464,0.0,0.0,0.0836592407374657,0.0335220669233907,0.0836592407374657,0.0335220669233907,2866.666666666683,1566.6666666666702,,,,,,,,,,,,,,0.1995427509358115,0.37360022475434995,403.00051411645626,0.04798617793552481,0.04798617793552481,2083.3333333333508,3052.8496036701245,0.5099356559140958,2.6950471432650507,137.86979230707763
29,9,2,ch2g9,lndw,69.0,45.0,4.0,Woman / Weiblich,1.0,11,35,0,0,3,,0.30416618152149755,0.9520343627727093,1.0771399999277267,1.7733142235216155,287.62654043201667,491.6666666666722,0.1380979540620142,0.1838424443483348,0.1380979540620142,0.1838424443483348,1550.0000000000268,3749.999999999986,,0.004308617415322957,0.6912119705567574,1.0526565024065124,1.2019433732253122,1186.0016863394378,0.0,0.014335026277775498,0.1505995732219948,0.014335026277775498,0.1505995732219948,350.00000000003456,5000.000000000038,2992.8225200556976,0.10690593503925148,0.2151600110484322,0.4292159754007927,2.495016507679554,86.84301716227453,122.72623352430286,0.0379661072227709,0.0426068904967994,0.0379661072227709,0.0426068904967994,1550.00000000007,4966.666666666728,,0.24429830410211179,0.4096506515410115,1.050574287001232,1.259880436264232,1165.1776211757938,1165.1776211757938,0.021160610339069102,0.0546826772624598,0.021160610339069102,0.0546826772624598,2333.333333333316,3899.9999999999864,,,,,,,,,,,,,,0.16491975951954593,0.9023966911840658,681.4122162773807,0.05288992447540743,0.05288992447540743,1445.833333333362,2992.8225200556976,0.5670142489797276,1.6825386351726783,444.8926303416922
