participantID,generation_number,chain_number,chainID,age,extrovert,diff_in_age,diff_in_extrovert,diff_in_gesture_space_Donner,diff_in_entropy_Donner,diff_in_variability_Donner,diff_in_gesture_space_kalt,diff_in_entropy_kalt,diff_in_variability_kalt,diff_in_gesture_space_langsam,diff_in_entropy_langsam,diff_in_variability_langsam,diff_in_gesture_space_leise,diff_in_entropy_leise,diff_in_variability_leise,diff_in_gesture_space_rennen,diff_in_entropy_rennen,diff_in_variability_rennen,diff_in_gesture_space_mean,diff_in_entropy_mean,diff_in_variability_mean,total_dist_Donner,total_dist_kalt,total_dist_langsam,total_dist_leise,total_dist_rennen,total_dist_mean,gesture_space_rennen,entropy_rennen,variability_rennen,gesture_space_Donner,entropy_Donner,variability_Donner,gesture_space_kalt,entropy_kalt,variability_kalt,gesture_space_leise,entropy_leise,variability_leise,gesture_space_langsam,entropy_langsam,variability_langsam,gesture_space_mean,entropy_mean,variability_mean
33,13,2,ch2g13,55.0,80.0,31,39,1.092481353328658,0.0535615949017515,0.38221468823214194,0.6156300185017273,0.09877416378148113,1.3676207953940411,0.0595294105819906,0.09789933966372011,0.19002934489209938,0.31003654220738075,1.8770699892661713,1.0494769190251694,0.13703194996653967,0.019224544375286423,0.322664730631659,0.4429418549172592,0.4293059263976821,0.662401295635022,2.179843282684935,4.150909161156275,3.7230863331395545,18.20925101478768,1.6768345477933728,5.987984867912363,-0.8205114968916081,0.8830884139951252,-0.542338108877068,2.4297583762291124,1.0050635681441369,-0.2551057058568312,0.4652642545613067,0.5415881842420974,0.2484344708598453,-0.5703161705650055,0.4377394038724055,-0.0697094055090263,-0.038788009464547,0.9230344572368486,-0.3432347875892607,0.2930813907738517,0.7581028054981227,-0.19239070739446817
34,14,2,ch2g14,14.0,61.0,41,19,1.2333979476721255,0.28586584326123066,0.41770438684737593,0.6265039247355697,0.016971788122041143,0.8234664410564393,0.5804161118705865,0.04289519615492099,0.8474741568483397,0.13643097590926911,0.0766572849104516,1.0494769190251694,1.8293682224133,0.15810725540503268,0.2716454416064026,0.8812234365201702,0.11609947357073543,0.6819534690767453,2.2972081452982036,2.1507171479666587,2.4118648463828976,2.168189823857312,8.071944126697467,3.4199848180405077,1.008856725521692,1.0411956694001578,-0.8139835504834706,1.1963604285569869,0.7191977248829062,-0.6728100927042071,-0.161239670174263,0.5246163961200563,-0.575031970196594,-0.7067471464742746,0.3610821189619539,-1.1191863245341958,0.5416281024060395,0.9659296533917696,0.5042393692590791,0.3757716879672361,0.7224043125513686,-0.5353545137318777
35,15,2,ch2g15,15.0,43.0,1,18,0.31809193255628343,1.5549781547666903,0.3812600947081718,0.6727551863157244,0.20007615327590367,1.1558742732702623,0.6817796326422133,0.1071521674044934,0.9161057384785706,0.21844900878838114,0.3070125791455596,0.0,0.15972144824932455,0.22136921164463663,0.7437826929830004,0.41015944171038543,0.4781176532474568,0.6394045598880009,20.230625400857345,2.7016748576975655,2.3922469880783037,1.3264304167803591,7.061406678813611,6.742476868445436,1.1685781737710166,0.8198264577555212,-0.0702008575004702,1.5144523611132703,-0.8357804298837841,-0.2915499979960353,0.5115155161414614,0.72469254939596,0.5808423030736681,-0.9251961552626558,0.0540695398163943,-1.1191863245341958,-0.1401515302361738,0.8587774859872762,1.4203451077376497,0.42583967310538373,0.32431712061427354,0.1040500461561233
36,16,2,ch2g16,15.0,45.0,0,2,0.28129415364351384,0.07289516287940212,0.3359295418833462,0.7669372590799314,0.24713645568271886,0.6078314646195785,0.07268025674728609,0.19042445625022053,1.1816311414052918,0.14109676489245748,1.5368932148600971,0.0,0.27510016717621366,0.10217289251942663,0.5808654260279088,0.3074217203078805,0.42990443643837306,0.541251514787225,3.9444983102211535,1.5965064579757342,2.896700054311192,18.36982108633602,1.209008795908214,5.603306940950462,0.8934780065948029,0.7176535652360946,-0.651066283528379,1.7957465147567842,-0.9086755927631862,0.0443795438873109,-0.25542174293847,0.4775560937132411,1.1886737676932466,-0.7840993903701983,-1.4828236750437027,-1.1191863245341958,-0.0674712734888877,1.0492019422374967,0.2387139663323579,0.3164464229108062,-0.029417533324011313,-0.059697066029931876
37,17,2,ch2g17,52.0,74.0,37,29,0.3230001213025233,1.7105832089571347,0.3680208639770959,0.0404886287147494,0.10909106168333377,1.8364274757033405,0.4784986075219732,0.11573630439906213,0.6666158771017894,0.4999504806001107,0.0662062386184592,2.7827284239614922,1.0869883765136996,0.31527718906054736,0.19791817938175804,0.48578524293061126,0.4633788005437075,1.170342164025095,20.335382287601387,5.419393290130141,4.199008575409607,6.544617664084417,3.0111176991521167,7.901903903275534,-0.1935103699188966,1.032930754296642,-0.8489844629101371,1.4727463934542608,0.8019076161939485,0.4124004078644068,-0.2959103716532194,0.3684650320299073,3.025101243396587,-1.284049870970309,-1.549029913662162,1.6635420994272967,0.4110273340330855,0.9334656378384346,0.9053298434341472,0.02206062298898425,0.3175478253393541,1.0314778262424604
38,18,2,ch2g18,9.0,48.0,43,26,0.6781563557902393,0.013167728725075434,0.3509419148296064,0.09345147595618003,1.4386116705838332,0.8227719607463673,0.5990064534397121,0.10388379512828894,0.21606662692355516,0.43785587323524244,0.16496481778243677,0.7692866974091599,0.12579318703974748,0.09697350988138398,0.7081863811897712,0.38685266909222427,0.36352030442020367,0.573450716219692,2.357658269407386,19.783310830333992,2.76282261917543,10.050825581154214,3.298330313310564,7.650589522676317,-0.3193035569586441,0.935957244415258,-0.1407980817203659,2.1509027492445,0.8150753449190239,0.0614584930348004,-0.3893618476093994,-1.070146638553926,2.20232928265022,-0.8461939977350665,-1.3840650958797251,0.8942554020181368,1.0100337874727976,0.8295818427101457,0.6892632165105921,0.32121542688283744,0.025280539522155275,0.7413016624986767
39,19,2,ch2g19,39.0,41.0,30,7,0.6260520305340604,0.0702417442915001,0.44117219373127886,0.6286383452062272,1.3846827724253545,2.1868441153169265,1.3193320416548338,2.4869054126370487,1.8084495410447878,0.09385360755735828,1.9154543479584403,1.6203608776955756,0.09576763132793881,0.05105766338464768,0.4153219649261398,0.5527287312560837,1.1816683881393983,1.2944297385429417,1.633745829321326,22.902378481617937,18.147703693039215,22.94783070229402,1.4142500183146065,13.409181744917422,-0.4150711882865829,0.9870149077999056,-0.5561200466465057,1.5248507187104396,0.885317089210524,-0.3797137006964785,-1.0180001928156266,0.3145361338714285,0.0154851673332936,-0.9400476052924248,0.5313892520787151,-0.7261054756774389,-0.3092982541820361,-1.657323569926903,-1.1191863245341958,-0.23151330437324616,0.21218676260673403,-0.5531280760442651
40,20,2,ch2g20,,,,,1.295134654577894,0.039619946938245665,0.14586406021394918,1.2752283340293855,0.03600447368570148,1.1739989942194964,1.182751775565648,2.641055005174668,1.2284377072353359,0.8985794686671683,0.07458664130591963,0.3062647724274935,0.9019724491198673,0.10209292102962164,0.10254551379519017,1.1107333363919927,0.5786717976268313,0.5914222095782931,4.832580642259291,4.830570563596941,19.520555536156436,7.300672354176428,2.813439612168658,7.8595637416715505,0.4869012608332844,1.0891078288295273,-0.6586655604416959,2.8199853732883335,0.8456971422722783,-0.2338496404825293,0.257228141213759,0.278531660185727,1.18948416155279,-0.0414681366252565,0.4568026107727955,-0.4198407032499454,0.873453521383612,0.9837314352477649,0.1092513827011401,0.8792200320187465,0.7307741354616185,-0.0027240719840481153
41,1,3,ch3g1,,,,,0.3119214512030244,1.9400605358764893,0.07442445058331615,0.3172617101763897,0.01088560346574019,1.003873247837373,0.2304033665827856,0.26451898195007295,0.37086452486646093,0.345354464022526,0.059675345843252625,0.003860427364186736,0.43197086767263343,0.08802778288043411,0.019161608911410832,0.3273823719314718,0.47263365000319785,0.2944368519125496,20.243227515080793,2.880384786083597,2.4454984937889064,0.6768693529220952,4.259616213948722,6.101119272364823,-0.3250725294266252,1.0008953471010822,-0.8847342896905332,0.9217367516487536,-0.954043092533363,-0.6349472746093167,0.1065229708621893,-0.9548420007089612,0.6064926059574229,-0.7699722897448594,-1.356407022510269,-0.2644233274129181,0.1405054063739526,0.8084978691102366,-0.2022220401391791,0.014744061942682175,-0.2911797799082549,-0.2759668651789048
42,2,3,ch3g2,35.0,30.0,6,20,0.1320841900257873,0.009907120437759986,0.5089223949290557,0.29854644112720996,0.005285055423506768,0.823429100196937,0.1359528777892074,0.10583472890904044,0.20854125960797681,0.1041567664660007,0.05225190635647814,0.8547629971212777,0.3055706201932729,0.013833064249577198,0.0899715191872481,0.19526217912029567,0.037422375075272504,0.497125454208499,1.816770010440468,2.626752193658948,0.6966061579573167,2.3478688813530466,0.593782138568763,1.6163558763957084,-0.6306431496198981,0.987062282851505,-0.7947627705032851,0.7896525616229663,-0.944135972095603,-0.126024879680261,0.4050694119893993,-0.960127056132468,-0.2169364942395141,-0.6658155232788587,-1.3041551161537908,-1.1191863245341958,0.27645828416316,0.914332598019277,0.0063192194687977,0.03494431697535374,-0.2614046527022159,-0.45011824989769167
43,3,3,ch3g3,41.0,73.0,6,43,1.0974244901714765,0.04901328657690163,0.2342168462088543,0.48204072994307057,0.09410885664620094,0.3183698691393685,0.8741104197674163,0.19579898903213022,0.5040833944935899,0.17011116877998766,0.0967435326711994,0.0,0.8189948497846558,0.07050083083787817,0.01506293001110981,0.6885363316893214,0.10123309915286208,0.21434660797058447,1.9428623825897853,0.9654045271991432,3.768085753044225,1.007972027884949,1.3920768304430744,1.8152803042322354,0.1883517001647577,0.9165614520136268,-0.7796998404921753,1.8870770517944429,-0.8951226855187013,-0.3602417258891153,-0.0769713179536713,-0.866018199486267,-0.5353063633788826,-0.8359266920588464,-1.4008986488249902,-1.1191863245341958,1.1505687039305763,0.7185336089871468,-0.4977641750247922,0.4626198891754519,-0.305388894565837,-0.6584396858638323
44,4,3,ch3g4,28.0,46.0,13,27,0.4685048322275851,1.8854719151072121,0.1149244104790228,0.5703497660126722,0.31570487084798016,1.0346549521716675,0.42357935827536797,0.07635638318490967,0.3820456317866696,0.33303622137666444,0.17818245620759265,0.2778330466340443,0.2870220257227193,0.04409179932884355,0.3773546012025004,0.4164984407230018,0.4999614849353076,0.43736252845478096,20.24389718396733,6.935595448515774,1.037083919312773,2.0264233370429077,1.0838219023471105,6.265364358237179,-0.0986703255579616,0.8724696526847833,-0.4023452392896749,2.355581884022028,0.9903492295885108,-0.4751661363681381,-0.6473210839663435,-1.1817230703342472,0.499348588792785,-1.1689629134355108,-1.2227161926173975,-0.8413532779001515,0.7269893456552083,0.6421772258022371,-0.1157185432381226,0.23352338134348413,0.020111369024777302,-0.26704692160066046
45,5,3,ch3g5,43.0,50.0,15,4,0.18821154822855357,1.7389784026536175,0.2681693765257689,0.7939764425827367,0.015353792465218064,1.590128534002707,0.47248518552090174,0.29844284441402924,0.4998786317540645,0.4538116606150844,0.3243569809487843,2.478738421374346,0.32095621449306566,0.1348060530896844,0.5396372706696003,0.44588821028806847,0.5023876147142666,1.0753104468652972,20.753003506240653,8.941177258353568,1.449111556560262,5.823884148293941,1.86433382613184,7.766302059116053,-0.4196265400510273,1.0072757057744677,-0.9419825099592752,2.1673703357934744,-0.7486291730651068,-0.2069967598423692,0.1466553586163932,-1.166369277869029,2.089477122795492,-0.7151512528204265,-1.5470731735661818,1.6373851434741946,0.2545041601343066,0.9406200702162664,0.3841600885159419,0.286750412334544,-0.30283516970191676,0.5924086169967968
46,6,3,ch3g6,26.0,75.0,17,25,0.2779079579558119,1.5039098760564433,0.07983389354881537,0.6214266013416981,1.8553970894078988,3.2086634473296876,0.7661814509490619,0.20864174956722847,0.5974605939887205,1.2839637188120534,0.3291718157179042,0.3671123022826701,0.2103481780521982,0.15403572174548785,0.21061311605381072,0.6319655814221646,0.8102312504989925,0.8927366706407408,20.18059830521632,23.92839954797941,4.0830847400437955,9.130761835704623,0.8454049207055435,11.633649869929938,-0.6299747181032255,0.8532399840289798,-0.7313693939054645,2.4452782937492863,0.7552807029913365,-0.2868306533911846,-0.4747712427253049,0.6890278115388697,-1.1191863245341958,0.568812465991627,-1.2179013578482776,1.2702728411915245,1.0206856110833684,0.7319783206490379,0.9816206825046624,0.5860060819991503,0.3623250922719893,0.0229014303730684
47,7,3,ch3g7,23.0,62.0,3,13,1.0976970125636494,0.22869310962932943,0.346032284434585,0.3646776243320673,1.7427372366520884,1.5195786615489333,0.48886919350015223,0.13362306767590715,0.260479286314365,0.1099173253172302,0.09619740867908888,1.6991719858742793,0.5543155062277701,0.022333367636345525,0.06713778359075617,0.5230953323881739,0.4447168380545519,0.7784800003525838,1.9722434139310312,23.00216737376124,6.055423128358128,4.249145485019838,1.140002483918551,7.283796376997758,-0.0756592118754553,0.8309066163926343,-0.7985071774962207,1.347581281185637,0.983973812620666,0.0592016310434004,-0.1100936183932376,-1.0537094251132186,0.4003923370147375,0.6787297913088572,-1.1217039491691887,-0.4288991446827548,0.5318164175832162,0.865601388324945,0.7211413961902974,0.47447493196180346,0.10101368861116759,-0.009334191586108043
48,8,3,ch3g8,28.0,28.0,5,34,0.23915806761697778,0.18247422494179388,0.3044671304327844,0.2748966125683441,0.08181131223152982,0.02849209990404228,0.0608805692180347,0.004338401414182291,0.16096772381499413,0.2492031840072556,0.07858661730552807,0.690287179851441,0.48237730368565,0.2138700974817046,0.3179043018429134,0.2613031474192525,0.11221613067494773,0.300423687169235,3.3205615596835596,0.5213148751106954,6.140256332616778,1.7282411823012085,1.3946258461313752,2.6209999591687234,-0.5580365155611053,1.044776713874339,-0.4806028756533073,1.1084232135686591,0.8014995876788721,-0.245265499389384,0.1648029941751065,-0.9718981128816888,0.3719002371106952,0.9279329753161129,-1.2002905664747168,-1.1191863245341958,0.4709358483651815,0.8612629869107628,0.5601736723753032,0.42281170317279093,0.10707012182151363,-0.18259615801817772
49,9,3,ch3g9,50.0,80.0,22,52,0.04342620005428399,0.10047592090796142,0.9115841021751635,0.2577938894015044,0.33358635210425014,1.491086561644891,0.5140610803609149,0.019865668840256534,0.33403976152065706,0.36058656656278243,0.11658661768024081,3.9480957603877043,0.22685516944608586,0.0196451037555343,1.1384938292999158,0.28054458116511427,0.11803193265764864,1.5646600030056663,1.893424884075299,5.329969723671744,1.2703762637396432,7.471891975661204,3.6883142176517953,3.9307954129599367,-0.3311813461150195,1.0251316101188046,0.6578909536466084,1.1518494136229431,0.7010236667709107,0.6663186027857795,-0.0929908952263979,-1.305484464985939,-1.1191863245341958,0.5673464087533304,-1.3168771841549576,2.8289094358535083,0.9849969287260965,0.8413973180705062,0.2261339108546462,0.4560041019521906,-0.010961810836134988,0.6520133157212693
50,10,3,ch3g10,62.0,75.0,12,5,0.6139840939984267,1.7931173894705936,1.690531260973159,0.4699607893474446,0.2500536470789305,1.7993045161139682,0.27039283986078066,0.08523917012977578,0.872582553077292,1.5342637884119523,0.21650944689399965,3.9480957603877043,0.49290736338732455,0.00976536741627232,1.513497464609483,0.6763017750011857,0.47093700419791434,1.9648023110323212,19.631101562409476,5.326260965293987,2.010347069947096,8.893542223722255,5.023414638022299,8.17693329187902,-0.824088709502344,1.034896977535077,-0.8556065109628747,1.7658335076213698,-1.092093722699683,-1.0242126581873796,0.3769698941210467,-1.0554308179070084,0.6801181915797725,-0.966917379658622,-1.5333866310489572,-1.1191863245341958,0.7146040888653158,0.926636488200282,1.0987164639319382,0.21328028028935328,-0.34387554118405794,-0.24403416763454783
51,11,3,ch3g11,21.0,60.0,41,15,0.06724250329319759,0.23940017935213087,0.3135853404354876,1.1522529018717338,0.014809172940899673,1.457077942870729,1.8400613111330026,2.06159419144048,0.40758717064136696,0.6268989198777014,0.23904059627648766,0.9828283221335841,0.2164112983290204,0.15965799136840142,0.05806660925031937,0.7805733869009311,0.5429004262756799,0.6438290770662974,1.7788431813516037,6.700452522632448,20.768684804305373,4.033723373037575,1.4093314260415912,6.938207061473717,-1.0405000078313644,0.8752389861666755,-0.913673120213194,1.6985910043281722,-0.8526935433475521,-0.710627317751892,-0.7752830077506871,-1.070239990847908,-0.7769597512909565,-1.5938162995363234,-1.2943460347724696,-0.1363580024006117,-1.1254572222676869,-1.1349577032401976,1.5063036345733052,-0.567293106611578,-0.6953996572082904,-0.2062629114166698
52,12,3,ch3g12,21.0,53.0,0,7,1.4054606572638584,1.8874744817569185,0.10429879149046495,0.32043542072580855,0.2743328138918,4.128087479938486,0.09815445265660161,0.050484197922542995,0.6014740267155174,0.8091142510396244,0.13673591880790026,0.9828283221335841,0.561340883931524,0.10026073234233768,0.7147352669721685,0.6389011331234833,0.48985762894429996,1.3062847774500443,20.099046915875952,10.062157225980874,1.118766371401138,3.279881408970739,2.2047827640422706,7.352926937254194,-0.4791591238998404,0.7749782538243378,-0.1989378532410255,3.1040516615920306,1.0347809384093665,-0.6063285262614271,-0.4548475870248786,-1.344572804739708,3.35112772864753,-0.784702048496699,-1.4310819535803698,-1.1191863245341958,-1.0273027696110852,-1.0844735053176546,0.9048296078577878,0.0716080265119055,-0.4100738142808056,0.46630092649373384
53,13,3,ch3g13,32.0,50.0,11,3,0.0238699414663186,0.0508446568774088,0.2965378645378743,0.5822519481539323,0.26787805856248537,1.823783728262349,0.19040257830232732,0.24420866765038596,0.7952811601034586,0.06601595623314072,0.07173953180376791,0.9307419301987254,0.457582882814885,0.202624584759036,0.48084281667297635,0.2640246613941208,0.1674590999306168,0.8654374999550768,0.92477193676097,3.1965597762203077,3.563071790537774,2.980476387392517,1.6588139474376742,2.4647387676698487,-0.9367420067147254,0.9776028385833738,-0.6797806699140019,3.127921603058349,1.0856255952867753,-0.3097906617235528,0.1274043611290537,-1.0766947461772227,1.5273440003851808,-0.8507180047298397,-1.359342421776602,-0.1884443943354704,-1.2177053479134126,-0.8402648376672687,0.1095484477543292,0.05003212096588507,-0.2426147143501888,0.09177534443329698
54,14,3,ch3g14,26.0,70.0,6,20,0.9227582932203959,2.003374744114834,0.10235153411873199,0.2470124216652673,0.14668083553507238,0.2881559651970025,0.14930974328829705,0.030864224083332337,0.153340501040108,0.11216792050165147,1.5071499648706943,0.9307419301987254,0.22174855112336966,0.08391959347743094,0.09003783886913597,0.3305993859597963,0.754397872416273,0.3129255538847408,20.253550074892527,0.9663355009910476,0.8761404911846716,15.783599851227368,0.8631683990181372,7.74855886346275,-0.7149934555913557,1.0615224320608048,-0.5897428310448659,2.2051633098379533,-0.917749148828059,-0.2074391276048208,0.374416782794321,-1.223375581712295,1.8154999655821833,-0.7385500842281882,0.1478075430940924,-1.1191863245341958,-1.0683956046251155,-0.8094006135839363,0.2628889487944372,0.011528189637522956,-0.34823907379387864,0.032404126238547604
55,15,3,ch3g15,20.0,30.0,6,40,0.5054018197466563,1.6831688050336993,0.3051103443834635,0.5190618242365002,0.18577497228280304,1.4917165244638246,0.03433629767265556,0.240426715707606,0.9131931575133458,0.2005363366118582,1.6202867159407965,0.0,0.06792700749339009,0.017352101961171984,0.2727712474072451,0.2654526571522121,0.7494018621852154,0.5965582547535757,20.04115235482528,3.266661529053557,3.509185452326774,18.149455520355403,1.440298172045141,9.281350605721231,-0.7829204630847458,1.0788745340219767,-0.3169715836376208,2.7105651295846096,0.7654196562056402,0.0976712167786427,-0.1446450414421791,-1.037600609429492,0.3237834411183588,-0.9390864208400465,-1.4724791728467042,-1.1191863245341958,-1.03405930695246,-1.0498273292915423,1.176082106307783,-0.03802922054696436,-0.34312258426802433,0.03227577120659362
56,16,3,ch3g16,21.0,80.0,1,50,0.19859540591066205,0.05640566333349217,0.4982183229230485,0.0400050615809415,1.7094157037909725,1.7291506903308442,0.6931696171542651,1.9367893060223536,1.4713983636519523,0.13936491401821138,1.5309396350687645,3.8654282203151302,0.243541250026171,0.5655819097334339,0.5683283860667719,0.2629352497380502,1.1598264435898034,1.6265047966575494,1.0990744428577433,19.844710897686113,23.29256476060277,9.239164434462898,2.114628706043504,11.118028648330606,-0.5393792130585748,0.5132926242885428,-0.8852999697043927,2.5119697236739476,0.7090139928721481,-0.4005471061444058,-0.1046399798612376,0.6718150943614803,2.052934131449203,-1.0784513348582578,0.0584604622220603,2.7462418957809343,-0.3408896897981949,0.8869619767308112,-0.2953162573441693,0.08972190121953649,0.5679088300950086,0.6436025388074339
57,17,3,ch3g17,50.0,30.0,29,50,0.01105607771725925,0.057717685054641366,0.1230873969847478,0.0752845420012625,0.32773048577592917,0.49946737051287915,0.04109896563035259,0.02187903154947557,0.32958451318880694,0.5044514393864473,1.5032784303056266,3.8654282203151302,0.29044118761452475,0.25802803415735,0.050418148735989154,0.1844664424699693,0.43372673336860446,0.9735971299475107,0.9228010196551854,2.055779640274665,0.864107964332329,9.218285915205868,0.8996696932898731,2.792128846551584,-0.2489380254440501,0.7713206584458928,-0.8348818209684036,2.5009136459566883,0.7667316779267894,-0.5236345031291536,-0.0293554378599751,0.3440846085855512,2.5524015019620823,-0.5739998954718105,-1.4448179680835662,-1.1191863245341958,-0.2997907241678423,0.9088410082802868,-0.6249007705329762,0.269765912602602,0.26923199703099077,-0.11004038344052944
58,18,3,ch3g18,28.0,60.0,22,30,0.8756463269523653,1.6125474700111386,2.20872854385294,0.4479661087709324,0.009767877544155368,0.47363695518355176,0.13281161131899522,0.10449761845700711,0.516135097578979,0.22710907325730068,0.04575620181485496,1.4246049952021258,0.3186427083216441,0.07234014034969438,0.037270814395564456,0.40043516572424753,0.36898186163537006,0.9320752812426323,20.532632754549425,1.005445352102364,4.727405570748621,3.9990022371831793,2.5165611817913893,6.556209419274997,-0.5675807337656942,0.8436607987955872,-0.7976110065728391,3.3765599729090536,-0.8458157920843492,1.6850940407237862,0.4186106709109573,0.3343167310413958,2.0787645467785305,-0.8011089687291112,-1.3990617662687113,0.3054186706679301,-0.1669791128488471,1.013338626737294,-0.1087656729539972,0.4519003656952716,-0.01071228035575671,0.6325801157286821
59,19,3,ch3g19,27.0,40.0,1,20,0.2590999140243415,1.70676547404019,1.1767661053626797,0.5658432105302406,1.630882178025097,3.1979508713127265,0.43209017049108117,0.0679761960572659,1.1355917750309013,0.07062940755225278,1.6393524887730127,1.4246049952021258,0.3480082066689799,0.12021951622980043,0.01493518088815493,0.3351341818533792,1.0330391706250732,1.3899697855593176,20.26238277952183,16.952325530659106,5.576848699289293,15.5415838365229,2.5573955967387283,12.178107288546371,-0.2195725270967143,0.9638803150253876,-0.7826758256846842,3.635659886933395,0.8609496819558409,0.5083279353611064,-0.1472325396192832,-1.2965654469837011,-1.1191863245341958,-0.7304795611768584,0.2402907225043014,-1.1191863245341958,0.2651110576422341,0.945362430680028,1.026826102076904,0.5606972633365548,0.34278354063637134,-0.297178887463013
60,20,3,ch3g20,35.0,85.0,8,45,0.8223986360343267,0.3805220518434827,0.7396893190291047,0.0752286034590749,0.06272057954372134,2.067415269860684,0.3328981541473631,0.20980438577340332,0.45058972016908605,0.04716251164529428,1.7612040576515915,0.0,0.5595388921088138,0.05022348285052525,0.06157008017016763,0.36744535947897455,0.49289491153254483,0.6638528778458085,2.216967305562364,5.7538313634897955,1.3067469846524078,18.412920660967337,1.7485367022314018,5.887800603380661,-0.7791114192055281,1.0141037978759129,-0.8442459058548518,2.8132612508990684,0.4804276301123582,-0.2313613836679983,-0.2224611430783581,-1.3592860265274225,0.9482289453264884,-0.7776420728221527,-1.52091333514729,-1.1191863245341958,0.5980092117895972,0.7355580449066247,1.47741582224599,0.32641116551652544,-0.13002197775596339,0.046170230703086526
