time,X_NOSE,Y_NOSE,Z_NOSE,visibility_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,visibility_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,visibility_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,visibility_LEFT_EYE_OUTER,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,visibility_RIGHT_EYE,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,visibility_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,visibility_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,visibility_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,visibility_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,visibility_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,visibility_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,visibility_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,visibility_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,visibility_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,visibility_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,visibility_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,visibility_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,visibility_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,visibility_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,visibility_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,visibility_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,visibility_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,visibility_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,visibility_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,visibility_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,visibility_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,visibility_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,visibility_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,visibility_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,visibility_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX,visibility_RIGHT_FOOT_INDEX
0,0.484260619,0.359110892,-0.715089321,0.99999249,0.495758384,0.35333997,-0.683371246,0.999973416,0.502509534,0.354172885,-0.683364928,0.999973536,0.509475291,0.354970247,-0.683367908,0.99996984,0.475755692,0.351313919,-0.689349651,0.999972701,0.467316717,0.350938857,-0.689435959,0.999974,0.459854066,0.350775123,-0.689435661,0.999970317,0.519284,0.361587346,-0.457612634,0.999947548,0.448554128,0.357378364,-0.48804462,0.999955535,0.495185345,0.372185498,-0.627556145,0.999990225,0.467643768,0.369887948,-0.636723638,0.999989271,0.567750454,0.420677215,-0.272580862,0.999984622,0.383746654,0.41737327,-0.294632286,0.999962926,0.617242813,0.486867845,-0.119965889,0.994629085,0.32482928,0.480674624,-0.174021766,0.982226372,0.617322206,0.546365201,-0.278054237,0.979389608,0.314471662,0.539107,-0.324269831,0.936145186,0.619959116,0.567612648,-0.320815444,0.944677949,0.310525179,0.560043275,-0.371743262,0.873020411,0.604811072,0.565972269,-0.385632724,0.949894309,0.324509829,0.558280289,-0.432645291,0.879866242,0.599760354,0.559009373,-0.304650128,0.938459277,0.33000657,0.552022815,-0.350424916,0.859526813,0.5232234,0.562459648,0.0102243209,0.999768913,0.407168746,0.561575532,-0.0104560545,0.999761403,0.521369576,0.670516,0.0408032835,0.994868875,0.413597,0.66662848,0.0181864835,0.996119,0.545407891,0.761959076,0.363534659,0.995753407,0.397428453,0.755559564,0.366203755,0.995928,0.536929846,0.774441719,0.379291594,0.926430643,0.403920233,0.765948,0.385145277,0.918148756,0.568484962,0.794320822,0.130853429,0.991505802,0.376887441,0.788851559,0.138698354,0.992486119
16.666666666666668,0.483716428,0.358670384,-0.704143345,0.99999243,0.49560523,0.352366924,-0.671793282,0.999973,0.502053499,0.353171349,-0.671761572,0.999973595,0.508267641,0.354055196,-0.671737254,0.999969661,0.475313365,0.350734025,-0.674927235,0.999971926,0.467082053,0.350492567,-0.675015628,0.999973595,0.459766537,0.350359499,-0.674975395,0.999969602,0.518904448,0.361300379,-0.4516491,0.999948,0.448551893,0.35696277,-0.468162179,0.999954462,0.495059669,0.371939361,-0.620243371,0.999990165,0.467007607,0.369794637,-0.625391841,0.999988854,0.568859398,0.420670658,-0.272615016,0.999984741,0.383478582,0.417728841,-0.272219568,0.999962091,0.616420507,0.487118453,-0.108024605,0.994749,0.324923813,0.481054127,-0.100813545,0.982187331,0.617605507,0.546394527,-0.241925329,0.979921,0.314978242,0.538693249,-0.196549296,0.937284708,0.619991302,0.567608476,-0.277338415,0.945866346,0.310514182,0.559942961,-0.233990118,0.874887764,0.605651379,0.565518498,-0.346135855,0.95092833,0.324448615,0.557745755,-0.293115139,0.8814677,0.600804806,0.558853,-0.26961872,0.93971765,0.330007315,0.551044166,-0.221789896,0.861639917,0.523593068,0.563735127,0.00686407182,0.999763727,0.407169312,0.562616,-0.00707592,0.999760866,0.522260725,0.67110467,0.0504670329,0.995013535,0.413446754,0.666628897,0.03185,0.996236563,0.545110345,0.76150161,0.400214374,0.995777786,0.39828375,0.75551641,0.39275679,0.995969534,0.536286116,0.773851216,0.419130147,0.926728606,0.405621976,0.765771031,0.412850916,0.919275165,0.56635,0.794326663,0.169588804,0.991592705,0.377164692,0.788976,0.166859522,0.992556274
33.333333333333336,0.483521909,0.358485341,-0.700793,0.999992311,0.495561272,0.351871789,-0.667595506,0.999972403,0.501794934,0.352671564,-0.667565,0.999973476,0.507613,0.353594512,-0.667532325,0.999969244,0.475128502,0.350411981,-0.670689225,0.999971032,0.466950297,0.350238502,-0.670772,0.999973059,0.459725946,0.350117296,-0.670731,0.999968648,0.518588364,0.361109287,-0.444422215,0.999948144,0.448542058,0.356674761,-0.460156858,0.999953032,0.494994283,0.371857703,-0.616031349,0.999990046,0.466646701,0.369759828,-0.620806754,0.999988377,0.569146454,0.420581788,-0.268421888,0.99998492,0.383273453,0.417779297,-0.263139188,0.999961257,0.615729153,0.487125307,-0.100123748,0.994907141,0.32510674,0.481095135,-0.102385253,0.982296228,0.617741704,0.546466529,-0.242624268,0.980723321,0.315643132,0.53821975,-0.222718,0.939032316,0.620022535,0.567615509,-0.280355275,0.947752,0.310649693,0.559784591,-0.265321881,0.877869666,0.606137097,0.565275967,-0.350109577,0.952628613,0.324766368,0.55710572,-0.3254489,0.884222865,0.601318657,0.558771849,-0.270997465,0.941745639,0.330404639,0.550011218,-0.248882294,0.864895403,0.523843467,0.564361036,0.0055590719,0.999758244,0.407161593,0.563247144,-0.00574666075,0.99976033,0.522868037,0.671586454,0.0536832325,0.995162427,0.413396448,0.666632652,0.033517953,0.996351779,0.545044243,0.761390507,0.408296198,0.995811462,0.398908794,0.755746126,0.395608336,0.996037185,0.535880148,0.773728251,0.427327693,0.927229047,0.407033622,0.76600951,0.415424496,0.920721,0.56635046,0.794305444,0.175445363,0.991706073,0.377162665,0.789323,0.166507423,0.992670953
50.0,0.483407944,0.358354956,-0.689718306,0.999992311,0.495538771,0.351511449,-0.656955719,0.999972105,0.501636207,0.352292627,-0.656920969,0.999973476,0.507240772,0.353200614,-0.656880438,0.999969125,0.474989533,0.350182921,-0.660129666,0.999970794,0.466840595,0.350053281,-0.660207033,0.999972939,0.459674388,0.349932641,-0.660167754,0.99996829,0.518383682,0.360839397,-0.436238259,0.999948323,0.448515862,0.356485754,-0.452275187,0.999952257,0.494966745,0.371752083,-0.605632842,0.999989927,0.466519028,0.369738936,-0.610373259,0.999988139,0.569377124,0.420190364,-0.263681561,0.99998492,0.383097976,0.417786717,-0.258207351,0.999961138,0.615154266,0.487075835,-0.0979588851,0.995007396,0.325226754,0.481628746,-0.108875193,0.98257786,0.617920399,0.546478,-0.244534358,0.981389403,0.31658709,0.538188338,-0.239076227,0.941088,0.620078743,0.567615867,-0.283552289,0.949508727,0.311040699,0.559795916,-0.283321768,0.881516695,0.606650651,0.565080225,-0.352472335,0.954206288,0.325181872,0.557066679,-0.34307766,0.887633085,0.601908803,0.558648765,-0.272684723,0.943641841,0.330867946,0.549894214,-0.265309185,0.868825734,0.524802208,0.56455785,0.0045558,0.999751091,0.407412231,0.563431323,-0.00472814962,0.99975878,0.523228,0.671815574,0.0535251759,0.99528724,0.413392454,0.666631758,0.0330215432,0.996451616,0.544978678,0.761387646,0.398558497,0.99584341,0.399323106,0.756301,0.395359814,0.996082842,0.535413444,0.773691773,0.416458517,0.927577317,0.407824963,0.766548574,0.413375586,0.921791673,0.566180348,0.79430455,0.165949,0.991795063,0.377171367,0.789784,0.165036112,0.992734849
66.66666666666667,0.483196557,0.358031183,-0.691872299,0.999992311,0.495457232,0.351068705,-0.659493268,0.999971926,0.501458526,0.351834923,-0.659457445,0.999973595,0.506905079,0.352723092,-0.659423888,0.999969125,0.474716246,0.349867195,-0.662974834,0.999970615,0.466652721,0.349783242,-0.663057864,0.99997288,0.459541708,0.34966746,-0.663019061,0.999968052,0.518249154,0.36055249,-0.438834727,0.9999488,0.448445708,0.356299281,-0.457373112,0.999952078,0.494946629,0.37153852,-0.607905149,0.999989867,0.466235161,0.369659245,-0.613216341,0.9999879,0.569695652,0.420104176,-0.264419824,0.999984801,0.382888377,0.417829484,-0.263197809,0.999960899,0.61478138,0.487058759,-0.097376734,0.995040238,0.325406522,0.481780887,-0.100144826,0.98242873,0.618089914,0.546474397,-0.23000817,0.981654465,0.317700356,0.538152516,-0.193836361,0.941295445,0.620225966,0.567599475,-0.264835298,0.950227499,0.312078774,0.559803367,-0.230260313,0.881834209,0.607178748,0.564911664,-0.333652675,0.954814,0.326145053,0.557022,-0.288710415,0.887747228,0.602404714,0.558547795,-0.257665753,0.944393396,0.33167541,0.549803,-0.218595371,0.869262159,0.52570653,0.564659,0.00411556,0.999744833,0.407599092,0.56346333,-0.00428694347,0.999758601,0.523459315,0.672048807,0.0579121113,0.995376825,0.413401872,0.66663295,0.0354953259,0.996535182,0.544758081,0.761255443,0.399323434,0.995849073,0.3996782,0.756755471,0.391055703,0.996116221,0.535045564,0.773432732,0.417015702,0.927892923,0.408563733,0.767115235,0.409473807,0.922865033,0.566087425,0.794277,0.169650495,0.991831362,0.377025455,0.790274322,0.162706956,0.992775142
83.33333333333334,0.482883364,0.357948095,-0.681352139,0.999992371,0.495304257,0.350883394,-0.648745298,0.999972045,0.501244664,0.351634353,-0.648709595,0.999973893,0.506508291,0.352513373,-0.64868027,0.999969423,0.47436,0.34976387,-0.652531326,0.999970675,0.466377705,0.349706471,-0.652610362,0.999973059,0.459286481,0.349610865,-0.652557611,0.999968112,0.518011093,0.360403359,-0.430522144,0.999949694,0.448356628,0.356238455,-0.44952327,0.999952316,0.49488312,0.37150678,-0.598269343,0.999989927,0.465942,0.369652778,-0.603879035,0.9999879,0.569795251,0.420009524,-0.260154486,0.99998486,0.382566661,0.418379039,-0.255343288,0.999960363,0.61461705,0.486830711,-0.0872070119,0.995049179,0.325391978,0.482203603,-0.0871536136,0.982309699,0.61815995,0.5464378,-0.216369241,0.981803298,0.318618685,0.538067698,-0.179987013,0.941410661,0.620365381,0.567525744,-0.251592726,0.950767577,0.313415259,0.559801519,-0.216937378,0.882071435,0.607505798,0.564700663,-0.319771647,0.955268919,0.32774505,0.556870818,-0.274999142,0.887821317,0.602635503,0.558388,-0.243838638,0.944971383,0.33293432,0.549567759,-0.204648599,0.869595528,0.526415944,0.564738214,0.00296804542,0.999742389,0.407913327,0.563619554,-0.00313200755,0.999757767,0.52378583,0.672441721,0.0567253456,0.995493352,0.413438171,0.66667819,0.0377410278,0.99660933,0.544753,0.761086881,0.400012523,0.995884895,0.400006145,0.756769717,0.391829848,0.996138215,0.535172403,0.773084402,0.418239057,0.92811352,0.409078389,0.767110169,0.410887271,0.923721552,0.565947533,0.794268906,0.170935348,0.991895616,0.377024472,0.790569544,0.166378096,0.992801964
100.00000000000001,0.482835442,0.357852846,-0.67381072,0.999992371,0.495275438,0.350714564,-0.640838325,0.999972,0.501132488,0.351451457,-0.640807092,0.999974,0.506353,0.352299184,-0.640777886,0.999969482,0.474280417,0.349630475,-0.645186722,0.999970675,0.466279954,0.349583089,-0.645260394,0.999973118,0.459215581,0.349476039,-0.645202398,0.999968112,0.517848253,0.360166848,-0.421810091,0.999950051,0.448312163,0.356102854,-0.443351954,0.999952435,0.494866818,0.371448845,-0.590365589,0.999989927,0.465864688,0.369631648,-0.596760273,0.999987841,0.569850624,0.419831276,-0.252690226,0.999984801,0.382296175,0.418549508,-0.250967532,0.99996,0.614561796,0.486656874,-0.078451924,0.995077789,0.325234771,0.482261628,-0.0881137177,0.982375562,0.61825341,0.546382248,-0.207559049,0.982023358,0.32005164,0.537952,-0.18646349,0.9418118,0.620530605,0.567526221,-0.243202329,0.951409221,0.315217346,0.559777617,-0.224326685,0.882697463,0.607750297,0.564676702,-0.310627,0.95582366,0.329892963,0.556690633,-0.281973392,0.888269961,0.602794647,0.55834049,-0.234713346,0.945688128,0.334777653,0.549306333,-0.210972339,0.870267093,0.526943564,0.56477195,0.00299928919,0.999740183,0.40818885,0.56373179,-0.00316123222,0.999757826,0.524569571,0.672641098,0.0586219952,0.995575607,0.413804322,0.666748822,0.0389679037,0.996674478,0.544750631,0.761065304,0.400002033,0.99589473,0.400529534,0.756765664,0.3906748,0.996152937,0.535174906,0.77308017,0.418065399,0.928716123,0.409651816,0.767078519,0.409775734,0.924574733,0.566125333,0.794267297,0.172821969,0.991922855,0.377099067,0.790569425,0.16644375,0.9928056
116.66666666666669,0.482448667,0.357849032,-0.671119452,0.99999243,0.495017737,0.350698471,-0.638641417,0.999972045,0.50089848,0.351432651,-0.63860786,0.999974191,0.506017089,0.352285087,-0.63857168,0.999969661,0.473911107,0.349627107,-0.642175257,0.999970853,0.466027707,0.349582821,-0.642252624,0.999973297,0.458979368,0.349481016,-0.642203808,0.99996829,0.517653406,0.360147178,-0.420627058,0.999950528,0.448215663,0.356105596,-0.438490212,0.999952555,0.494759113,0.371442,-0.587966084,0.999989927,0.465614408,0.369629502,-0.593323827,0.999987781,0.569853425,0.419801503,-0.252349705,0.999984682,0.382006258,0.418654174,-0.246551737,0.999960065,0.614453077,0.486330956,-0.0829870179,0.995191813,0.325104028,0.482376844,-0.0911985,0.982608199,0.618667185,0.546150506,-0.218360171,0.982600152,0.32124722,0.537919104,-0.204344481,0.943363,0.620982945,0.567348242,-0.255510449,0.952884912,0.316590756,0.55973506,-0.24497056,0.885412455,0.608289301,0.564401746,-0.323001295,0.957148969,0.331544757,0.556403399,-0.303246,0.890800357,0.603288,0.558022916,-0.24564065,0.947269797,0.336400628,0.549017906,-0.22944352,0.873158455,0.527451098,0.564945042,0.00238513388,0.999733031,0.408658,0.564046621,-0.00253749895,0.999756455,0.52538085,0.672891915,0.0579108931,0.995665848,0.413812548,0.667033315,0.0382754803,0.996760905,0.54475981,0.761046112,0.398215532,0.995909512,0.400668353,0.757618785,0.384230435,0.996209383,0.535281,0.773035705,0.416121274,0.929283857,0.409803,0.767808914,0.402102232,0.925854504,0.566584051,0.794187427,0.169860244,0.991975307,0.376687735,0.791168451,0.16135706,0.992879
133.33333333333334,0.482252449,0.357841074,-0.674940169,0.999992549,0.494892418,0.350694656,-0.64211762,0.999972403,0.500760913,0.351432621,-0.642101467,0.999974668,0.505850613,0.352290094,-0.642075956,0.999970078,0.473725349,0.349623233,-0.646009386,0.99997133,0.465903163,0.349580765,-0.646086037,0.999973834,0.458891273,0.349481612,-0.646067142,0.999968827,0.517581522,0.360148817,-0.422415972,0.999951363,0.44818747,0.356106222,-0.43932572,0.999953628,0.494699776,0.371422589,-0.59019345,0.999990046,0.465510458,0.36962688,-0.596014,0.9999879,0.569895148,0.41976279,-0.254326612,0.999984741,0.381968796,0.418759137,-0.25067547,0.999960542,0.614527941,0.48602736,-0.0797193646,0.995276749,0.324936807,0.48244679,-0.0837585181,0.982836604,0.619067848,0.545987248,-0.192678615,0.982845664,0.322322428,0.537968457,-0.16222325,0.944093406,0.621456683,0.567267954,-0.223915532,0.953322649,0.317951918,0.55978471,-0.194602817,0.886355519,0.608892262,0.564295769,-0.291091502,0.957507253,0.33304134,0.556423128,-0.250769049,0.891489208,0.603868127,0.557860136,-0.219041914,0.947774589,0.337812513,0.54903096,-0.185265422,0.874067962,0.528058589,0.565015674,0.00243662647,0.999732912,0.409398824,0.564172149,-0.00259473128,0.999758542,0.525670946,0.673062325,0.0613659546,0.99573791,0.4139,0.667091548,0.0409076,0.996826768,0.544757307,0.761194348,0.397548497,0.99593854,0.400775969,0.757626474,0.384947389,0.996240556,0.535257459,0.773272455,0.415240765,0.930196524,0.409856677,0.767800093,0.403029859,0.926763475,0.567008615,0.794282198,0.171646312,0.992046475,0.3766011,0.791182101,0.164292,0.992927372
150.0,0.482118219,0.357820868,-0.67707932,0.99999249,0.494760245,0.350697577,-0.644782066,0.999972,0.500598073,0.351438344,-0.644751787,0.99997443,0.505648553,0.35229665,-0.644720078,0.999969721,0.473642528,0.349623978,-0.648554683,0.999971032,0.465863585,0.349582672,-0.648633778,0.999973714,0.458879173,0.349491894,-0.648597896,0.999968588,0.517496109,0.36017704,-0.425330311,0.999950767,0.448176205,0.356115907,-0.444035113,0.999953151,0.494656205,0.371403873,-0.59314096,0.999989867,0.465465754,0.369615465,-0.598983,0.999987662,0.570048153,0.41969,-0.25446406,0.999984562,0.38190791,0.418819,-0.25243938,0.999960542,0.614630938,0.485862166,-0.0822412744,0.995335937,0.324941963,0.482358277,-0.0820869952,0.982935071,0.619934618,0.545743644,-0.201716065,0.983061,0.323595,0.537900329,-0.163948923,0.944452286,0.622260332,0.5671103,-0.234619841,0.953760505,0.319795132,0.559633,-0.197550386,0.886750162,0.609878778,0.564147532,-0.30175218,0.957882524,0.334575772,0.556355476,-0.25325653,0.891701102,0.604868,0.557664037,-0.228271976,0.94824928,0.339072406,0.549007475,-0.187007308,0.87441504,0.529016495,0.565013,0.00237492868,0.999727845,0.410188884,0.564187288,-0.00253818394,0.999758303,0.525713563,0.673186839,0.0639016256,0.995758653,0.414271802,0.667048037,0.040899504,0.996870399,0.544806302,0.761148036,0.396813512,0.99593091,0.400777608,0.757615387,0.384183168,0.996249676,0.535272896,0.773238599,0.414365292,0.930535495,0.409846693,0.767790377,0.402053088,0.927166,0.567091882,0.794296801,0.170876101,0.992067158,0.376223773,0.791300952,0.163791358,0.992929399
