time,X_NOSE,Y_NOSE,Z_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,X_RIGHT_EYE_OUTER.1,Y_RIGHT_EYE_OUTER.1,Z_RIGHT_EYE_OUTER.1,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX,fileID,participantID,LEFT_EAR_speed2D,LEFT_EYE_OUTER_speed2D,NOSE_speed2D,RIGHT_SHOULDER_speed2D,RIGHT_HIP_speed2D,RIGHT_KNEE_speed2D,RIGHT_ANKLE_speed2D,RIGHT_EYE_OUTER_speed2D,LEFT_PINKY_speed2D,RIGHT_WRIST_speed2D,RIGHT_EYE_speed2D,LEFT_ELBOW_speed2D,RIGHT_INDEX_speed2D,LEFT_WRIST_speed2D,LEFT_EYE_INNER_speed2D,LEFT_THUMB_speed2D,RIGHT_ELBOW_speed2D,RIGHT_EYE_OUTER.1_speed2D,LEFT_HIP_speed2D,LEFT_INDEX_speed2D,RIGHT_THUMB_speed2D,LEFT_ANKLE_speed2D,LEFT_HEEL_speed2D,LEFT_SHOULDER_speed2D,LEFT_FOOT_INDEX_speed2D,RIGHT_EAR_speed2D,RIGHT_HEEL_speed2D,LEFT_EYE_speed2D,MOUTH_RIGHT_speed2D,LEFT_KNEE_speed2D,RIGHT_FOOT_INDEX_speed2D,RIGHT_PINKY_speed2D,MOUTH_LEFT_speed2D,Y_NOSE_velocity,Y_LEFT_EYE_INNER_velocity,Y_LEFT_EYE_velocity,Y_LEFT_EYE_OUTER_velocity,Y_RIGHT_EYE_OUTER_velocity,Y_RIGHT_EYE_velocity,Y_RIGHT_EYE_OUTER.1_velocity,Y_LEFT_EAR_velocity,Y_RIGHT_EAR_velocity,Y_MOUTH_LEFT_velocity,Y_MOUTH_RIGHT_velocity,Y_LEFT_SHOULDER_velocity,Y_RIGHT_SHOULDER_velocity,Y_LEFT_ELBOW_velocity,Y_RIGHT_ELBOW_velocity,Y_LEFT_WRIST_velocity,Y_RIGHT_WRIST_velocity,Y_LEFT_PINKY_velocity,Y_RIGHT_PINKY_velocity,Y_LEFT_INDEX_velocity,Y_RIGHT_INDEX_velocity,Y_LEFT_THUMB_velocity,Y_RIGHT_THUMB_velocity,Y_LEFT_HIP_velocity,Y_RIGHT_HIP_velocity,Y_LEFT_KNEE_velocity,Y_RIGHT_KNEE_velocity,Y_LEFT_ANKLE_velocity,Y_RIGHT_ANKLE_velocity,Y_LEFT_HEEL_velocity,Y_RIGHT_HEEL_velocity,Y_LEFT_FOOT_INDEX_velocity,Y_RIGHT_FOOT_INDEX_velocity,LEFT_EAR_acceleration2D,LEFT_EYE_OUTER_acceleration2D,NOSE_acceleration2D,RIGHT_SHOULDER_acceleration2D,RIGHT_HIP_acceleration2D,RIGHT_KNEE_acceleration2D,RIGHT_ANKLE_acceleration2D,RIGHT_EYE_OUTER_acceleration2D,LEFT_PINKY_acceleration2D,RIGHT_WRIST_acceleration2D,RIGHT_EYE_acceleration2D,LEFT_ELBOW_acceleration2D,RIGHT_INDEX_acceleration2D,LEFT_WRIST_acceleration2D,LEFT_EYE_INNER_acceleration2D,LEFT_THUMB_acceleration2D,RIGHT_ELBOW_acceleration2D,RIGHT_EYE_OUTER.1_acceleration2D,LEFT_HIP_acceleration2D,LEFT_INDEX_acceleration2D,RIGHT_THUMB_acceleration2D,LEFT_ANKLE_acceleration2D,LEFT_HEEL_acceleration2D,LEFT_SHOULDER_acceleration2D,LEFT_FOOT_INDEX_acceleration2D,RIGHT_EAR_acceleration2D,RIGHT_HEEL_acceleration2D,LEFT_EYE_acceleration2D,MOUTH_RIGHT_acceleration2D,LEFT_KNEE_acceleration2D,RIGHT_FOOT_INDEX_acceleration2D,RIGHT_PINKY_acceleration2D,MOUTH_LEFT_acceleration2D,LEFT_EAR_jerk2D,LEFT_EYE_OUTER_jerk2D,NOSE_jerk2D,RIGHT_SHOULDER_jerk2D,RIGHT_HIP_jerk2D,RIGHT_KNEE_jerk2D,RIGHT_ANKLE_jerk2D,RIGHT_EYE_OUTER_jerk2D,LEFT_PINKY_jerk2D,RIGHT_WRIST_jerk2D,RIGHT_EYE_jerk2D,LEFT_ELBOW_jerk2D,RIGHT_INDEX_jerk2D,LEFT_WRIST_jerk2D,LEFT_EYE_INNER_jerk2D,LEFT_THUMB_jerk2D,RIGHT_ELBOW_jerk2D,RIGHT_EYE_OUTER.1_jerk2D,LEFT_HIP_jerk2D,LEFT_INDEX_jerk2D,RIGHT_THUMB_jerk2D,LEFT_ANKLE_jerk2D,LEFT_HEEL_jerk2D,LEFT_SHOULDER_jerk2D,LEFT_FOOT_INDEX_jerk2D,RIGHT_EAR_jerk2D,RIGHT_HEEL_jerk2D,LEFT_EYE_jerk2D,MOUTH_RIGHT_jerk2D,LEFT_KNEE_jerk2D,RIGHT_FOOT_INDEX_jerk2D,RIGHT_PINKY_jerk2D,MOUTH_LEFT_jerk2D,arms,upper_body,lower_body,head_mov
2200.0000000000023,-0.0168651722248136,,-0.1682978873333333,-0.0114585832148416,,-0.16094624,-0.0109319938601519,,-0.1606414865666666,-0.0112802240081485,,-0.1605210806,-0.0396664845827366,,-0.1581456622333333,-0.039354656313318,,-0.1590231432666666,-0.0397891851683424,,-0.1581351466333333,0.035079416380291,,-0.0578270370133333,-0.097906448053759,,-0.0556497538999999,0.0064801236722919,,-0.1269236238999999,-0.0322300780170537,,-0.1255489409666666,0.1280744119601561,,-0.007865537716,-0.1598969150002061,,-0.0013518983236666,0.0905684482704651,,-0.06841623979,-0.1421202560007794,,-0.0518144700499999,-0.0566290903548695,,-0.1410981516,0.0328398134895545,,-0.1467860609,-0.1000661197906076,,-0.1543390495999999,0.0926721428651469,,-0.1676882391999999,-0.1043679431296168,,-0.1555180386333333,0.0930736989421673,,-0.1525658815999999,-0.0668802595732575,,-0.1368313836333333,0.0497818118706189,,-0.136542156,0.1016532228249803,,9.218467025333331e-05,-0.1018855454356124,,0.0010257894698666,0.0816827596637077,,-0.0077784025483333,-0.0713509626064821,,0.0249110852799999,0.1005466358142664,,0.2147052133666666,-0.0493635957063242,,0.2200447892333333,0.1049659363865887,,0.2287706178666666,-0.0465722646514281,,0.2335611302999999,0.1090454354254137,,0.1103582399466666,-0.0629339912516324,,0.1209432247333333,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2216.666666666669,-0.0171528373335457,,-0.1681573137333333,-0.0117224823307004,,-0.1607670390666666,-0.0111945762932943,,-0.1604644454,-0.0115441522178751,,-0.1603437344333333,-0.0399277400705412,,-0.1579348276999999,-0.0396154113461016,,-0.1588133761333333,-0.0400491862917283,,-0.1579251485333333,0.0349561749597192,,-0.0577744379,-0.0980120506499698,,-0.05544102936,0.0062565726109208,,-0.1268619365666666,-0.0324414180088921,,-0.1254520702333333,0.1279696322365849,,-0.0080067729713333,-0.1599083400744986,,-0.0013295898379999,0.0905648509290875,,-0.06816055747,-0.14184499448647,,-0.0517730410966666,-0.0563997898587035,,-0.1400428806666666,0.0328119300165421,,-0.1466998944333333,-0.0997416423001801,,-0.1530535085333333,0.0926151750041085,,-0.1675647582333332,-0.103927829614504,,-0.1543455645999999,0.0930228464486535,,-0.1522580802333333,-0.0665870869165652,,-0.1357633521,0.049714797653391,,-0.136740506,0.1016469098245417,,6.791835575333332e-05,-0.1018788020223916,,0.0010492079970666,0.0818250810755044,,-0.0077692914039999,-0.0712729875498171,,0.0250614646933333,0.1009048320775224,,0.2142557590999999,-0.0491805782148999,,0.2197409346666667,0.1053642846748717,,0.2282556262666666,-0.0463819934940064,,0.2331842093999999,0.1094319926482408,,0.1096837438466666,-0.0628267614353356,,0.1203760728666666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2233.3333333333353,-0.0174334835637192,,-0.1680119732666666,-0.0119704320758245,,-0.1606052874666667,-0.0114414292208723,,-0.1603041069,-0.0117922060636488,,-0.1601832047333333,-0.0401717509266014,,-0.1577325459333333,-0.0398589905021044,,-0.1586128909333333,-0.0402918635739954,,-0.1577247164999999,0.0348476543505599,,-0.0577483128133333,-0.0980976853213989,,-0.0552383717066666,0.0060343587737082,,-0.1267834933666666,-0.0326509888476977,,-0.1253327124333333,0.1278593221180868,,-0.0082038727026666,-0.1599211419547841,,-0.0013343361993333,0.0904771420377421,,-0.0681620772633333,-0.1415614162192793,,-0.0520311868266666,-0.056312764614668,,-0.1393468486666666,0.032850864201055,,-0.1469586829,-0.0995626045258523,,-0.1521780275333333,0.0926567091867223,,-0.1678354626666666,-0.1036076298699874,,-0.1534885809333332,0.0930919825323394,,-0.1523754586666666,-0.0664284263395593,,-0.1350419327666666,0.0497362513107959,,-0.136886328,0.1016402537146194,,3.791145185333337e-05,-0.1018718126962021,,0.0010779030546,0.0819665232493611,,-0.0077617154053333,-0.071214351909397,,0.0252238820733333,0.1012783566072682,,0.2137213850666666,-0.0490088466823632,,0.2194285576333333,0.105777184930335,,0.2276403066666666,-0.0462052059144641,,0.2327931617,0.1098120513294245,,0.1088421610466666,-0.0627448469778787,,0.1197781176,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2250.000000000002,-0.0177098038199968,,-0.1679675305666666,-0.0122098619062333,,-0.1605544753666666,-0.0116799152861369,,-0.1602542406666666,-0.0120317600102468,,-0.1601335441333333,-0.0404062626486375,,-0.1576327374666666,-0.0400930118995421,,-0.1585155123333333,-0.0405248730747139,,-0.1576275013333333,0.0347471246169303,,-0.0578391483066666,-0.0981680031237866,,-0.0551162100033333,0.0058127293860836,,-0.1268025214,-0.0328595605034353,,-0.1252986633,0.1277428837014563,,-0.0085161274203333,-0.1599338330426133,,-0.0014385683859999,0.0903356475166193,,-0.0683221881299999,-0.1412828416344716,,-0.0524996865366666,-0.0563063022555846,,-0.1388442262999999,0.0329292247286851,,-0.1475052886,-0.0994640279070169,,-0.1515242785666666,0.0927643607780395,,-0.1684326997333333,-0.1033550008534953,,-0.1528340628333332,0.0932444594207703,,-0.1528222948333333,-0.0663440971185745,,-0.1345128260666666,0.0498133278348556,,-0.136629581,0.1016330777479789,,4.276720553333303e-06,-0.1018643737782752,,0.0011098975106,0.0821094020831719,,-0.0077659405673333,-0.0711560557538406,,0.0254078772033333,0.1016584198300748,,0.2131192206999999,-0.0488379099049027,,0.219121928,0.1061955832397419,,0.2269513971666666,-0.0460297245374819,,0.2324056888,0.1101839210595731,,0.1079143655799999,-0.0626642629700411,,0.1191624395999999,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2266.6666666666683,-0.0179901111641065,,-0.1681272913999999,-0.0124502809258256,,-0.1607773252333333,-0.0119193371958976,,-0.1604770661999999,-0.0122722558119041,,-0.1603555913333333,-0.0406413093535995,,-0.1577804273,-0.0403275627026771,,-0.1586650092333333,-0.0407584649271955,,-0.1577791405333333,0.0346496861866433,,-0.0582535944266666,-0.0982297660129034,,-0.0552215494166666,0.0055855621601882,,-0.1270168316333333,-0.0330731150339805,,-0.1254306955333333,0.1276254642075015,,-0.0090284888389999,-0.1599854456938723,,-0.0016508038876666,0.0900080366824637,,-0.0682990179433333,-0.1411419788328419,,-0.0529159496033333,-0.0564384050303688,,-0.1375233640399999,0.033212937370058,,-0.1478312788333333,-0.0994836259643456,,-0.1499018649666667,0.0931933949318218,,-0.1687901507999999,-0.1031537967774924,,-0.1511949619233333,0.093786806833947,,-0.1529761537666666,-0.0663619515861324,,-0.1331465768533333,0.0501528116225312,,-0.136536554,0.1016262030905351,,-3.992467538000002e-05,-0.1018575644102763,,0.0011516860320333,0.0822271861653047,,-0.0077805977839999,-0.0710583860652738,,0.0256290517866666,0.1020083857759217,,0.2127469176666666,-0.0486860965851801,,0.2191344251,0.1065746752784409,,0.2265375114333333,-0.0458819695136098,,0.2323848634333333,0.1104457774387976,,0.1073404255133333,-0.0626044421772207,,0.1189755164333333,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2283.333333333335,-0.0182729299330999,,-0.1684092993333333,-0.0126870227958661,,-0.1611430081666666,-0.0121551817633316,,-0.1608424923333332,-0.0125092602913075,,-0.1607200648,-0.040870925920683,,-0.1580603803666666,-0.040556741856515,,-0.1589468006,-0.0409868009417635,,-0.1580635458666666,0.0345659901835978,,-0.0588291804633333,-0.0982709691488151,,-0.0554420645,0.0053555600963943,,-0.1273523233,-0.0332878141200244,,-0.1256698338333333,0.1275130703519284,,-0.0096559764403333,-0.1600454880600341,,-0.0019414561909999,0.089577389297951,,-0.0682902764266666,-0.1410747559873443,,-0.0533786955399999,-0.0566380677721348,,-0.1362032828433333,0.033630359464859,,-0.1481802402,-0.0995592881865425,,-0.1482944615466667,0.09380570670788,,-0.1691876521666666,-0.1029702251617929,,-0.1495660106799999,0.0945412077481656,,-0.1531582156666666,-0.066426744582393,,-0.1317832700966666,0.0506566275774341,,-0.139627889,0.101619444606069,,-9.589106388e-05,-0.1018511417166278,,0.0012045170812333,0.0823318076436927,,-0.0078065702283333,-0.0709390395404824,,0.0258840295266666,0.1023463632548189,,0.2125120465666666,-0.0485355760282851,,0.2193014462333333,0.1069367635389385,,0.2262815988999999,-0.0457415322765076,,0.2325329427333333,0.1106524992394673,,0.1069563806133333,-0.0625589504765003,,0.1189791473333333,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2300.000000000002,-0.0185887588342222,,-0.1687329416333333,-0.012946878031622,,-0.1615540517333333,-0.0124145264978231,,-0.1612526333666666,-0.0127695097170765,,-0.1611294369333333,-0.0411203549068023,,-0.1583761881333333,-0.0408055959252475,,-0.1592638789333333,-0.0412348448457223,,-0.1583836679999999,0.0344769190483802,,-0.0594778543366666,-0.0983126568209256,,-0.0557080832566666,0.0050907298295317,,-0.1277387903999999,-0.0335323609917233,,-0.1259519157999999,0.127390851056852,,-0.0103835500519999,-0.1601427971611009,,-0.0022594844709999,0.0890496073900408,,-0.0684049263333333,-0.1413115627418441,,-0.0538248796433333,-0.0568600473573571,,-0.1351120300733333,0.0339584357343627,,-0.1485807273,-0.0996727926280109,,-0.1470155075466667,0.094352298496164,,-0.1696620822999999,-0.1028427502544377,,-0.1482985305799999,0.0953311729771853,,-0.1534539475666666,-0.0665205406079895,,-0.1306758577833333,0.0511317420291545,,-0.1440458,0.1016129542219903,,-0.0001627824716133,-0.1018450304568131,,0.0012680224938333,0.0824088488211983,,-0.0078427673066666,-0.0708242225295036,,0.0262399809533333,0.1025899207412056,,0.2122910206333333,-0.0484036691218354,,0.2196055714666666,0.1071932601956883,,0.2260422633999999,-0.0456212291355149,,0.2328248917666667,0.1107198526927821,,0.1066210098799999,-0.0625150622984299,,0.1191611818999999,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2316.666666666668,-0.01892741874258,,-0.1690659676666666,-0.013221982338957,,-0.1619752857,-0.0126893687509147,,-0.1616726235666666,-0.0130451039159647,,-0.1615488192,-0.0413832399722869,,-0.1586993461333333,-0.0410678402516339,,-0.1595879379666667,-0.0414963158610136,,-0.1587108950333333,0.0343832645189248,,-0.0601457964033333,-0.0983564079229822,,-0.0559897568033333,0.0047995797733065,,-0.1281381355666666,-0.0338008721935949,,-0.1262452809333333,0.1272579657749097,,-0.0111465715559999,-0.1602764161031671,,-0.0025888602343333,0.0884748095607027,,-0.0685719330833333,-0.1416908741669629,,-0.0542588266666666,-0.0571019718699713,,-0.1340397435066667,0.0342473823386478,,-0.1490143486,-0.0998206066004123,,-0.14578930538,0.0948696458374822,,-0.1701802477999999,-0.1027651484699965,,-0.1470845826466666,0.096140498736657,,-0.1538094420666667,-0.0666409613191596,,-0.1295923518799999,0.0515956762376613,,-0.147489458,0.1016065022247497,,-0.0002369996004466,-0.1018390140214557,,0.0013386344265666,0.0824657946973106,,-0.0078788814816666,-0.0707124009097349,,0.0266669343633333,0.102783059184252,,0.2120983515666666,-0.048291909357813,,0.2199708069,0.1073947927438426,,0.2258360636333333,-0.0455232291523619,,0.2331769525666667,0.1107220631324572,,0.1063501398133333,-0.0624784427650342,,0.1194116666999999,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2333.3333333333344,-0.0192829092862758,,-0.1690592408,-0.0135213288433664,,-0.1620315932,-0.0129885987112062,,-0.1617270897666666,-0.0133450553775588,,-0.1616032566333333,-0.0416658454498919,,-0.1586499115,-0.0413494493492489,,-0.1595375889333333,-0.0417771963695016,,-0.1586640547,0.0342755507363016,,-0.0604625938466666,-0.098402102203225,,-0.0558979568333333,0.0044963240486067,,-0.1282190307666666,-0.0340772592869404,,-0.1262111801,0.1271481143024672,,-0.0116680974823333,-0.1604072663909296,,-0.0026398829743333,0.087984138595569,,-0.0688010841333333,-0.1422992282253145,,-0.0544576824166666,-0.0574504299825588,,-0.1331025094066667,0.0345236734186143,,-0.1490504397333333,-0.1000767159753335,,-0.1447739591133333,0.0953840777751155,,-0.1702310458666666,-0.1028597689013918,,-0.1461079804133333,0.0969841331997344,,-0.1537527501,-0.0668733984857201,,-0.1286705312799999,0.0520491945667633,,-0.152124152,0.1016003025913178,,-0.0003209361806133,-0.1018333284303077,,0.0014189411615,0.0825202098423028,,-0.0079519807266666,-0.0705981781050227,,0.0271231017466666,0.1029239066542885,,0.2119154696,-0.0482128466461092,,0.2203438088,0.1075413939582978,,0.2256491832,-0.0454591233614979,,0.2335429305333334,0.1106719845951225,,0.1061145199466666,-0.0624499977362632,,0.1196985542999999,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2350.000000000001,-0.0196518120407314,,-0.1689739907666666,-0.0138380637641184,,-0.1620046901333333,-0.0133053077684284,,-0.1616981581666666,-0.0136624813600371,,-0.1615741651,-0.041962432160212,,-0.1585108240666667,-0.0416448199489216,,-0.1593973903666667,-0.0420718419352411,,-0.1585274835666666,0.0341585538823006,,-0.0607159637533333,-0.0984478167616692,,-0.05571125112,0.0041834096149009,,-0.1282339324333333,-0.034359939336836,,-0.1260999096666666,0.1270545195835816,,-0.0121683907919999,-0.1605308183775092,,-0.0026239799273333,0.0875126883078304,,-0.0691101208033333,-0.1429789466842432,,-0.0546094790566666,-0.0578900265655271,,-0.1323193582733333,0.034791915105542,,-0.1490614015333333,-0.1004275959734078,,-0.1439590970466667,0.0958854345800819,,-0.1702665975333333,-0.1030841175504233,,-0.1453393087133333,0.0978376168084291,,-0.153695549,-0.0672024830996418,,-0.1279094349466666,0.0524933687266422,,-0.14980112,0.1015943654752594,,-0.0004136391547799,-0.1018279387389075,,0.00150808994,0.0825750776106382,,-0.0080521586876666,-0.0704928658313313,,0.0275991154933333,0.1030401067080366,,0.2117315247,-0.0481661977832708,,0.2207377538,0.1076622099497599,,0.2254640059666667,-0.0454268534849705,,0.2339351474666667,0.1105879101302535,,0.1058852149133333,-0.0624361787956936,,0.1200354295666666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2366.6666666666674,-0.0200625436134152,,-0.1689670806,-0.0142013364431247,,-0.1620668716666666,-0.0136687317763339,,-0.1617595370333333,-0.0140267121102997,,-0.1616360183333333,-0.0423037165682921,,-0.158431986,-0.0419842161266669,,-0.1593159853,-0.042410746064307,,-0.1584482938333333,0.0340353105206912,,-0.0611283243333333,-0.0984804837293521,,-0.05549260241,0.0038475349254182,,-0.1283617148333332,-0.0346612321838145,,-0.1260499942333333,0.1269753216356551,,-0.0125675642786666,-0.1605537064790191,,-0.0023278783026666,0.0871181809278708,,-0.0685705797433333,-0.1434608010981296,,-0.0542735953333333,-0.0577972892095801,,-0.13034091694,0.0349321836922267,,-0.1490211127666666,-0.1001516857302153,,-0.14185640188,0.0961080984605908,,-0.1702665414,-0.1025900985876863,,-0.1433132871133333,0.0982288729620658,,-0.1535445272333333,-0.06697315188822,,-0.1259441980433333,0.0527563931534159,,-0.147463888,0.1015872291682683,,-0.0005113304184466,-0.1018213440421403,,0.0016021241647666,0.0826370187541138,,-0.0081492185803333,-0.07044961044018,,0.0281726292133333,0.1031255950639974,,0.2117597608999999,-0.0481710998374405,,0.2211887662666667,0.1077480944104472,,0.2255238485333333,-0.0454401595779635,,0.2343774571333334,0.1105026407846546,,0.1059881640466666,-0.0624729425154909,,0.1203900801666666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
2383.333333333334,-0.0204964150728672,,-0.1689720650666666,-0.0145888272702996,,-0.1621423038333333,-0.0140565582540279,,-0.1618346353999999,-0.0144153582919111,,-0.1617115577666666,-0.0426685183038218,,-0.1583636348666667,-0.0423468053715592,,-0.1592447150333334,-0.0427730303377767,,-0.1583790655333333,0.0339101034944159,,-0.0615632913533333,-0.0985030063025391,,-0.0552690998933333,0.0034990117218288,,-0.1285086243999999,-0.0349723835576098,,-0.1260125108666666,0.1269032541802853,,-0.0129169919119999,-0.160519116148511,,-0.0019707292579999,0.0867447891523651,,-0.0677551119633333,-0.1438451963927564,,-0.0538474431066666,-0.057524469190733,,-0.12803852884,0.0349982896629832,,-0.1490216157,-0.0996677167714298,,-0.1393960719133333,0.096195101722593,,-0.1703132570333333,-0.101859033408321,,-0.1409456175133333,0.0984235086364303,,-0.1534207209333333,-0.0665534944529223,,-0.1236526552433333,0.0529226133369144,,-0.144286856,0.101578701851865,,-0.0006107173877133,-0.1018133501494687,,0.0016977617613666,0.0826984335813528,,-0.008223655935,-0.0704408818083874,,0.0287809849499999,0.1031990434041424,,0.2118421255666666,-0.0482060573364626,,0.221592697,0.1078206644817248,,0.2256406498,-0.0454813801803205,,0.2347581028333334,0.1104224492337815,,0.1061419269133333,-0.0625303075920732,,0.1206350229666666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
