time,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_LEFT_THUMB_CMC,Y_LEFT_THUMB_CMC,Z_LEFT_THUMB_CMC,X_LEFT_THUMB_MCP,Y_LEFT_THUMB_MCP,Z_LEFT_THUMB_MCP,X_LEFT_THUMB_IP,Y_LEFT_THUMB_IP,Z_LEFT_THUMB_IP,X_LEFT_THUMB_TIP,Y_LEFT_THUMB_TIP,Z_LEFT_THUMB_TIP,X_LEFT_INDEX_FINGER_MCP,Y_LEFT_INDEX_FINGER_MCP,Z_LEFT_INDEX_FINGER_MCP,X_LEFT_INDEX_FINGER_PIP,Y_LEFT_INDEX_FINGER_PIP,Z_LEFT_INDEX_FINGER_PIP,X_LEFT_INDEX_FINGER_DIP,Y_LEFT_INDEX_FINGER_DIP,Z_LEFT_INDEX_FINGER_DIP,X_LEFT_INDEX_FINGER_TIP,Y_LEFT_INDEX_FINGER_TIP,Z_LEFT_INDEX_FINGER_TIP,X_LEFT_MIDDLE_FINGER_MCP,Y_LEFT_MIDDLE_FINGER_MCP,Z_LEFT_MIDDLE_FINGER_MCP,X_LEFT_MIDDLE_FINGER_PIP,Y_LEFT_MIDDLE_FINGER_PIP,Z_LEFT_MIDDLE_FINGER_PIP,X_LEFT_MIDDLE_FINGER_DIP,Y_LEFT_MIDDLE_FINGER_DIP,Z_LEFT_MIDDLE_FINGER_DIP,X_LEFT_MIDDLE_FINGER_TIP,Y_LEFT_MIDDLE_FINGER_TIP,Z_LEFT_MIDDLE_FINGER_TIP,X_LEFT_RING_FINGER_MCP,Y_LEFT_RING_FINGER_MCP,Z_LEFT_RING_FINGER_MCP,X_LEFT_RING_FINGER_PIP,Y_LEFT_RING_FINGER_PIP,Z_LEFT_RING_FINGER_PIP,X_LEFT_RING_FINGER_DIP,Y_LEFT_RING_FINGER_DIP,Z_LEFT_RING_FINGER_DIP,X_LEFT_RING_FINGER_TIP,Y_LEFT_RING_FINGER_TIP,Z_LEFT_RING_FINGER_TIP,X_LEFT_PINKY_FINGER_MCP,Y_LEFT_PINKY_FINGER_MCP,Z_LEFT_PINKY_FINGER_MCP,X_LEFT_PINKY_FINGER_PIP,Y_LEFT_PINKY_FINGER_PIP,Z_LEFT_PINKY_FINGER_PIP,X_LEFT_PINKY_FINGER_DIP,Y_LEFT_PINKY_FINGER_DIP,Z_LEFT_PINKY_FINGER_DIP,X_LEFT_PINKY_FINGER_TIP,Y_LEFT_PINKY_FINGER_TIP,Z_LEFT_PINKY_FINGER_TIP,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_RIGHT_THUMB_CMC,Y_RIGHT_THUMB_CMC,Z_RIGHT_THUMB_CMC,X_RIGHT_THUMB_MCP,Y_RIGHT_THUMB_MCP,Z_RIGHT_THUMB_MCP,X_RIGHT_THUMB_IP,Y_RIGHT_THUMB_IP,Z_RIGHT_THUMB_IP,X_RIGHT_THUMB_TIP,Y_RIGHT_THUMB_TIP,Z_RIGHT_THUMB_TIP,X_RIGHT_INDEX_FINGER_MCP,Y_RIGHT_INDEX_FINGER_MCP,Z_RIGHT_INDEX_FINGER_MCP,X_RIGHT_INDEX_FINGER_PIP,Y_RIGHT_INDEX_FINGER_PIP,Z_RIGHT_INDEX_FINGER_PIP,X_RIGHT_INDEX_FINGER_DIP,Y_RIGHT_INDEX_FINGER_DIP,Z_RIGHT_INDEX_FINGER_DIP,X_RIGHT_INDEX_FINGER_TIP,Y_RIGHT_INDEX_FINGER_TIP,Z_RIGHT_INDEX_FINGER_TIP,X_RIGHT_MIDDLE_FINGER_MCP,Y_RIGHT_MIDDLE_FINGER_MCP,Z_RIGHT_MIDDLE_FINGER_MCP,X_RIGHT_MIDDLE_FINGER_PIP,Y_RIGHT_MIDDLE_FINGER_PIP,Z_RIGHT_MIDDLE_FINGER_PIP,X_RIGHT_MIDDLE_FINGER_DIP,Y_RIGHT_MIDDLE_FINGER_DIP,Z_RIGHT_MIDDLE_FINGER_DIP,X_RIGHT_MIDDLE_FINGER_TIP,Y_RIGHT_MIDDLE_FINGER_TIP,Z_RIGHT_MIDDLE_FINGER_TIP,X_RIGHT_RING_FINGER_MCP,Y_RIGHT_RING_FINGER_MCP,Z_RIGHT_RING_FINGER_MCP,X_RIGHT_RING_FINGER_PIP,Y_RIGHT_RING_FINGER_PIP,Z_RIGHT_RING_FINGER_PIP,X_RIGHT_RING_FINGER_DIP,Y_RIGHT_RING_FINGER_DIP,Z_RIGHT_RING_FINGER_DIP,X_RIGHT_RING_FINGER_TIP,Y_RIGHT_RING_FINGER_TIP,Z_RIGHT_RING_FINGER_TIP,X_RIGHT_PINKY_FINGER_MCP,Y_RIGHT_PINKY_FINGER_MCP,Z_RIGHT_PINKY_FINGER_MCP,X_RIGHT_PINKY_FINGER_PIP,Y_RIGHT_PINKY_FINGER_PIP,Z_RIGHT_PINKY_FINGER_PIP,X_RIGHT_PINKY_FINGER_DIP,Y_RIGHT_PINKY_FINGER_DIP,Z_RIGHT_PINKY_FINGER_DIP,X_RIGHT_PINKY_FINGER_TIP,Y_RIGHT_PINKY_FINGER_TIP,Z_RIGHT_PINKY_FINGER_TIP
0,0.65461731,0.480134428,7.92692703e-008,0.643307567,0.474379241,-0.005094897,0.629144251,0.472308159,-0.0104835853,0.61851275,0.474372864,-0.0143580697,0.610635757,0.476338506,-0.0176670905,0.641851962,0.474898219,-0.0209285244,0.620051146,0.482998967,-0.0283805728,0.611516237,0.483276606,-0.0298672691,0.609794199,0.481106,-0.0290807281,0.648422897,0.481958,-0.0197031368,0.624343574,0.488897234,-0.0258577131,0.616939604,0.487967849,-0.0248721857,0.617461205,0.485408545,-0.0236647967,0.651868582,0.488150984,-0.0178773403,0.62905,0.494148314,-0.0212384332,0.622069299,0.492787,-0.0184888765,0.622630477,0.490376949,-0.0165497083,0.653302848,0.493251055,-0.0162022151,0.636827528,0.497936785,-0.0176781397,0.629759073,0.496828288,-0.0156418309,0.628648341,0.495032579,-0.0141147105,0.417071164,0.527915835,-7.64587753e-008,0.425609767,0.532084107,-0.00825796928,0.430183709,0.540654302,-0.010561211,0.432469606,0.549176872,-0.0119147804,0.433542043,0.55589056,-0.0118070124,0.410974711,0.547800779,-0.00260663778,0.411559612,0.558458507,-0.00703406148,0.4183878,0.560300231,-0.0104134157,0.423164487,0.558753073,-0.0117121469,0.408043236,0.548910797,0.000177338763,0.409818828,0.559610128,-0.00361914374,0.417312741,0.5609712,-0.00644789962,0.422392607,0.559094906,-0.00739755,0.407601714,0.549527287,0.00169321906,0.410184801,0.559188,-0.00223255181,0.417659402,0.559999585,-0.00406606821,0.42261073,0.558306694,-0.0040523666,0.408611655,0.549736917,0.00255920901,0.411187708,0.55787617,-2.12423765e-005,0.417119741,0.559534669,-0.000688163855,0.421727955,0.558622539,-0.000222056871
20.0,0.640713036,0.483954787,9.11282854e-008,0.635850906,0.47725144,-0.00306860846,0.628644824,0.473440021,-0.00717338454,0.620722294,0.474710912,-0.00998321082,0.61449343,0.477553368,-0.012732151,0.644092202,0.473596,-0.0195657052,0.623650193,0.481786668,-0.0250651725,0.614209712,0.482914895,-0.0260556415,0.611881316,0.481962621,-0.0252473745,0.650146306,0.480915934,-0.0191809759,0.626663089,0.488541275,-0.0239059757,0.619159222,0.488315046,-0.0223419871,0.619706571,0.486731261,-0.0210431889,0.6520769,0.487569,-0.0178169291,0.630609155,0.494240612,-0.0199110415,0.62457478,0.493463695,-0.0156164505,0.625670493,0.491478771,-0.0127736982,0.651744366,0.493094563,-0.0165596567,0.637009561,0.49756816,-0.0169929657,0.63132143,0.496886641,-0.0135500496,0.631280243,0.495359212,-0.0112026539,0.416905522,0.526921272,-7.63711512e-008,0.425376892,0.531500101,-0.00829784386,0.429810971,0.540634453,-0.0105851293,0.43236807,0.549365282,-0.0119212735,0.43373394,0.555965722,-0.0117907273,0.410779685,0.545983255,-0.00246781134,0.410516948,0.555682898,-0.00727985613,0.417670071,0.557534277,-0.0108801462,0.422552347,0.556566715,-0.012449624,0.407547,0.547217906,8.29655619e-006,0.408559829,0.557860255,-0.00443132455,0.416790098,0.55945313,-0.00708504906,0.422097176,0.557965577,-0.00778908189,0.406879067,0.547957063,0.00111794518,0.409003943,0.557481766,-0.00375157781,0.417014122,0.558445811,-0.00526039768,0.421879113,0.557137847,-0.00475843856,0.407854497,0.548276067,0.00160181359,0.410424411,0.556604505,-0.0016004818,0.416465342,0.558459,-0.00201773923,0.420717835,0.558046103,-0.00127116893
40.0,0.657637835,0.484279186,9.8439827e-008,0.646698833,0.478675455,-0.00497062132,0.632983327,0.477927476,-0.00931446254,0.623806417,0.481446028,-0.0117577901,0.617020369,0.484570444,-0.0138631202,0.645508051,0.480900586,-0.0205392577,0.625220299,0.489232183,-0.0259418618,0.616842389,0.490311682,-0.0258164201,0.614217401,0.489257127,-0.0240439661,0.65207392,0.487497538,-0.0185962096,0.630070269,0.495339572,-0.0226258561,0.622781932,0.494683653,-0.0205204189,0.622915387,0.492509574,-0.0184776559,0.656008124,0.49291274,-0.0158684086,0.636267781,0.500320315,-0.0176357105,0.630314231,0.498960376,-0.0142505653,0.631014705,0.496662915,-0.011728825,0.65803045,0.497136295,-0.0132324761,0.642978668,0.503193438,-0.01424467,0.636981785,0.502425075,-0.0120914923,0.636297464,0.500805,-0.0101800952,0.415115118,0.527674496,-5.04896782e-008,0.423985064,0.532672942,-0.00792829785,0.428870201,0.541540325,-0.00977212097,0.431675315,0.55011344,-0.0105686514,0.433548242,0.556957841,-0.0098932134,0.41169861,0.548110247,-0.00105252059,0.412279367,0.557861447,-0.00444188528,0.418580174,0.560476959,-0.00760363089,0.423662096,0.55994457,-0.00904426724,0.408800155,0.548980534,0.00190988753,0.410844684,0.558550179,-0.000626525201,0.417609572,0.560657,-0.00302837486,0.423342228,0.559580266,-0.00412092172,0.408212215,0.549271822,0.00354709919,0.410578698,0.558262587,0.000699300959,0.417263716,0.559922397,-0.000870825141,0.422754407,0.559078574,-0.00108650455,0.408381045,0.549057841,0.00448488118,0.410082072,0.557089627,0.00243924651,0.415422082,0.559439063,0.00182493008,0.42040804,0.559417844,0.00207489147
60.0,0.661745846,0.486235082,1.11213346e-007,0.648827434,0.481137246,-0.00568300439,0.634482205,0.481930733,-0.00990773,0.626984358,0.486987323,-0.0120816482,0.621010602,0.490624875,-0.0140345283,0.648463547,0.486020416,-0.0200653449,0.630673766,0.49488768,-0.0254770573,0.621625662,0.495734662,-0.0258196872,0.617967844,0.494201303,-0.024486186,0.655517697,0.492372811,-0.0177021064,0.635325849,0.501402497,-0.0218109358,0.628125608,0.500662625,-0.0206108559,0.628311694,0.497882098,-0.019134162,0.659655273,0.497340739,-0.014590879,0.642044723,0.505958557,-0.0165113248,0.635376334,0.504850209,-0.0145391263,0.63554436,0.5021227,-0.0130104655,0.662030458,0.500936449,-0.0115785161,0.649654746,0.508233786,-0.0131114256,0.643316865,0.507689834,-0.0121050514,0.642140448,0.505620658,-0.0109788254,0.415713072,0.528658807,-5.61435733e-008,0.424069762,0.533207953,-0.00886514317,0.429202467,0.541712284,-0.0109268157,0.432858944,0.550258338,-0.0118082063,0.435237378,0.557120562,-0.0110519277,0.409781426,0.548798382,-0.00192268298,0.411862016,0.559134185,-0.00535449805,0.419747949,0.561491787,-0.0084530618,0.42500186,0.560468793,-0.00993034337,0.408215731,0.549783826,0.00147358933,0.411749154,0.55920583,-0.00108992262,0.419841141,0.560844779,-0.00350118964,0.425221086,0.559541464,-0.00470575178,0.408832282,0.550071299,0.00350097823,0.412583947,0.558776736,0.000421076053,0.420048684,0.560174763,-0.00119668443,0.424924046,0.559228837,-0.0014519837,0.409913182,0.54999125,0.00475961948,0.412236571,0.557881236,0.00231289398,0.418401837,0.559933782,0.00158563943,0.423336357,0.559389174,0.00182277244
80.0,0.662712157,0.486277521,1.32460343e-007,0.648479104,0.483524472,-0.00603612233,0.63558352,0.485596955,-0.010203477,0.629719615,0.490807325,-0.0126680387,0.626476109,0.495139867,-0.0145849688,0.649464488,0.491714865,-0.0172027741,0.634569228,0.500645339,-0.0235250741,0.625233769,0.501609445,-0.0246968213,0.62114054,0.499489635,-0.0235463306,0.657018542,0.49711895,-0.0147907641,0.640525758,0.505991876,-0.0197095796,0.630155385,0.506118655,-0.019371476,0.62637496,0.503320873,-0.0180491526,0.661655068,0.500959933,-0.0120278541,0.64717871,0.509637952,-0.015071163,0.636965573,0.509601176,-0.0144854309,0.632787704,0.507067084,-0.0133622373,0.664417565,0.503530681,-0.00943406951,0.653773844,0.511127055,-0.0119359437,0.644990385,0.512014687,-0.0119061861,0.640225768,0.510519326,-0.0109617133,0.415471196,0.52854377,-6.71713778e-008,0.425075889,0.533812761,-0.00751301646,0.430361807,0.542743862,-0.0094974814,0.433853507,0.550982535,-0.0105153518,0.436274767,0.557433903,-0.0101381391,0.411210865,0.547971129,-0.00230284361,0.413996667,0.558106542,-0.00614253664,0.421499312,0.560860515,-0.00918211509,0.426261216,0.56016463,-0.0104493052,0.408232808,0.548615456,0.000246395,0.412585974,0.558406711,-0.00277126278,0.420360357,0.560015857,-0.0049058306,0.424566627,0.558737934,-0.00575180259,0.407589078,0.548854768,0.00160762575,0.412186265,0.55818975,-0.00189977558,0.41991061,0.55942744,-0.00310643972,0.424177498,0.558269,-0.00289868633,0.408253431,0.548888803,0.00236246805,0.411868632,0.557153,-0.000280804205,0.418027431,0.559217334,-0.000708634732,0.422167182,0.558760524,-0.000155725429
100.0,0.662240148,0.488619626,1.04777705e-007,0.648406148,0.48641,-0.00715588685,0.637344539,0.488725841,-0.0119759422,0.63294,0.49408105,-0.0151063083,0.630086601,0.49898538,-0.0174046792,0.650566101,0.495925844,-0.0161897894,0.637614071,0.505606651,-0.0226866473,0.628237963,0.506040215,-0.0245842393,0.62292,0.503370523,-0.0240988471,0.658304,0.500725687,-0.0135902222,0.643908739,0.509831488,-0.0183841661,0.633840382,0.509851098,-0.0184759591,0.629205,0.507202685,-0.0176690873,0.662861943,0.504044175,-0.0109201102,0.650935829,0.513119638,-0.0141480118,0.640832067,0.513310075,-0.0135831619,0.636099,0.510934412,-0.0126069542,0.665233195,0.506135762,-0.00862423424,0.657648325,0.514218092,-0.0115100695,0.649850368,0.515148461,-0.0112409825,0.645562828,0.51350832,-0.0101147834,0.415355325,0.529548466,-6.56039632e-008,0.424631894,0.533886969,-0.00784331094,0.430689096,0.542583048,-0.0100745317,0.434447885,0.550839901,-0.0111651821,0.436792701,0.557399809,-0.0109714596,0.411863029,0.548590124,-0.00354299485,0.415396184,0.558152914,-0.00749073038,0.423524916,0.560622752,-0.0107836211,0.429061264,0.559662819,-0.0122820837,0.408821195,0.549693406,-0.000812351704,0.412943572,0.559708953,-0.00388623378,0.421272367,0.561783969,-0.00604447071,0.427399129,0.560226679,-0.00688050548,0.408200532,0.550021946,0.000796568231,0.412511587,0.559492528,-0.00255593075,0.420689166,0.560932219,-0.00391525682,0.426435411,0.559697032,-0.00390336057,0.408602834,0.549772739,0.00178622187,0.412376851,0.5578053,-0.00104434276,0.418870538,0.559949279,-0.00181532349,0.424099475,0.559612453,-0.0015394839
120.0,0.663438261,0.488608867,7.57106733e-008,0.648526847,0.486465,-0.00786868576,0.637917459,0.48881492,-0.0133065889,0.632898331,0.494547,-0.0169769619,0.630090117,0.500188172,-0.019744182,0.651929259,0.496170431,-0.0174227823,0.637781322,0.506023049,-0.0245365091,0.627507329,0.505627,-0.0269216541,0.621794581,0.502865374,-0.0269334838,0.659254193,0.501308,-0.0147564281,0.643405497,0.510398269,-0.0198776778,0.632734478,0.509561598,-0.0200319979,0.628429294,0.506883383,-0.0195433702,0.663425446,0.504687667,-0.0120821586,0.650177956,0.513762474,-0.0156274904,0.639687479,0.513432145,-0.0149062146,0.635373354,0.510903835,-0.0140266223,0.665374815,0.506701171,-0.00986525603,0.656542838,0.514779031,-0.0130546838,0.648321,0.515367746,-0.0127925063,0.644344389,0.513539255,-0.0118401265,0.41601035,0.529491186,-7.24309288e-008,0.425285339,0.533871949,-0.00822986,0.431194365,0.542674184,-0.01025734,0.434841394,0.551060736,-0.0111187873,0.436959505,0.557603836,-0.0105917,0.410547316,0.548484385,-0.00304196612,0.413742691,0.558027685,-0.00698008714,0.421631634,0.560736537,-0.0102559356,0.42687434,0.560001,-0.0117860446,0.408161789,0.549675763,-0.000171425592,0.413027167,0.559277654,-0.00323233,0.421346188,0.561419,-0.00532268267,0.426989496,0.560213327,-0.00620162534,0.408268094,0.55009228,0.0014249807,0.413699627,0.559060276,-0.00225393963,0.421789914,0.56053853,-0.00360033684,0.427034,0.559545,-0.00351248356,0.409480482,0.549967349,0.00234835269,0.413871348,0.557804108,-0.000814661034,0.420520544,0.559891522,-0.00165297743,0.425566256,0.559525251,-0.00137522409
140.0,0.663217664,0.49017033,9.35561246e-008,0.648002565,0.488536537,-0.00739274,0.63659066,0.491647124,-0.0121912593,0.632808924,0.497814238,-0.0152856093,0.630206823,0.503491282,-0.017527042,0.650915086,0.498688757,-0.0161781982,0.639134765,0.509377718,-0.0227755141,0.629666865,0.510448813,-0.0247784257,0.623785794,0.508309245,-0.0244369339,0.659065962,0.503362596,-0.0134482766,0.645382524,0.51331085,-0.0184296146,0.635385811,0.513658106,-0.0185385309,0.630763769,0.511285901,-0.0177077632,0.66378361,0.506690443,-0.0106692472,0.652596951,0.516230345,-0.0140311318,0.643173754,0.516709507,-0.0131928,0.639119387,0.514495254,-0.0119220912,0.666108489,0.508762,-0.00830423366,0.65888989,0.517455935,-0.0110711679,0.651512504,0.518714786,-0.0105273873,0.647748947,0.517128706,-0.00914003,0.414844602,0.529087305,-5.9233173e-008,0.425205827,0.533745706,-0.00768274721,0.431788087,0.542813,-0.00956660789,0.435829908,0.551063359,-0.0101470798,0.437537074,0.557314396,-0.00951503403,0.412149876,0.548152,-0.00396464067,0.415787935,0.557492733,-0.00713285292,0.422419667,0.560636103,-0.00979636051,0.426712573,0.560685039,-0.0110426443,0.408560663,0.549014151,-0.00112572953,0.413906395,0.559014499,-0.00365768629,0.421215,0.561859667,-0.00542062428,0.426524937,0.561261892,-0.00609559426,0.407621771,0.549131274,0.000727899082,0.413799018,0.558479548,-0.00262751221,0.420991927,0.560096443,-0.00377079309,0.425603777,0.559197843,-0.00353741948,0.408224523,0.548725784,0.00205054251,0.413698316,0.556823134,-0.000936443743,0.419473559,0.558803797,-0.00152233336,0.423464805,0.558495462,-0.00105573505
160.0,0.662666261,0.490838528,8.13171255e-008,0.646141708,0.489912719,-0.00650662743,0.634641945,0.494144499,-0.0103411339,0.630439699,0.500617921,-0.0125466762,0.62689507,0.505902052,-0.0140170176,0.648632109,0.499748111,-0.0147792259,0.63737458,0.510537744,-0.0202007424,0.628152,0.512307525,-0.0216991175,0.622034907,0.511314631,-0.0214642826,0.657521665,0.504534543,-0.0122033134,0.643610358,0.514986217,-0.0161151793,0.634509802,0.514795303,-0.0158733744,0.631054223,0.51252073,-0.0151748452,0.663001537,0.507969737,-0.00941845775,0.650403738,0.517916,-0.0117785772,0.642298222,0.517240882,-0.0103993472,0.640318751,0.514358401,-0.00912459195,0.666033566,0.510181606,-0.00702137593,0.65691787,0.519029617,-0.00887415837,0.65032,0.519351065,-0.00785926,0.648493,0.517241597,-0.00653943839,0.415877283,0.529552221,-4.41613253e-008,0.426404387,0.534568489,-0.00404807925,0.432557374,0.54311353,-0.00477931555,0.435525984,0.550517857,-0.00520192878,0.436437547,0.555904686,-0.00479125557,0.418386608,0.549556,6.46159897e-005,0.422091156,0.558494806,-0.0027423983,0.427010566,0.56156522,-0.00539864,0.429963022,0.561804354,-0.00663343491,0.413992435,0.550016761,0.000886324851,0.417940497,0.559266627,-0.00137349707,0.423006266,0.561688304,-0.00377353118,0.426412851,0.561119139,-0.00486660423,0.411250263,0.549785435,0.000941645121,0.415488482,0.558556616,-0.00140814483,0.420936257,0.560435593,-0.00277221785,0.424344122,0.559752703,-0.00297104963,0.409924567,0.5489645,0.000645570108,0.414284676,0.556406617,-0.00109805469,0.418676794,0.558537066,-0.001340925,0.421500921,0.558387876,-0.000817168
180.0,0.661468387,0.490981966,8.80191635e-008,0.644588768,0.490183532,-0.00664817728,0.632008672,0.494142801,-0.0110927559,0.626502335,0.500332892,-0.0140043516,0.622817457,0.505733132,-0.0162256155,0.645789623,0.500396848,-0.0153827909,0.634130359,0.5109694,-0.0218392983,0.624679863,0.512284398,-0.0240429621,0.618478775,0.51046592,-0.0239702463,0.654986799,0.505031645,-0.013048958,0.641077816,0.515322387,-0.0175683275,0.631008685,0.515972197,-0.0178878047,0.625961423,0.513824463,-0.0175226294,0.661109924,0.50836575,-0.0105996486,0.648639858,0.518385768,-0.0134404507,0.639248788,0.518698335,-0.0127854245,0.635346532,0.516161561,-0.0119586717,0.664655864,0.510482967,-0.00853731297,0.656367421,0.519580781,-0.0107342154,0.648728907,0.520707786,-0.0101494929,0.645052195,0.518866837,-0.00905860122,0.414254159,0.528027713,-3.83883467e-008,0.424779326,0.531970739,-0.0080314,0.432104945,0.540545,-0.0101099946,0.43661508,0.548676252,-0.0107041383,0.439093858,0.554846525,-0.0101740025,0.412819445,0.54669553,-0.00573663879,0.418994427,0.556485,-0.00935185328,0.424562305,0.560431719,-0.012226264,0.427535862,0.561132789,-0.0135315601,0.409707546,0.547881126,-0.00266488013,0.416690588,0.557315,-0.004991,0.422536254,0.560921073,-0.00690501276,0.426114023,0.561359584,-0.00801832508,0.409135342,0.548326373,-0.000526441261,0.416064858,0.557144165,-0.00335183,0.422115147,0.560012281,-0.00481201243,0.425932378,0.560305238,-0.00519101182,0.410409272,0.548232496,0.00101496954,0.416430265,0.555919647,-0.0015926545,0.421661794,0.558722556,-0.00245771208,0.425358415,0.559276819,-0.00240529142
