time,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_LEFT_THUMB_CMC,Y_LEFT_THUMB_CMC,Z_LEFT_THUMB_CMC,X_LEFT_THUMB_MCP,Y_LEFT_THUMB_MCP,Z_LEFT_THUMB_MCP,X_LEFT_THUMB_IP,Y_LEFT_THUMB_IP,Z_LEFT_THUMB_IP,X_LEFT_THUMB_TIP,Y_LEFT_THUMB_TIP,Z_LEFT_THUMB_TIP,X_LEFT_INDEX_FINGER_MCP,Y_LEFT_INDEX_FINGER_MCP,Z_LEFT_INDEX_FINGER_MCP,X_LEFT_INDEX_FINGER_PIP,Y_LEFT_INDEX_FINGER_PIP,Z_LEFT_INDEX_FINGER_PIP,X_LEFT_INDEX_FINGER_DIP,Y_LEFT_INDEX_FINGER_DIP,Z_LEFT_INDEX_FINGER_DIP,X_LEFT_INDEX_FINGER_TIP,Y_LEFT_INDEX_FINGER_TIP,Z_LEFT_INDEX_FINGER_TIP,X_LEFT_MIDDLE_FINGER_MCP,Y_LEFT_MIDDLE_FINGER_MCP,Z_LEFT_MIDDLE_FINGER_MCP,X_LEFT_MIDDLE_FINGER_PIP,Y_LEFT_MIDDLE_FINGER_PIP,Z_LEFT_MIDDLE_FINGER_PIP,X_LEFT_MIDDLE_FINGER_DIP,Y_LEFT_MIDDLE_FINGER_DIP,Z_LEFT_MIDDLE_FINGER_DIP,X_LEFT_MIDDLE_FINGER_TIP,Y_LEFT_MIDDLE_FINGER_TIP,Z_LEFT_MIDDLE_FINGER_TIP,X_LEFT_RING_FINGER_MCP,Y_LEFT_RING_FINGER_MCP,Z_LEFT_RING_FINGER_MCP,X_LEFT_RING_FINGER_PIP,Y_LEFT_RING_FINGER_PIP,Z_LEFT_RING_FINGER_PIP,X_LEFT_RING_FINGER_DIP,Y_LEFT_RING_FINGER_DIP,Z_LEFT_RING_FINGER_DIP,X_LEFT_RING_FINGER_TIP,Y_LEFT_RING_FINGER_TIP,Z_LEFT_RING_FINGER_TIP,X_LEFT_PINKY_FINGER_MCP,Y_LEFT_PINKY_FINGER_MCP,Z_LEFT_PINKY_FINGER_MCP,X_LEFT_PINKY_FINGER_PIP,Y_LEFT_PINKY_FINGER_PIP,Z_LEFT_PINKY_FINGER_PIP,X_LEFT_PINKY_FINGER_DIP,Y_LEFT_PINKY_FINGER_DIP,Z_LEFT_PINKY_FINGER_DIP,X_LEFT_PINKY_FINGER_TIP,Y_LEFT_PINKY_FINGER_TIP,Z_LEFT_PINKY_FINGER_TIP,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_RIGHT_THUMB_CMC,Y_RIGHT_THUMB_CMC,Z_RIGHT_THUMB_CMC,X_RIGHT_THUMB_MCP,Y_RIGHT_THUMB_MCP,Z_RIGHT_THUMB_MCP,X_RIGHT_THUMB_IP,Y_RIGHT_THUMB_IP,Z_RIGHT_THUMB_IP,X_RIGHT_THUMB_TIP,Y_RIGHT_THUMB_TIP,Z_RIGHT_THUMB_TIP,X_RIGHT_INDEX_FINGER_MCP,Y_RIGHT_INDEX_FINGER_MCP,Z_RIGHT_INDEX_FINGER_MCP,X_RIGHT_INDEX_FINGER_PIP,Y_RIGHT_INDEX_FINGER_PIP,Z_RIGHT_INDEX_FINGER_PIP,X_RIGHT_INDEX_FINGER_DIP,Y_RIGHT_INDEX_FINGER_DIP,Z_RIGHT_INDEX_FINGER_DIP,X_RIGHT_INDEX_FINGER_TIP,Y_RIGHT_INDEX_FINGER_TIP,Z_RIGHT_INDEX_FINGER_TIP,X_RIGHT_MIDDLE_FINGER_MCP,Y_RIGHT_MIDDLE_FINGER_MCP,Z_RIGHT_MIDDLE_FINGER_MCP,X_RIGHT_MIDDLE_FINGER_PIP,Y_RIGHT_MIDDLE_FINGER_PIP,Z_RIGHT_MIDDLE_FINGER_PIP,X_RIGHT_MIDDLE_FINGER_DIP,Y_RIGHT_MIDDLE_FINGER_DIP,Z_RIGHT_MIDDLE_FINGER_DIP,X_RIGHT_MIDDLE_FINGER_TIP,Y_RIGHT_MIDDLE_FINGER_TIP,Z_RIGHT_MIDDLE_FINGER_TIP,X_RIGHT_RING_FINGER_MCP,Y_RIGHT_RING_FINGER_MCP,Z_RIGHT_RING_FINGER_MCP,X_RIGHT_RING_FINGER_PIP,Y_RIGHT_RING_FINGER_PIP,Z_RIGHT_RING_FINGER_PIP,X_RIGHT_RING_FINGER_DIP,Y_RIGHT_RING_FINGER_DIP,Z_RIGHT_RING_FINGER_DIP,X_RIGHT_RING_FINGER_TIP,Y_RIGHT_RING_FINGER_TIP,Z_RIGHT_RING_FINGER_TIP,X_RIGHT_PINKY_FINGER_MCP,Y_RIGHT_PINKY_FINGER_MCP,Z_RIGHT_PINKY_FINGER_MCP,X_RIGHT_PINKY_FINGER_PIP,Y_RIGHT_PINKY_FINGER_PIP,Z_RIGHT_PINKY_FINGER_PIP,X_RIGHT_PINKY_FINGER_DIP,Y_RIGHT_PINKY_FINGER_DIP,Z_RIGHT_PINKY_FINGER_DIP,X_RIGHT_PINKY_FINGER_TIP,Y_RIGHT_PINKY_FINGER_TIP,Z_RIGHT_PINKY_FINGER_TIP
0,0.705333769,0.54290247,5.4222383e-008,0.697727382,0.548347056,-0.00827377662,0.694718063,0.556494534,-0.011312671,0.692341208,0.565319598,-0.0131773427,0.690750241,0.572714269,-0.0137398932,0.713252425,0.564916849,-0.00551229715,0.706007302,0.577274859,-0.010453484,0.69515115,0.578529298,-0.013694887,0.687554717,0.576958716,-0.0148135712,0.714223,0.566101,-0.00202864781,0.706087768,0.577904522,-0.00608478673,0.694759905,0.578320503,-0.00882143248,0.687011898,0.576421201,-0.0100886729,0.712463498,0.566559851,0.000555546256,0.704431236,0.576922834,-0.00291293953,0.69462049,0.57732904,-0.00499620428,0.688004732,0.575451851,-0.00566866,0.709301293,0.566803873,0.00246725325,0.703360856,0.575493217,6.8514164e-005,0.695585966,0.57669735,-0.00109026395,0.689841449,0.575542,-0.0011875272,0.431823611,0.544593334,-8.54312177e-008,0.449835867,0.547938168,-0.00699904328,0.459348857,0.556109965,-0.00981793553,0.463009506,0.564931512,-0.0113548879,0.466215402,0.571781695,-0.0118809026,0.440870374,0.563500226,-0.00872603059,0.448569775,0.575372159,-0.0133759128,0.457799613,0.579831421,-0.0158200189,0.465055525,0.58154732,-0.0165517908,0.431494206,0.565494776,-0.00666178809,0.440508932,0.577564836,-0.0106142098,0.45176208,0.581210494,-0.0113595072,0.460489392,0.581705153,-0.0111032007,0.426882,0.566443264,-0.00518777361,0.435435832,0.577465832,-0.0087894937,0.445752025,0.580712318,-0.00882538,0.454035282,0.581396,-0.00794825796,0.425786436,0.566718519,-0.00425235601,0.432555348,0.576040864,-0.00705558,0.440590441,0.579755,-0.00722503662,0.447957933,0.581059217,-0.00652073417
16.666666666666668,0.706953943,0.541524947,3.82703327e-008,0.698275149,0.54737711,-0.0082522966,0.695405066,0.555376112,-0.0111242412,0.69358176,0.563309133,-0.0125189805,0.691801071,0.569664657,-0.0125931371,0.715683162,0.562706351,-0.00689274399,0.70727706,0.573964477,-0.0100701572,0.698085248,0.575311482,-0.011434501,0.692335188,0.573536158,-0.0114709213,0.718045115,0.563993454,-0.00292693404,0.707908332,0.573984504,-0.00549416756,0.697538376,0.573738456,-0.00679821381,0.691988528,0.571047246,-0.0072427718,0.716883063,0.564562,0.000418813,0.707344174,0.573305905,-0.00227630953,0.69806,0.572967589,-0.0034679214,0.692897797,0.570285141,-0.00366916833,0.714421153,0.564572573,0.00319944252,0.70744276,0.571849763,0.000659775396,0.699457,0.572443843,-0.000405709521,0.694428,0.570694685,-0.00034411106,0.4324,0.543068826,-8.88798937e-008,0.451108217,0.545789361,-0.00732761621,0.46123746,0.553292274,-0.0109186871,0.464909554,0.56184262,-0.0130675826,0.468057841,0.568596601,-0.0142094819,0.442054719,0.561032712,-0.011711454,0.451044947,0.573636,-0.0169943906,0.461444259,0.577155292,-0.0191865098,0.46897316,0.57781595,-0.0195458625,0.432138115,0.563245595,-0.00952952355,0.44261542,0.576257885,-0.0144554554,0.455191612,0.578906119,-0.0149533954,0.463871658,0.578003287,-0.0142545719,0.427361399,0.564123,-0.00775060663,0.437818766,0.575682402,-0.0118339276,0.449362487,0.578009367,-0.0115640284,0.457666546,0.57766974,-0.0103695923,0.426306337,0.564138889,-0.00643401733,0.435245067,0.573571324,-0.0093392171,0.444462031,0.57680583,-0.00935870875,0.451982677,0.577697337,-0.00852002576
33.333333333333336,0.70840168,0.53752625,1.59111249e-008,0.6998806,0.542430639,-0.00854276,0.69666785,0.549849689,-0.0117517235,0.694627404,0.557397902,-0.0133757126,0.694174349,0.563592196,-0.0136365937,0.717146575,0.557137191,-0.00789910275,0.70939225,0.56753,-0.0114796758,0.700142741,0.56817621,-0.0132455248,0.694350898,0.565989554,-0.0135823162,0.720207036,0.558481157,-0.00408774382,0.710297942,0.567438424,-0.00650608167,0.700433373,0.566905618,-0.00751654617,0.695151,0.564259231,-0.00791608635,0.719485343,0.559066534,-0.000969268556,0.710641861,0.566998124,-0.00355267851,0.702007473,0.566667676,-0.00426740199,0.697105348,0.564318299,-0.00427288329,0.717082798,0.559172809,0.00151628524,0.711192489,0.56616503,-0.000868967734,0.703804731,0.566791,-0.00149843621,0.698926508,0.565307915,-0.00122938,0.434785,0.537966549,-1.24179778e-007,0.45304811,0.53955555,-0.00776411034,0.464288712,0.546472549,-0.0114889778,0.468753368,0.554852247,-0.0136503335,0.472438,0.561022162,-0.0149177397,0.444997877,0.555278838,-0.0120843016,0.455836654,0.566730499,-0.0175949503,0.46668762,0.569738388,-0.0202701446,0.473958015,0.570176721,-0.0210319106,0.435488105,0.558208168,-0.00956357829,0.44782576,0.570076466,-0.0144893331,0.460730731,0.571993411,-0.0150516462,0.46939832,0.570802748,-0.0144750075,0.43113631,0.559569359,-0.00748537714,0.443917483,0.56968677,-0.011767759,0.45567596,0.571050525,-0.0117826546,0.463831455,0.570296228,-0.0108211078,0.430450559,0.559883773,-0.00587161444,0.441574931,0.567589581,-0.00880929,0.451268286,0.569315314,-0.00888808,0.458739549,0.569319189,-0.00819054432
50.0,0.70814544,0.535786,2.24697647e-008,0.700630546,0.539301813,-0.00841230061,0.697403967,0.546135545,-0.0118493838,0.695086777,0.553298712,-0.0138230883,0.693409145,0.559106946,-0.0145862177,0.716886878,0.552915454,-0.00860198308,0.710423768,0.563167214,-0.0131102502,0.701391578,0.5640679,-0.0154874446,0.695672512,0.562061548,-0.01611734,0.719545126,0.554453433,-0.00510573853,0.711775541,0.563669205,-0.00842098333,0.701925099,0.563584208,-0.00967261661,0.696359754,0.561017454,-0.0100280866,0.718380153,0.55527854,-0.00229358603,0.711257696,0.563223898,-0.00560673699,0.702664554,0.563111901,-0.00630174251,0.697608173,0.560839236,-0.00611418765,0.71552211,0.555464566,-9.01946696e-005,0.710296452,0.562176108,-0.00296809641,0.703202546,0.562939,-0.00366990804,0.69842416,0.561457515,-0.00338916737,0.436375797,0.534510672,-1.06341076e-007,0.454256803,0.536047876,-0.00638135243,0.465864658,0.542270184,-0.0100547737,0.471013427,0.550092816,-0.012603296,0.474417895,0.556403697,-0.0142640509,0.448101193,0.551374316,-0.010126939,0.458123,0.562607586,-0.0157109946,0.46858722,0.565517426,-0.0185746215,0.475939751,0.565864623,-0.0193998963,0.438613921,0.554219306,-0.00844032597,0.449641258,0.565765142,-0.0128899151,0.461547524,0.56782794,-0.0136563191,0.469423622,0.566725314,-0.0133814076,0.433638,0.555274,-0.00717247557,0.444457293,0.565413117,-0.0109219216,0.455704898,0.567287564,-0.0107617797,0.46372509,0.566744804,-0.0098594809,0.432205528,0.555150867,-0.00630524289,0.441627383,0.563063,-0.00885337684,0.450802952,0.56523335,-0.00864632148,0.458001316,0.565436602,-0.00780199701
66.66666666666667,0.708028376,0.533242941,4.03864053e-009,0.700929,0.535119653,-0.00879166,0.697544515,0.541135,-0.0126764346,0.694764,0.548200727,-0.015048556,0.693529367,0.553849399,-0.0161777,0.717073739,0.548640907,-0.0103890775,0.70966804,0.558576643,-0.0156065142,0.699870944,0.558681071,-0.0179194734,0.694163322,0.555879772,-0.0183618143,0.719338,0.550752401,-0.00713346107,0.710353,0.55975014,-0.010820359,0.700167596,0.558526039,-0.0114988163,0.695707798,0.5551,-0.0114320759,0.717821,0.551862,-0.0045989654,0.70960474,0.559556842,-0.00830569584,0.700817347,0.558493733,-0.00825419,0.696861684,0.555498242,-0.00755717093,0.714734674,0.552070796,-0.00270131603,0.708501339,0.558512092,-0.00585332699,0.701326489,0.558505297,-0.00604201574,0.697482765,0.556420326,-0.00540672,0.437083483,0.532197416,-9.9796452e-008,0.454409182,0.532518,-0.00708456663,0.466651827,0.537604272,-0.0112192966,0.472377568,0.544764102,-0.0140912402,0.47693643,0.550881505,-0.0160352737,0.449964225,0.547231317,-0.0116306012,0.460717469,0.557998,-0.0174694844,0.471268117,0.560557127,-0.0203979239,0.478035569,0.560684621,-0.0212916117,0.440851659,0.550548553,-0.00985774864,0.452504933,0.561761737,-0.0144282179,0.464232206,0.563494,-0.0150778182,0.471304506,0.562114298,-0.0148058617,0.435843557,0.551992357,-0.00854364783,0.446384251,0.562035263,-0.012212554,0.457413822,0.563850641,-0.011946897,0.4649342,0.563282,-0.0110737421,0.434011608,0.552174747,-0.00772358663,0.44258213,0.560497284,-0.0103239259,0.451494098,0.56281364,-0.0102184098,0.458476245,0.562989,-0.00949147716
83.33333333333334,0.706345499,0.530472457,-1.73272543e-008,0.701288342,0.531118512,-0.00882380269,0.69847697,0.535497665,-0.013319131,0.69519943,0.541695,-0.0165499114,0.693084121,0.54709959,-0.0185937136,0.714452386,0.544043481,-0.00956904,0.708009839,0.552131653,-0.0157467667,0.700641394,0.551550627,-0.0193057,0.696198881,0.548899591,-0.0208172202,0.715494156,0.546956,-0.00698579615,0.707826853,0.554440677,-0.0112861712,0.701256812,0.552495658,-0.0124013321,0.699143291,0.549265802,-0.0127397459,0.713551879,0.548476934,-0.00540092681,0.706397951,0.554839909,-0.00924619,0.701038241,0.552954376,-0.00884309784,0.699661672,0.550127268,-0.00808690581,0.71031487,0.54883945,-0.00457884045,0.70462507,0.554356635,-0.00706467032,0.700214446,0.553381205,-0.00660768058,0.698772907,0.551126361,-0.00579310488,0.43883121,0.530704677,-9.5681493e-008,0.454479605,0.529445887,-0.00918700639,0.467531115,0.533186555,-0.0143635329,0.474035561,0.539873898,-0.017581461,0.478836715,0.545667529,-0.019714551,0.450443566,0.542256951,-0.0164355393,0.462787896,0.55274421,-0.0228982624,0.474099189,0.555167139,-0.0252953116,0.480832905,0.555110812,-0.0257041473,0.442103833,0.546684742,-0.0135434354,0.455220461,0.557766855,-0.0190502703,0.467346519,0.558829248,-0.018818412,0.474037677,0.556838036,-0.0176621601,0.43794322,0.549182236,-0.0110738454,0.449741632,0.558581769,-0.015375182,0.460908651,0.559632838,-0.014612427,0.467804313,0.558538675,-0.013222253,0.436721593,0.550141275,-0.00920723099,0.446551293,0.557527363,-0.0122337211,0.455628157,0.558942,-0.012100203,0.461988896,0.558410227,-0.011276369
100.00000000000001,0.705655932,0.529641807,6.8537187e-010,0.700368583,0.527904749,-0.0108491313,0.698202372,0.527381718,-0.0184673928,0.699495852,0.528327942,-0.0244225897,0.700740159,0.530340254,-0.0293780286,0.709411144,0.538065314,-0.0178840179,0.704081476,0.545810699,-0.0258157533,0.699008703,0.543724298,-0.0293932166,0.69656688,0.540178061,-0.030721521,0.712452412,0.542304456,-0.0151525745,0.705008745,0.548614085,-0.0208694562,0.700446248,0.545843303,-0.0217310879,0.699603319,0.542624593,-0.021928858,0.712895036,0.544893,-0.0131506538,0.705922,0.549808,-0.0173187442,0.702376783,0.547409654,-0.016285751,0.70195359,0.544680834,-0.0153401969,0.712063491,0.54622972,-0.0120518813,0.706804216,0.550143957,-0.0147091113,0.703321874,0.548525691,-0.013861198,0.702328682,0.546523094,-0.0128296474,0.439893901,0.528441072,-9.81179653e-008,0.455049515,0.525858164,-0.0111529594,0.468195438,0.528601825,-0.0172689725,0.475583732,0.534301,-0.0209902041,0.481134146,0.540334821,-0.0234707873,0.451154709,0.537790895,-0.0194355082,0.464299411,0.54779911,-0.0259539597,0.476237565,0.549600124,-0.028019188,0.483010083,0.549120307,-0.0282608941,0.443367302,0.542410791,-0.0157057,0.457135797,0.552940905,-0.0215500388,0.469789743,0.553398848,-0.0212625824,0.476471424,0.551131189,-0.0201890301,0.439824432,0.54523,-0.012433582,0.452095687,0.554325819,-0.0171013605,0.463465482,0.554361701,-0.0162136201,0.469949782,0.552770376,-0.0148207024,0.439011693,0.546679616,-0.00988447,0.448830634,0.554169238,-0.0134155806,0.458103448,0.55494076,-0.0133216428,0.464193553,0.553916693,-0.0125313019
116.66666666666669,0.703761101,0.528150856,-9.15916176e-010,0.696523905,0.525221229,-0.012567441,0.692958057,0.523620129,-0.0214016624,0.69457,0.522823274,-0.0281445887,0.697384119,0.522940576,-0.034202747,0.708585322,0.531353593,-0.022627579,0.701916337,0.535585642,-0.0311205667,0.698685169,0.534416139,-0.0352851637,0.697894037,0.532408297,-0.0376594067,0.710965455,0.536395192,-0.0196421966,0.702246964,0.541053,-0.0266973265,0.698225558,0.538195908,-0.0278293602,0.698237062,0.535093427,-0.0285179075,0.710335791,0.5399912,-0.0171929337,0.701224148,0.543852746,-0.0230368581,0.697694659,0.541242301,-0.0221686698,0.697786212,0.538515329,-0.0213976763,0.708092093,0.542191923,-0.0156852268,0.699740529,0.545051038,-0.0194536932,0.696077585,0.54315865,-0.0188967809,0.695669949,0.541257,-0.0183055978,0.441152126,0.524659693,-9.53992298e-008,0.455487609,0.52199,-0.0103790313,0.468843758,0.52436,-0.0165940672,0.476620674,0.529578507,-0.0205727275,0.482233286,0.534961045,-0.0234959479,0.452214628,0.5324862,-0.019949533,0.465781689,0.542089,-0.0273243804,0.4780927,0.543907,-0.029971987,0.485028625,0.543547928,-0.030490065,0.444583386,0.537305295,-0.0168461464,0.458323509,0.548056483,-0.0233059656,0.470044196,0.548187554,-0.0231110919,0.47536689,0.545655131,-0.0219375677,0.441043407,0.540323377,-0.0140958643,0.453375101,0.549834371,-0.0192138162,0.463981926,0.549600184,-0.0180599485,0.469283909,0.547653317,-0.0162782148,0.440228611,0.541890085,-0.0119709391,0.450219095,0.549666405,-0.0155580807,0.459017783,0.550315559,-0.015026575,0.464220732,0.549053252,-0.0138230165
133.33333333333334,0.443063498,0.521032453,-9.59137765e-008,0.45579502,0.518121,-0.0106381066,0.467982173,0.519176543,-0.0174877383,0.475624919,0.522862136,-0.0221712478,0.481426656,0.527612269,-0.0257855486,0.452231169,0.527900875,-0.0205765329,0.465382785,0.536513329,-0.0279611032,0.477552921,0.537692308,-0.0306478105,0.484158128,0.537124872,-0.0312731825,0.444801569,0.532873213,-0.0175701175,0.45931688,0.54286778,-0.0237741284,0.469910592,0.542148292,-0.0232620239,0.473471373,0.53952539,-0.0220495146,0.44122988,0.536029398,-0.0149361,0.454224706,0.545222,-0.0198798589,0.463945568,0.544298291,-0.0181174595,0.467670351,0.542222381,-0.0160541572,0.440402031,0.537880123,-0.0129932025,0.450157464,0.54585731,-0.0165328458,0.458484918,0.546076536,-0.015523443,0.46254307,0.544456065,-0.0140083674
150.0,0.696317673,0.507227957,-1.73098886e-008,0.690460443,0.503099084,-0.00623203162,0.68380332,0.502879441,-0.0115178125,0.679160118,0.504631102,-0.0164571665,0.677697897,0.507223189,-0.0206616838,0.698222876,0.509299219,-0.0104351528,0.686209202,0.514289618,-0.0171135142,0.681805491,0.513810754,-0.0208926015,0.682509243,0.512869954,-0.0229060054,0.699712396,0.515083134,-0.0100100134,0.683641672,0.519269824,-0.0146774091,0.681501448,0.517811656,-0.0154816331,0.685282,0.516459644,-0.0164898075,0.698796868,0.519649446,-0.0102308756,0.683992505,0.523737133,-0.0138496319,0.682526231,0.52177614,-0.0128891775,0.685879946,0.519764066,-0.0124154184,0.696722,0.52345556,-0.0111002615,0.685172737,0.527212858,-0.0125726974,0.682938874,0.526040554,-0.0114448164,0.684829712,0.52423805,-0.0108649386,0.442980558,0.517508328,-1.1118621e-007,0.455345601,0.514272869,-0.0130684525,0.467114747,0.514497,-0.0215681586,0.47429657,0.5175578,-0.027386155,0.479003817,0.521478951,-0.0322856382,0.449919879,0.522516668,-0.025251396,0.463190079,0.530212462,-0.0345170461,0.475706846,0.531168163,-0.038426742,0.482885152,0.530669,-0.0397928394,0.444249421,0.528141141,-0.0213540569,0.458896279,0.537148595,-0.0284360759,0.470757574,0.536197662,-0.0282920077,0.475301981,0.533591,-0.0275708064,0.442398578,0.531814098,-0.0179545358,0.456057668,0.53974092,-0.0242184196,0.467235804,0.538349,-0.0237110034,0.472061872,0.536120296,-0.0226167273,0.443059206,0.534204245,-0.0152902892,0.454117,0.540627837,-0.0199646819,0.464038163,0.539990723,-0.0199670326,0.469253629,0.537994862,-0.0192888118
